refcode	metal	charge_cif
GAQFEM	Ni	2
GAQJOA	Ni	2
GAQLAO	Ni	2
GAQVOK	Ni	2
GAQZIH	Ni	2
GARSOJ	Ni	2
GARVEB	Ni	2
GASGUD	Ni	2
GASZAC	Ni	2
GASZUW	Ni	2
GATJIW	Ni	2
GATQEX	Ni	2
GATTIF	Ni	2
GAVFAL	Ni	3
GAVJOD	Ni	2
GAVZAH	Ni	2
GAVZEJ	Ni	2
GAWNAU	Ni	2
GAWTAC	Ni	2
GAXXIO	Ni	2
GAXXUA	Ni	2
GAXYAH	Ni	2
GAXYOV	Ni	2
GAXYOW	Ni	2
GAXZUC	Ni	2
GAYBIT	Ni	1
GAYRON	Ni	2
GAZFUI	Ni	2
GAZRUX	Ni	2
GAZTAF	Ni	2
GEBSEL	Ni	2
GEBSIR	Ni	2
GECFEB	Ni	2
GECFOL	Ni	2
GECJIK	Ni	2
GECKAD	Ni	2
GECZET	Ni	2
GECZIA	Ni	2
GEDJEE	Ni	2
GEDMEI	Ni	2
GEDSIR	Ni	2
GEFSES	Ni	2
GEFWOD10	Ni	2
GEGBUQ	Ni	2
GEGCAX	Ni	2
GEGLEK	Ni	2
GEHYIB	Ni	2
GEJSAR	Ni	2
GEJZOM	Ni	2
GEKGOU	Ni	2
GEKVIE	Ni	2
GEKZED	Ni	2
GELFEK	Ni	2
GELGUB	Ni	2
GELHIR	Ni	2
GELKIS	Ni	2
GELSAS	Ni	2
GELSUL	Ni	3
GELWAW	Ni	2
GELYUT	Ni	2
GEMDUZ	Ni	2
GEMREW	Ni	2
GEMRIA	Ni	2
GEMROG	Ni	2
GEMSAV	Ni	2
GEMTIB	Ni	2
GENMIX	Ni	2
GENMUJ	Ni	2
GENNAQ	Ni	2
GENNEU	Ni	2
GENNIY	Ni	2
GENPAR	Ni	2
GENQAS	Ni	2
GENWED	Ni	2
GENYIJ	Ni	2
GENYOP	Ni	2
GEPCUA	Ni	3
GEPHOZ	Ni	2
GEPNUL	Ni	2
GEQCOX	Ni	2
GEQFOA	Ni	2
GERLEU	Ni	3
GESMUM	Ni	2
GESNAT	Ni	2
GESVEG	Ni	2
GESVOQ	Ni	2
GESZEJ	Ni	0
GETLOJ	Ni	2
GETPUR	Ni	2
GETVIL	Ni	2
GETWIM	Ni	2
GEVCEP	Ni	0
GEVCOC	Ni	2
GEVDAP	Ni	2
GEVTUZ	Ni	2
GEWPON	Ni	2
GEWPUT	Ni	2
GEWQOO	Ni	2
GEXRAE	Ni	2
GEXZIS	Ni	2
GEYSEL	Ni	2
GEYVIP	Ni	2
GEYXAL	Ni	2
GEYXIT	Ni	2
GEYXOZ	Ni	2
GEZGEA	Ni	2
GEZGIE	Ni	2
GEZTAI	Ni	2
GIBBEA	Ni	2
GIBSAL	Ni	2
GIBZAS	Ni	2
GIBZEW	Ni	2
GICKOT	Ni	2
GICMUC	Ni	2
GICTES	Ni	2
GIDQIV	Ni	2
GIDQOB	Ni	2
GIDQUH	Ni	2
GIFBOO	Ni	2
GIFBUU	Ni	2
GIFFIL	Ni	2
GIFFOR	Ni	2
GIFFOS	Ni	2
GIFFUX	Ni	2
GIFFUY	Ni	2
GIFGAE	Ni	2
GIFGAF	Ni	2
GIFGEI	Ni	2
GIFGIM	Ni	2
GIFJAI	Ni	2
GIFLEN	Ni	2
GIFPES	Ni	2
GIFPOC	Ni	2
GIFPUI	Ni	2
GIFPUJ	Ni	2
GIGMEO	Ni	2
GIGQET	Ni	2
GIGWIC	Ni	2
GIGZEB	Ni	2
GIHBIJ	Ni	2
GIHPOD	Ni	2
GIHTEZ	Ni	2
GIJZAA	Ni	2
GIKRUO	Ni	2
GILSEB	Ni	2
GILZIK	Ni	2
GIMLAQ	Ni	2
GINSUS	Ni	2
GIQNOK	Ni	2
GIQQEF	Ni	2
GIRDOB	Ni	2
GIRHOG	Ni	3
GIRKEZ	Ni	2
GIRQOP	Ni	2
GIRXIO	Ni	2
GITCUJ	Ni	2
GITLEA	Ni	2
GITSIL	Ni	2
GITWIP	Ni	2
GITYIS	Ni	2
GITYOY	Ni	2
GIVMAB	Ni	2
GIVMEF	Ni	2
GIVSAF	Ni	2
GIWLED	Ni	2
GIWLIH	Ni	2
GIWREL	Ni	2
GIWRUZ	Ni	2
GIWXOA	Ni	2
GIXHED	Ni	2
GIYGIH	Ni	2
GIYGON	Ni	2
GIYGUT	Ni	2
GIYHEE	Ni	2
GIYNEH	Ni	2
GIYXAQ	Ni	2
GIZHUS	Ni	2
GIZJAA	Ni	2
GIZRAL	Ni	2
GLIMNI	Ni	2
GOBVEZ	Ni	3
GOBVID	Ni	3
GOBVOJ	Ni	4
GOCFEK	Ni	2
GODCEJ	Ni	2
GODCIN	Ni	2
GODFUB	Ni	2
GODGAI	Ni	2
GODGEL	Ni	2
GODHEM	Ni	2
GODHOW	Ni	2
GODNET	Ni	2
GODNOD	Ni	2
GOGBIO	Ni	2
GOGLIY	Ni	2
GOGPUO	Ni	2
GOGVII	Ni	2
GOGZEH	Ni	2
GOGZIL	Ni	2
GOHBIP	Ni	2
GOHBOV	Ni	2
GOHCUC	Ni	3
GOHDAJ	Ni	3
GOHDEN	Ni	3
GOHGAN	Ni	2
GOHNEW	Ni	2
GOHZAF	Ni	2
GOHZEJ	Ni	2
GOHZIN	Ni	2
GOJCUG	Ni	2
GOJQEB	Ni	2
GOJREE	Ni	2
GOJWIL	Ni	2
GOJXEI	Ni	2
GOJZOW	Ni	2
GOKMEY	Ni	2
GOKXAI	Ni	2
GOLBAK04	Ni	2
GOLHIA	Ni	2
GOLLID	Ni	2
GOLPAZ	Ni	2
GOLQEE	Ni	2
GOLQOO	Ni	2
GOLSUV	Ni	2
GOLVAF	Ni	2
GONHAS	Ni	2
GONHEW	Ni	2
GONYAJ	Ni	2
GOPBES	Ni	2
GOPKAA	Ni	2
GOPMED	Ni	2
GOPQAF	Ni	2
GOQHIF	Ni	2
GOQKEF	Ni	2
GOQNUY	Ni	2
GOQSAJ	Ni	2
GOQTIP01	Ni	2
GOQYAM	Ni	2
GOQYEQ	Ni	2
GOQYIU	Ni	2
GOQYOA	Ni	2
GOQYUG	Ni	2
GOSGOK	Ni	2
GOSHAX	Ni	2
GOSHEB	Ni	2
GOSHIF	Ni	2
GOTGOL	Ni	3
GOTSIR	Ni	2
GOVFAA	Ni	2
GOXBAW	Ni	2
GOXBOK	Ni	2
GOYHIN	Ni	2
GOYHOT	Ni	2
GOYHUZ	Ni	2
GUBJUJ	Ni	3
GUBQOK	Ni	2
GUBQUQ	Ni	2
GUBRAX	Ni	2
GUBTUU	Ni	2
GUCHEU	Ni	2
GUGCEQ	Ni	2
GUGFOG	Ni	2
GUGFUM	Ni	2
GUGHEY	Ni	2
GUGHIC	Ni	2
GUGYUC	Ni	2
GUHJUO	Ni	2
GUHKEZ	Ni	2
GUHNOP	Ni	2
GUHNUV	Ni	2
GUJWAJ	Ni	2
GUJWEN	Ni	2
GUKKUT	Ni	2
GUKLAA	Ni	2
GUKRUZ	Ni	2
GULZOD	Ni	2
GULZUJ	Ni	2
GUPHOO	Ni	2
GUQFUU	Ni	2
GUQXEV	Ni	2
GURGIK	Ni	2
GUSHUA	Ni	2
GUSJAI	Ni	2
GUSJEM	Ni	2
GUSJIQ	Ni	2
GUVCIK	Ni	2
GUVCOQ	Ni	3
GUVDAD	Ni	2
GUVDEH	Ni	3
GUVHAG	Ni	2
GUVLUG01	Ni	2
GUWBUW	Ni	2
GUWKEO	Ni	2
GUWKIS	Ni	2
GUWXOM	Ni	2
GUYHEQ	Ni	2
GUYHIU	Ni	2
GUYJIT	Ni	2
GUYNAP	Ni	2
GUYNET	Ni	2
GUYNIZ	Ni	2
GUYNOF	Ni	2
GUYNUL	Ni	2
GUYPIB	Ni	2
GUZPUN	Ni	2
GUZQAV	Ni	2
HABCEW	Ni	1
HABKOL	Ni	2
HABRAG	Ni	2
HABREI01	Ni	2
HACYEP	Ni	2
HADBEW	Ni	2
HADFAU	Ni	2
HADQOS	Ni	2
HADREK	Ni	2
HADVOA	Ni	3
HADVUG	Ni	3
HAGDEA	Ni	0
HAGFEC	Ni	0
HAGXUI	Ni	2
HAHDAW	Ni	2
HAHHII	Ni	2
HAHHOO	Ni	2
HAHSUE	Ni	2
HAJKUZ	Ni	0
HAJVAP	Ni	2
HAKDEE	Ni	2
HALBEB	Ni	2
HALCOM	Ni	2
HALPER	Ni	2
HALYOK	Ni	2
HAMLUF	Ni	2
HAMXEB	Ni	2
HANJUE	Ni	2
HAPGEK	Ni	4
HAQLIW	Ni	2
HAQLOC	Ni	2
HARGUE	Ni	3
HATGUH	Ni	2
HATJAN	Ni	2
HATLIY	Ni	2
HATXIK	Ni	2
HATXOQ	Ni	2
HATXUW	Ni	2
HAVQIH	Ni	2
HAVQOL	Ni	2
HAVQUR	Ni	2
HAVRAY	Ni	2
HAVREC	Ni	2
HAVRIG	Ni	3
HAWGAO	Ni	2
HAWGES	Ni	2
HAWHUJ	Ni	2
HAWVAD	Ni	2
HAXKAV	Ni	2
HAXZIR	Ni	2
HAXZUD	Ni	2
HAYBAM	Ni	2
HAYCUH	Ni	2
HAYHAR	Ni	2
HAYLOI	Ni	2
HAYVIO	Ni	2
HAZDNI	Ni	2
HAZFAS	Ni	2
HAZQAA	Ni	2
HAZSEG	Ni	2
HAZYEP	Ni	2
HEBVUF	Ni	2
HEBYAO	Ni	2
HECLUX	Ni	2
HEDJIJ	Ni	2
HEDKAD	Ni	2
HEFFIJ	Ni	2
HEFFOP	Ni	2
HEFGEG	Ni	2
HEFGIK	Ni	2
HEFQOY	Ni	2
HEGFAA	Ni	2
HEGPUG	Ni	2
HEHROB	Ni	2
HEHRUH	Ni	2
HEHSAO	Ni	2
HEJFAG	Ni	2
HEJFEK	Ni	2
HEKDIK	Ni	2
HEKFAH	Ni	2
HEKFOV	Ni	2
HELJEN	Ni	2
HENHEO	Ni	2
HENNET	Ni	2
HENQEW	Ni	2
HEQSUU	Ni	2
HEQYOS	Ni	2
HEQYUY	Ni	2
HEQZAF	Ni	2
HEQZUB	Ni	2
HERFIT	Ni	2
HERGAM	Ni	2
HERRIF	Ni	2
HERTII	Ni	2
HERVOQ	Ni	2
HERWAD	Ni	2
HESBAL	Ni	2
HESDOB	Ni	4
HESFUH	Ni	2
HESHUJ	Ni	3
HETDAL	Ni	2
HETDOA01	Ni	2
HETHEU	Ni	3
HETLEX	Ni	2
HETNUQ	Ni	2
HETPAY	Ni	2
HETPIG	Ni	2
HETVIM	Ni	2
HEWBER	Ni	2
HEWDAO	Ni	2
HEWHIA	Ni	2
HEWTAE	Ni	2
HEWTEI	Ni	2
HEXDUJ	Ni	2
HEXJUQ	Ni	2
HEYKOL	Ni	2
HEZNOQ	Ni	2
HEZRUA	Ni	3
HEZSAH	Ni	3
HICDAB	Ni	2
HICLAG	Ni	2
HICQER	Ni	2
HICTOC	Ni	2
HICYOI	Ni	2
HIDQEQ	Ni	2
HIGTIB	Ni	2
HIGVAV	Ni	3
HIGVIF	Ni	2
HIGVOJ	Ni	2
HIGVUR	Ni	2
HIGYEC	Ni	2
HIHFAF	Ni	2
HIHNOC	Ni	2
HIJNOG	Ni	2
HIJWEF	Ni	2
HILBIQ	Ni	2
HILCAH	Ni	0
HILCUB	Ni	0
HILDAI	Ni	2
HILDEM	Ni	2
HILDIQ	Ni	2
HILDOW	Ni	2
HILFOA	Ni	2
HILHEQ	Ni	2
HILHOA	Ni	2
HILHUG	Ni	2
HILLUJ	Ni	2
HILVEF	Ni	2
HILZIN	Ni	2
HIMJOD	Ni	2
HIMJUJ	Ni	2
HIMKEU	Ni	2
HIMKOE	Ni	2
HIMMUO	Ni	2
HIMSAX	Ni	2
HIMYAD	Ni	2
HIMZNI	Ni	2
HIMZNJ	Ni	2
HINHUI	Ni	0
HINJAQ	Ni	0
HINJEU	Ni	0
HINREC	Ni	2
HINRIG	Ni	2
HINSUV	Ni	2
HINTAC	Ni	2
HINTEG	Ni	2
HINVUY	Ni	2
HIPCAK	Ni	0
HIPCEO	Ni	0
HIPCIS	Ni	2
HIQBAL	Ni	2
HIQDUH	Ni	2
HIQFOD	Ni	2
HIQGAP	Ni	2
HIQLAV	Ni	2
HIQLUR	Ni	2
HIQNEB	Ni	2
HIQNOL	Ni	2
HIRGEX	Ni	2
HIRKIC	Ni	2
HIRKUO	Ni	2
HITFOH	Ni	2
HIVDAS	Ni	2
HIVJUR	Ni	2
HIVKAY	Ni	2
HIVKEC	Ni	2
HIVLUT	Ni	2
HIVPUY	Ni	2
HIVROU	Ni	2
HIWCIZ	Ni	2
HIWCOF	Ni	2
HIWCUL	Ni	2
HIXBOF	Ni	2
HIXBUL	Ni	2
HIXKAC	Ni	2
HIXLIL	Ni	2
HIXXUH	Ni	2
HIZTUF	Ni	2
HIZVAN	Ni	2
HMACNI	Ni	2
HMAPNI	Ni	2
HOBYIH	Ni	2
HOCKAL	Ni	2
HOCSIB	Ni	2
HOCTEY	Ni	2
HOCTIC	Ni	2
HOCWIF	Ni	2
HOFJET	Ni	2
HOGJAO	Ni	2
HOGQOJ	Ni	2
HOGXAD	Ni	2
HOHNIC	Ni	2
HOHQEA	Ni	2
HOHQOK	Ni	2
HOHRAX	Ni	2
HOKBEO	Ni	2
HOKCOB	Ni	2
HOKXAG	Ni	2
HOKZIS	Ni	2
HOLPON	Ni	2
HOLVEJ	Ni	2
HOLWAJ	Ni	2
HOMHEY	Ni	3
HOMHIC	Ni	2
HOMWIR	Ni	2
HOMWOX	Ni	2
HOMWUD	Ni	2
HONDIZ	Ni	2
HONGIB	Ni	0
HONNUU	Ni	2
HOPBOD	Ni	2
HOPCEU	Ni	2
HOPCIY	Ni	2
HOPCOE	Ni	2
HOPGAW	Ni	2
HOPYIU	Ni	2
HOPYIW	Ni	2
HOQBAS	Ni	2
HOQDIB	Ni	3
HOQDOH	Ni	3
HOQHEB	Ni	2
HOQHIF	Ni	2
HOQLUX	Ni	2
HORGUQ	Ni	2
HOSPIP	Ni	2
HOSTEP	Ni	2
HOSTIS	Ni	2
HOSVUH	Ni	2
HOSWAP	Ni	2
HOSWIX	Ni	2
HOSXUK	Ni	2
HOSYEU	Ni	2
HOTQAJ	Ni	2
HOTREP	Ni	2
HOTRIS	Ni	2
HOTWIW	Ni	2
HOTXAP	Ni	2
HOTXET	Ni	2
HOTXIX	Ni	2
HOVPUD	Ni	2
HOVSIX	Ni	2
HOXCON	Ni	2
HOXJUZ	Ni	2
HOXRIV	Ni	2
HOXROB	Ni	2
HOXXUP	Ni	2
HOYBAZ	Ni	0
HOYBED	Ni	0
HOYFAC	Ni	2
HOYFEG	Ni	2
HOYFIK	Ni	2
HOYFUW	Ni	2
HOYGOS	Ni	2
HOZHUA	Ni	2
HOZJAI	Ni	2
HOZVEZ	Ni	3
HPNONI	Ni	2
HPZBNI	Ni	2
HUBBUC	Ni	2
HUBFIV	Ni	2
HUBFUH	Ni	2
HUBLEW	Ni	2
HUBLUM	Ni	2
HUBMEX	Ni	2
HUBMUN	Ni	2
HUBPUP	Ni	2
HUCDOZ	Ni	2
HUCLAT	Ni	2
HUCMIC	Ni	2
HUDXOV	Ni	2
HUFKEY	Ni	3
HUFNIF	Ni	2
HUGWAJ	Ni	2
HUGWOX	Ni	2
HUHKAW	Ni	2
HUHLAY	Ni	2
HUJVUD	Ni	2
HUJWAK	Ni	2
HUJWEO	Ni	2
HUJYOA	Ni	2
HULPIP	Ni	2
HULYAO	Ni	2
HULYUI	Ni	2
HULZUJ	Ni	3
HUMGAX	Ni	3
HUMKEG	Ni	2
HUMPUC	Ni	2
HUMXOD	Ni	3
HUMZIA	Ni	2
HUPDOL	Ni	2
HUPDUS	Ni	2
HUPGIL	Ni	2
HUPKEJ	Ni	2
HUPLIQ	Ni	2
HUPMAJ	Ni	2
HUPMEN	Ni	2
HUPYOH	Ni	2
HUQDOO	Ni	2
HURJUC	Ni	2
HURWOH	Ni	2
HUSDEH	Ni	2
HUSFAC	Ni	2
HUSFEG	Ni	2
HUSFIK	Ni	2
HUSFOQ	Ni	2
HUTNOB	Ni	2
HUVLEP	Ni	2
HUVLIT	Ni	2
HUWHOX	Ni	2
HUWHUD	Ni	2
HUWTIF	Ni	2
HUXXAZ	Ni	2
HYCANI10	Ni	2
HZTDNI	Ni	2
IBAQEI	Ni	2
IBAVOW	Ni	2
IBEHED	Ni	2
IBEHUT	Ni	2
IBEJAB	Ni	2
IBINUE	Ni	2
IBITIW	Ni	2
IBOBAC	Ni	2
IBODOU	Ni	2
IBOKUG	Ni	2
IBOLOB	Ni	2
IBONUJ	Ni	2
IBONUL	Ni	2
IBOPAR	Ni	2
IBTCNI	Ni	2
IBUVEG	Ni	2
IBUVOQ	Ni	2
ICACIY	Ni	2
ICADEV	Ni	2
ICARIN	Ni	2
ICAXIT	Ni	2
ICEGII	Ni	2
ICIDAZ	Ni	2
ICIFIJ	Ni	2
ICIGAF	Ni	2
ICIMIR	Ni	2
ICNUNI	Ni	2
ICUHOE	Ni	2
ICUJAS	Ni	2
ICUPII	Ni	2
ICUTUW	Ni	2
ICUWOV	Ni	2
IDACIZ	Ni	2
IDACUL	Ni	2
IDAHED	Ni	2
IDANEI	Ni	2
IDAPOU	Ni	3
IDAQOV	Ni	2
IDAXIV	Ni	2
IDAZUK	Ni	3
IDELUZ	Ni	2
IDEVUI	Ni	2
IDEZIC	Ni	2
IDIDAA	Ni	2
IDIKEM	Ni	2
IDIMEP	Ni	2
IDODIP	Ni	2
IDOYOQ	Ni	2
IDUHEW	Ni	2
IDUJUO	Ni	2
IDUKEZ	Ni	2
IDUPAA	Ni	2
IDUXEM	Ni	2
IDUXIQ	Ni	2
IECANI	Ni	2
IFAFEA	Ni	2
IFAREM	Ni	2
IFEKEJ	Ni	2
IFEKIN	Ni	2
IFEKOW	Ni	2
IFERER	Ni	2
IFIBEF	Ni	2
IFIDAD	Ni	2
IFIRUL	Ni	2
IFISAR	Ni	2
IFISEV	Ni	2
IFIZUT	Ni	0
IFOHIX	Ni	2
IFOXUW	Ni	2
IFUMEC	Ni	2
IFUROQ	Ni	2
IGAYEU	Ni	2
IGEGUX	Ni	2
IGEHAE	Ni	2
IGENIR	Ni	2
IGEWIA	Ni	2
IGIVUQ	Ni	2
IGOJAP	Ni	3
IGONIC	Ni	2
IGOZEJ	Ni	2
IGUCUJ	Ni	2
IGUDAQ	Ni	2
IGUZER	Ni	2
IHAQEN	Ni	3
IHAXAQ	Ni	2
IHEJIO	Ni	2
IHESUL	Ni	2
IHIDOS	Ni	2
IHIHEM	Ni	2
IHOHOD	Ni	2
IHOHUJ	Ni	2
IHOSUU	Ni	2
IHUDIZ	Ni	2
IHUDOF	Ni	0
IHUDUL	Ni	2
IHUFEX	Ni	2
IHUFID	Ni	2
IHUGEX	Ni	2
IJADOP	Ni	2
IJADUT	Ni	3
IJAFAB	Ni	3
IJAFIJ	Ni	3
IJAFOP	Ni	3
IJECAB	Ni	2
IJEVIC	Ni	2
IJEVOI	Ni	2
IJIVUT	Ni	2
IJODAO	Ni	2
IJODUH	Ni	2
IJOFEU	Ni	2
IJOMIE	Ni	2
IJOQOP	Ni	2
IJOQUV	Ni	2
IJORAC	Ni	2
IJOREG	Ni	2
IJOSIJ	Ni	2
IJOSOP	Ni	2
IJOVUY	Ni	2
IJOVUZ	Ni	2
IJUDAV	Ni	2
IKEPIX	Ni	2
IKEQOH	Ni	2
IKEXAX	Ni	2
IKEYEC	Ni	2
IKIBIN	Ni	2
IKIBIO	Ni	2
IKONIF	Ni	2
IKUNEJ	Ni	2
IKURAI	Ni	0
IKUREM	Ni	2
ILADEE	Ni	2
ILADII	Ni	2
ILAHUB	Ni	2
ILAROE	Ni	2
ILARUK	Ni	2
ILATEV	Ni	2
ILATIZ	Ni	2
ILATOF	Ni	2
ILAVIC	Ni	2
ILIBOV	Ni	2
ILOCAO	Ni	2
ILOCOC	Ni	2
ILOCUI	Ni	2
ILODAP	Ni	2
ILODOD	Ni	2
ILUDOI	Ni	2
ILUDUP	Ni	2
IMAXNI	Ni	2
IMBPNI	Ni	2
IMEFUB	Ni	2
IMEGAI	Ni	2
IMEGOW	Ni	2
IMETNI01	Ni	2
IMEXIJ	Ni	2
IMEZEH	Ni	2
IMIKOG	Ni	2
IMIMAT	Ni	2
IMIMAU	Ni	2
IMIMIB	Ni	2
IMIRAX	Ni	2
IMIVAB	Ni	2
IMIVEG	Ni	2
IMPNIN10	Ni	2
IMPONI	Ni	2
IMSANI	Ni	2
IMSPNI10	Ni	2
IMUZUL	Ni	2
IMZNIB	Ni	2
INABII	Ni	2
INADAC	Ni	0
INAMAM	Ni	2
INAMEQ	Ni	2
INAYUT	Ni	3
INAZAA	Ni	3
INEWUV	Ni	2
INEXAC	Ni	2
INIDEP	Ni	2
INILOI	Ni	2
INOCOE	Ni	2
INOZUG	Ni	2
INUBAU	Ni	2
INUBEY	Ni	2
INUBIC	Ni	2
IPAGEL	Ni	2
IPAGOV	Ni	2
IPAHEP	Ni	2
IPALUG	Ni	2
IPANUI	Ni	2
IPEPNI	Ni	2
IPETEE	Ni	2
IPEYOR	Ni	2
IPIYAI	Ni	1
IPIYEM	Ni	0
IPIZUD	Ni	2
IPOBAR	Ni	2
IPOGEA	Ni	2
IPOYUI	Ni	2
IPTBNI	Ni	2
IPUBAY	Ni	2
IPUGAB	Ni	2
IPUGIJ	Ni	2
IPUGUV	Ni	2
IPUHAC	Ni	2
IPUHIK	Ni	2
IPUHOQ	Ni	2
IPURIU	Ni	2
IQASUO	Ni	2
IQATAV	Ni	2
IQATEZ	Ni	2
IQATID	Ni	2
IQCTNI	Ni	2
IQECAI	Ni	2
IQEGES	Ni	2
IQEPEZ	Ni	2
IQETAB	Ni	2
IQEZOT	Ni	2
IQIMON	Ni	2
IQINUS	Ni	2
IQIPAA	Ni	2
IQIXEN	Ni	2
IQOHUR	Ni	2
IQUBIF	Ni	2
IQUCOM	Ni	2
IQUDAZ	Ni	2
IQUFEF	Ni	2
IQUFOP	Ni	2
IQUFUW	Ni	2
IQUGAD	Ni	2
IQUGEH	Ni	2
IQUGIL	Ni	2
IQUGOR	Ni	2
IQUHAF	Ni	2
IQUXEZ	Ni	2
IRARAU	Ni	2
IRASID	Ni	2
IRAYIL	Ni	2
IRAZIL	Ni	2
IREHAO	Ni	2
IREJAS	Ni	2
IREJEW	Ni	2
IREJIA	Ni	2
IREJUK	Ni	2
IREWEK	Ni	2
IREZAH	Ni	2
IREZEL	Ni	2
IRIQAE	Ni	2
IRIXAI	Ni	2
IRIXIS	Ni	2
IRIXOW	Ni	2
IROGUS	Ni	2
IROHON	Ni	2
IROMOS	Ni	2
IRONEI	Ni	2
IROPEK	Ni	2
IRUPAM	Ni	2
IRUPIU	Ni	2
IRUPOA	Ni	2
IRUPUG	Ni	2
ISALNI	Ni	2
ISATUR	Ni	2
ISELOH	Ni	2
ISIPUV	Ni	2
ISIVUB	Ni	2
ISUBON	Ni	2
ISUGAF	Ni	2
ISUKUC	Ni	2
ITANAS	Ni	0
ITAWEF	Ni	2
ITAXIK	Ni	2
ITAYAD	Ni	2
ITEXAH	Ni	2
ITIFOI	Ni	2
ITITOU	Ni	2
ITOQIS	Ni	2
ITPYNI	Ni	2
ITTNBU04	Ni	3
IVAGUJ	Ni	2
IVAXIO	Ni	2
IVILAB	Ni	2
IVILUV	Ni	2
IVIVAM	Ni	2
IVOMOV	Ni	2
IVUTEY	Ni	2
IWEJUP	Ni	2
IWEKAW	Ni	2
IWEPOQ	Ni	2
IWETOU	Ni	2
IWEVIQ	Ni	2
IWIMOQ	Ni	2
IWINUZ	Ni	2
IWISAI	Ni	2
IWISOW	Ni	2
IWOPAL	Ni	2
IWOQOA	Ni	2
IWOSIW	Ni	2
IWOXIB	Ni	2
IWOYOI	Ni	2
IWOZOJ	Ni	2
IWUCOS	Ni	2
IWUWIG	Ni	2
IWUZOP	Ni	2
IXENEG	Ni	2
IXEPEI	Ni	2
IXEPOS	Ni	2
IXEQUX	Ni	2
IXIDIC	Ni	2
IXIDOI	Ni	2
IXIVOC	Ni	2
IXIWAP	Ni	2
IXIZEU	Ni	2
IXOROD	Ni	2
IXOVEX	Ni	2
IXOWUP02	Ni	2
IXUXIK	Ni	2
IYIPUC06	Ni	2
IYIQIR	Ni	2
IYOSIY	Ni	2
IYOTAR	Ni	2
IYOZUR	Ni	2
IYUDUB	Ni	2
IYUFAJ	Ni	2
IYUTON	Ni	2
IYUWAC	Ni	2
IYUWEE	Ni	2
IYUWEG	Ni	2
IZAGUL	Ni	2
IZAHAS	Ni	2
IZARIK	Ni	2
IZAVEL	Ni	2
IZAVIP	Ni	2
IZAVOV	Ni	2
IZEXOC	Ni	2
IZEXUI	Ni	2
IZIQAJ	Ni	2
IZIXIZ	Ni	2
IZIXUL	Ni	2
IZIYAS	Ni	2
IZOJIS	Ni	2
IZORUK	Ni	2
IZUJAO	Ni	2
IZUJES	Ni	2
IZUJIW	Ni	2
JABBAQ	Ni	2
JABCEU	Ni	2
JADGOK	Ni	3
JADKII	Ni	2
JAFDUT	Ni	2
JAFFEF	Ni	2
JAFFIJ	Ni	2
JAFFOP	Ni	2
JAFRAK	Ni	1
JAFRIS	Ni	1
JAFXOH	Ni	2
JAGBIC	Ni	2
JAGSAO	Ni	2
JAGVAP	Ni	2
JAHBIG	Ni	2
JAHHAB	Ni	2
JAHVAS	Ni	2
JAJBAA	Ni	2
JAJBUS	Ni	2
JAJPAO	Ni	2
JAKHUY	Ni	2
JAKNOB	Ni	2
JAKNUH	Ni	2
JALNUG	Ni	2
JALPUH	Ni	2
JANNIV	Ni	2
JAPCOT	Ni	2
JAPJIT	Ni	2
JAPTAV	Ni	2
JAPTUS	Ni	2
JAQSID	Ni	2
JARKIX	Ni	2
JARMAR	Ni	3
JARMOF	Ni	2
JARSUR	Ni	2
JATCAL	Ni	2
JATDAM	Ni	2
JATKAT	Ni	2
JAVLOK	Ni	2
JAVXIQ	Ni	2
JAVXOW	Ni	2
JAWNEA	Ni	2
JAXCUH	Ni	2
JAXDAO	Ni	1
JAXFIX	Ni	2
JAXJAT	Ni	2
JAXLAV	Ni	2
JAXXEM	Ni	2
JAYDOF	Ni	2
JAYQAC	Ni	2
JAZXOX	Ni	2
JAZZIW	Ni	2
JEBCAX	Ni	2
JEBCOI	Ni	2
JEBCUO	Ni	2
JEBKIK	Ni	2
JECYAR	Ni	2
JEDBOM	Ni	2
JEDMIR	Ni	2
JEDPIU	Ni	0
JEFRAO	Ni	2
JEFREU	Ni	2
JEFYIC	Ni	2
JEGWOR	Ni	2
JEJJOA	Ni	2
JEJPUM	Ni	2
JEJSAV	Ni	2
JEJSEZ	Ni	2
JEJSID	Ni	2
JEJSOJ	Ni	2
JEKFOV	Ni	2
JEKGUE	Ni	2
JEKJIS	Ni	2
JEKLOB	Ni	2
JEKTEB	Ni	2
JEMCIO	Ni	2
JEMCOU	Ni	2
JEMPOG	Ni	2
JENJAQ	Ni	2
JENLUK	Ni	2
JENMAR	Ni	2
JENPOI	Ni	0
JENPUO	Ni	0
JEPHOE	Ni	2
JEPWUW	Ni	0
JEQMIC	Ni	2
JEQNID	Ni	2
JETKOI	Ni	2
JEVKIE	Ni	2
JEWGAT	Ni	2
JEWNAB	Ni	2
JEWNEF	Ni	2
JEWTAH	Ni	0
JEXSOU	Ni	2
JEXTIS	Ni	2
JEXTOY	Ni	2
JEXYOD	Ni	2
JEYPOS	Ni	2
JEYTOX	Ni	2
JICBUS01	Ni	2
JICTIB	Ni	2
JIGWOL	Ni	3
JIGWUR	Ni	3
JIHCUY	Ni	0
JIHDAF	Ni	0
JIJMUK	Ni	2
JIJWOO	Ni	2
JIKZIM	Ni	2
JILVEF	Ni	2
JIMCIS	Ni	4
