refcode	metal	charge_cif
MAYHUR	Fe	2
MAYLUU	Fe	2
MAYWAM	Fe	3
MAZWIT	Fe	2
MAZWOZ	Fe	2
MCFETC22	Fe	3
MECCEC	Fe	3
MECCED	Fe	1
MEGDEH	Fe	2
MEGHOW	Fe	2
MEGHUC	Fe	2
MEHGAK	Fe	3
MEJPAV	Fe	2
MEJTOK	Fe	3
MEJTUQ	Fe	3
MEJVAB	Fe	2
MEJWIJ	Fe	3
MEJWOP	Fe	3
MEJWUV	Fe	2
MEJYOS	Fe	2
MEJZAF	Fe	2
MEKNIZ	Fe	2
MELBOU	Fe	4
MELLOF	Fe	2
MEMHUI	Fe	2
MEMYIN	Fe	2
MENTEF	Fe	2
MENWUY	Fe	2
MENXAF	Fe	2
MEQDES	Fe	3
MERMFE	Fe	3
MESROU	Fe	3
METYEQ	Fe	2
MEWCAU	Fe	2
MEWCUO	Fe	3
MEWSOW	Fe	3
MEWVAL	Fe	3
MEXFUS	Fe	2
MEXJEG	Fe	3
MEZBEY	Fe	2
MEZBOI	Fe	2
MFERTI01	Fe	3
MICZUV	Fe	3
MIDBOS	Fe	3
MIDBUY	Fe	3
MIDJOY	Fe	3
MIFRIF	Fe	2
MIFSAY	Fe	2
MIGDAI	Fe	2
MIHBUC	Fe	2
MIJJOH	Fe	2
MIJJUN	Fe	2
MIJPAW	Fe	3
MIJSOP	Fe	3
MIJSUV	Fe	3
MIKJAS	Fe	2
MIKPIF	Fe	2
MIMVUZ	Fe	3
MINDFE	Fe	3
MINWIR	Fe	2
MIPKIH	Fe	2
MIPKON	Fe	2
MIPKUT	Fe	2
MIPLAA	Fe	2
MIPLEE	Fe	2
MIPLII	Fe	2
MIPLOO	Fe	2
MIPMAB	Fe	2
MIQBOE	Fe	2
MIRJUU	Fe	3
MISLEF	Fe	0
MISQAI	Fe	2
MIVGOP	Fe	3
MIVGUV	Fe	3
MIVXOG	Fe	3
MIWPIU	Fe	2
MIXKIP	Fe	3
MIXKOV	Fe	3
MOBKET	Fe	3
MOBKOE	Fe	2
MOBNEX	Fe	3
MOBNIB	Fe	1
MOBNOH	Fe	2
MOBNUN	Fe	4
MOCLAS	Fe	3
MOCMAT	Fe	3
MOCRAX	Fe	2
MODCIS	Fe	3
MODXOS	Fe	3
MOFMAV	Fe	2
MOFRAA	Fe	2
MOFREE	Fe	2
MOGLUQ	Fe	1
MOGMEB	Fe	1
MOGRIJ	Fe	3
MOJCAS	Fe	3
MOJGEY	Fe	2
MOJJEA	Fe	2
MOMQIP	Fe	3
MOMXOD	Fe	3
MOMXUJ	Fe	3
MONSIT	Fe	2
MONSOZ	Fe	2
MONSUF	Fe	2
MONTEQ	Fe	2
MONTIU	Fe	2
MONYIX	Fe	2
MONYUJ	Fe	2
MONZIY	Fe	2
MONZUK	Fe	3
MOPVOD	Fe	2
MORTFF	Fe	3
MOSJOV	Fe	2
MOSJUB	Fe	2
MOSKUC	Fe	2
MOSLAJ	Fe	2
MOSQIU	Fe	3
MOSQOC	Fe	2
MOSYOK	Fe	3
MOTCIJ	Fe	3
MOTNER	Fe	2
MOTPIW	Fe	3
MOWTEY	Fe	2
MOWTOI	Fe	2
MOWTUO	Fe	2
MOWVOK	Fe	2
MOWWUR	Fe	2
MOYVEB	Fe	2
MOYVIF	Fe	2
MOYVOL	Fe	2
MOZJER	Fe	3
MOZSAW	Fe	2
MPYMYF10	Fe	0
MTCBFE	Fe	3
MUBKEB	Fe	1
MUBPEE	Fe	3
MUCPAE	Fe	3
MUCREJ	Fe	2
MUCRUZ	Fe	2
MUCSIO	Fe	2
MUDVAI	Fe	2
MUFNIM	Fe	3
MUHMOU	Fe	2
MUHMUA	Fe	2
MUHNAH	Fe	2
MUJXAS	Fe	2
MUJZUM	Fe	3
MUPVEZ	Fe	2
MUPWIF	Fe	3
MUQPOF	Fe	2
MUQWOL	Fe	2
MUSQOH	Fe	2
MUTCEJ	Fe	2
MUTCIN	Fe	2
MUTLIY	Fe	3
MUTLOE	Fe	3
MUTMIZ	Fe	2
MUTVED	Fe	3
MUTXEG	Fe	2
MUWCOY	Fe	3
MUWCUE	Fe	3
MUWVIM	Fe	2
MUWWAF	Fe	2
MUXCAL	Fe	2
MUYJAS	Fe	3
MUYJOG	Fe	3
NABXEW	Fe	2
NADGEI	Fe	2
NADGIM	Fe	2
NADKOS	Fe	3
NAFGIN	Fe	3
NAFZAX	Fe	2
NAGNIS	Fe	0
NAHGEM	Fe	2
NAHGIQ	Fe	2
NAHGOW	Fe	2
NAJKIS	Fe	2
NAJVUT	Fe	2
NAJWEE	Fe	2
NAJWOO	Fe	2
NAJWUU	Fe	2
NAJXAB	Fe	2
NAKFUE	Fe	2
NAKGOZ	Fe	2
NALPIB01	Fe	2
NALPOF	Fe	2
NALPUL	Fe	2
NALQAS	Fe	2
NALQEW	Fe	2
NALQOG	Fe	2
NALQOI	Fe	2
NALRAT	Fe	2
NALRIB	Fe	2
NALROH	Fe	2
NALSOK	Fe	3
NALTEB	Fe	3
NALTIF	Fe	3
NAMGIT	Fe	2
NAMGUF	Fe	2
NAMHEQ	Fe	2
NAMHIU	Fe	2
NAMHOA	Fe	2
NAMJAO	Fe	2
NAMJES	Fe	2
NAMLEV	Fe	2
NANJIX	Fe	3
NANJUJ	Fe	3
NANMIZ	Fe	2
NAPRII	Fe	2
NAPYFE10	Fe	2
NAQVOQ	Fe	0
NAQWOU	Fe	3
NAQXIM	Fe	0
NASJAT	Fe	2
NASJEX	Fe	2
NASJOH	Fe	2
NASKEY	Fe	2
NASTOS	Fe	2
NASVAH	Fe	2
NASVEL	Fe	2
NASVUA	Fe	2
NASWAH	Fe	2
NASWEL	Fe	2
NATGEV	Fe	2
NAVVIQ	Fe	3
NAVYEP01	Fe	2
NAXPOS	Fe	2
NAXPUY	Fe	2
NAXSOV	Fe	2
NAXTIR	Fe	2
NAZROW	Fe	2
NAZRUC	Fe	2
NEBBUS	Fe	2
NEBHUX	Fe	2
NEBKIR	Fe	2
NEBLIR	Fe	2
NEBYOL	Fe	2
NECSUK	Fe	2
NEFGOU	Fe	2
NEFSIA	Fe	2
NEFTEX	Fe	2
NEFVID01	Fe	2
NEGPOF	Fe	3
NEGPUL	Fe	2
NEGXUT	Fe	2
NEHZIJ	Fe	3
NEHZOP	Fe	3
NEJBIN	Fe	2
NEJBOT	Fe	2
NEKJOD	Fe	2
NEKJUJ	Fe	2
NELBIP	Fe	3
NELCEP	Fe	2
NELGAM	Fe	2
NELGIU	Fe	2
NELGOA	Fe	2
NELGUG	Fe	2
NEMSAZ	Fe	2
NEMSED	Fe	2
NEMXEJ	Fe	3
NEMXIN	Fe	3
NENNEA	Fe	2
NENTAB	Fe	2
NENWEK	Fe	2
NEPCES	Fe	2
NEPDAQ	Fe	2
NEPPIJ	Fe	3
NEPVIP	Fe	3
NERDIA	Fe	2
NERNAZ	Fe	2
NESVOX02	Fe	2
NESVUD01	Fe	2
NETGEA	Fe	2
NETHUR	Fe	2
NETJAZ	Fe	2
NETJON	Fe	2
NETRAH	Fe	3
NEVLAB	Fe	3
NEVROW	Fe	2
NEVSAK	Fe	3
NEVSEO	Fe	3
NEXBID	Fe	3
NEXBUP	Fe	3
NEXCAW	Fe	3
NEXCEA	Fe	3
NEXKIM	Fe	2
NEXLAF	Fe	2
NEXLEJ	Fe	2
NEXLOS	Fe	2
NEXVAQ	Fe	3
NEYDON	Fe	2
NEYJUY	Fe	2
NEYSAO	Fe	3
NEYTOA	Fe	3
NEYXEV	Fe	2
NEYXUN	Fe	3
NEYYAU	Fe	3
NIBJEQ	Fe	2
NICKUG	Fe	2
NICLUH	Fe	3
NIDLES	Fe	3
NIDLOC	Fe	3
NIDMOE	Fe	2
NIDPIA	Fe	3
NIHQIF	Fe	1
NIHYIM	Fe	0
NIJLIB	Fe	2
NIJMAU	Fe	2
NIKCOA	Fe	3
NIKFAO	Fe	2
NIPLOO	Fe	2
NIPLUU	Fe	2
NIPMEF	Fe	2
NIPPIM	Fe	2
NIQFUP	Fe	2
NIRQOU	Fe	3
NIRZUK	Fe	3
NISBEW	Fe	2
NITMOS	Fe	3
NITNAF	Fe	3
NITQAJ	Fe	2
NITZOF	Fe	0
NIVWOF	Fe	2
NIXVUM	Fe	3
NIXWAT	Fe	3
NIXWEZ02	Fe	2
NIXZIE	Fe	2
NIYCAA	Fe	2
NIYDAB	Fe	3
NIZXEB	Fe	3
NOBBOW	Fe	0
NOBYOU	Fe	2
NOCFOD	Fe	2
NOCVIK	Fe	3
NOFJOI	Fe	3
NOGVIP	Fe	2
NOGVUB	Fe	2
NOKFID	Fe	2
NOKFOJ	Fe	2
NOKNUY	Fe	3
NOMYOF	Fe	2
NOMYUL	Fe	2
NONXIX	Fe	2
NOPVAQ	Fe	2
NOQWOH	Fe	3
NORYUO	Fe	2
NOSHEI	Fe	2
NOTMEQ	Fe	2
NOTXOL	Fe	3
NOWLIU	Fe	2
NOWVEC	Fe	2
NOYJEQ	Fe	2
NOYJUG	Fe	3
NOYKER	Fe	2
NOYSEZ	Fe	3
NOYTAW	Fe	3
NTPROT10	Fe	3
NUCZUG	Fe	3
NUDJED	Fe	2
NUFMOS	Fe	3
NUJZUP01	Fe	2
NUKCEB	Fe	2
NUKCIF	Fe	2
NUKKOU	Fe	3
NUKKUA	Fe	3
NUKMIR	Fe	2
NUKMUD	Fe	2
NUKNOY	Fe	2
NUKPAM01	Fe	2
NULGOR	Fe	3
NUMBEC	Fe	2
NUMTOE	Fe	3
NUNWUP	Fe	0
NUPKIV	Fe	2
NUPNIV	Fe	2
NUQQAU	Fe	2
NUSMIY	Fe	3
NUSMOE	Fe	4
NUSMUK	Fe	3
NUTYIL	Fe	3
NUXXOT01	Fe	3
NUYFET	Fe	2
NUYFEU	Fe	2
NUYGET	Fe	3
NUZKOI	Fe	2
NUZSUX	Fe	2
OBAXUM	Fe	2
OBIFUA	Fe	2
OBIGAH	Fe	2
OBIXUU	Fe	2
OBOFOC	Fe	2
OBOSED	Fe	2
OBOTEE	Fe	2
OBOTII	Fe	3
OBOTOO	Fe	3
OBOTUU	Fe	3
OBUJAW	Fe	2
OBUSIQ	Fe	3
OBUYIT	Fe	2
OCAGUX	Fe	2
OCAHAE	Fe	2
OCAHEI	Fe	2
OCOBAM	Fe	2
OCOCFE	Fe	0
OCTPFE	Fe	1
OCUJOL	Fe	2
OCUVAL	Fe	2
ODABAY	Fe	2
ODABEC	Fe	2
ODABIG	Fe	2
ODABOM	Fe	2
ODABUS	Fe	2
ODACAZ	Fe	2
ODACED	Fe	2
ODACIH	Fe	2
ODACON	Fe	2
ODADAY	Fe	3
ODAJUB	Fe	2
ODECIJ	Fe	2
ODICAG	Fe	2
ODIDIQ	Fe	2
ODIDOW	Fe	2
ODIDOX	Fe	2
ODIMOE	Fe	3
ODOVOU	Fe	2
ODOWEL	Fe	3
ODUWUI	Fe	2
ODUXIX	Fe	2
ODUYIV	Fe	3
OFABAZ	Fe	2
OFABUT	Fe	2
OFACEE	Fe	2
OFANER	Fe	2
OFAPUH	Fe	2
OFEYAB	Fe	3
OFIFEQ	Fe	2
OFIFIU	Fe	2
OFIXAE	Fe	3
OFIXUZ	Fe	3
OFUNIP	Fe	3
OFUQUB	Fe	0
OFUREM	Fe	3
OGEKOD	Fe	2
OGELOE	Fe	2
OGELUK	Fe	2
OGEVUS	Fe	2
OGIJEU	Fe	2
OHEDOU	Fe	2
OHEYUX	Fe	2
OHIBAI	Fe	2
OHIBIQ	Fe	2
OHOLIG	Fe	3
OHOQOS	Fe	3
OHORAF	Fe	3
OJAPAQ	Fe	3
OJEGOA	Fe	2
OJENAS	Fe	2
OJIVUY	Fe	2
OJIZUC	Fe	2
OJOGEZ	Fe	0
OJOGUR	Fe	3
OJOHEC	Fe	3
OJOHOM	Fe	3
OJOJEE	Fe	3
OJOJII	Fe	3
OKEGIX	Fe	2
OKEGOD	Fe	2
OKEHAQ	Fe	2
OKEHIY	Fe	3
OKUHUY	Fe	2
OLIQIJ	Fe	2
OLIWEM	Fe	3
OLOMOR	Fe	2
OLUPOA	Fe	2
OLUPUG	Fe	2
OLUYEB	Fe	3
OMADAI	Fe	3
OMANIB	Fe	3
ONANID	Fe	2
ONAPOL	Fe	3
ONEGOE	Fe	2
ONOTER	Fe	2
ONUJEN	Fe	2
ONUQAR	Fe	2
OPAQIG	Fe	2
OPEBIW	Fe	3
OPEMII	Fe	3
OPESOU	Fe	3
OPEVIR	Fe	3
OPEVUD	Fe	3
OPEYAM	Fe	3
OPIVOB	Fe	3
OQAFEU	Fe	2
OQAFIY	Fe	2
OQAXIQ	Fe	2
OQUDIO	Fe	2
OQUDOU	Fe	2
OQUDUA	Fe	2
ORALAW	Fe	2
ORALEA	Fe	2
ORIFON	Fe	3
OROBEF	Fe	3
OROTIZ	Fe	2
OSABOB	Fe	2
OSADOC	Fe	2
OSELOO	Fe	2
OSUBOU	Fe	2
OSUBUA	Fe	2
OSUMEV	Fe	3
OTAGIB	Fe	2
OTAGUN	Fe	2
OTOTEX	Fe	2
OTOTIB	Fe	3
OTULAR	Fe	2
OVEPAH	Fe	2
OVERAJ	Fe	2
OVOLUH	Fe	0
OVUPUR	Fe	3
OVUQEC	Fe	3
OVUQIG	Fe	3
OWICON	Fe	3
OWIGUX	Fe	2
OWIHEI	Fe	2
OWUHAR	Fe	3
OXAKII	Fe	2
OXAKOO	Fe	2
OXAKUU	Fe	2
OYIKOY	Fe	2
OYIKUE	Fe	2
OYILIT	Fe	2
OYILOZ	Fe	2
OYOCIP	Fe	2
OYOCOV	Fe	2
OYOCUB	Fe	2
OYUFAQ	Fe	2
OYUFEU	Fe	2
OYUHIB	Fe	2
OYUKOK	Fe	2
OZAKIL	Fe	2
OZIREV	Fe	2
OZUBIW	Fe	2
PADJAH	Fe	3
PAFMUF10	Fe	2
PAFZIF	Fe	2
PAGMIX	Fe	2
PAGQAR	Fe	2
PAGQEV	Fe	2
PAGYAX	Fe	3
PAJWUS	Fe	3
PAKHOB	Fe	2
PAKKIW	Fe	2
PAKLAP	Fe	2
PALVON	Fe	3
PANWUY	Fe	2
PARFEV	Fe	2
PARFIZ	Fe	2
PARJOI	Fe	2
PARVEK	Fe	2
PASDOD01	Fe	2
PASFAR01	Fe	2
PATJIE	Fe	3
PAVDUL	Fe	3
PAWVAK	Fe	3
PAYHIG	Fe	2
PAYLAE	Fe	3
PAYRAK	Fe	3
PAYTOZ	Fe	2
PAZXAP	Fe	2
PECKEP	Fe	2
PECMIU	Fe	1
PECMOA	Fe	1
PECMUG	Fe	1
PEDLIU	Fe	3
PEDLOA	Fe	3
PEGXII	Fe	2
PEGZIM	Fe	2
PEHBEK	Fe	3
PEJBEL	Fe	0
PEJQIF	Fe	2
PEKQAX	Fe	2
PEMNUQ	Fe	2
PEPPEI	Fe	2
PEPTAF	Fe	3
PEPWAK	Fe	2
PEPWIS	Fe	2
PEPWUE	Fe	2
PEQNAB	Fe	3
PERVUF	Fe	2
PERWAM	Fe	2
PESALF01	Fe	3
PETDAT	Fe	3
PETPTE	Fe	4
PETZEV	Fe	2
PEVHAC	Fe	2
PEVHOQ	Fe	1
PEVJEI	Fe	0
PEWHAC	Fe	2
PEWHEG	Fe	2
PEWNUD	Fe	2
PEWPOW	Fe	3
PEWSOC	Fe	3
PEWSUI	Fe	3
PEWWUM	Fe	3
PHASMF10	Fe	4
PIBROH	Fe	3
PIFXOT	Fe	2
PIFXUZ	Fe	2
PIHXAH	Fe	3
PIJRUW	Fe	3
PIJZIS	Fe	3
PIMMOQ	Fe	2
PIMSUB	Fe	3
PIMVOZ	Fe	3
PIPGUS	Fe	3
PIPNUZ	Fe	3
PIVCED	Fe	2
PIVGUX	Fe	2
PIVVEY	Fe	2
PIVXAT	Fe	3
PIWCEF	Fe	2
PIWKAJ	Fe	2
PIXTUL	Fe	2
PIXYIF	Fe	2
PIYYIH	Fe	2
PIYYON	Fe	2
PIYZAA	Fe	2
PIYZEC	Fe	2
PIZGEN	Fe	2
POBCAM	Fe	2
POBCEQ	Fe	2
PODSIM	Fe	2
POFJAV	Fe	3
POFSUY	Fe	0
POFYAL	Fe	2
POGMAB	Fe	2
POGMED	Fe	2
POGXUG	Fe	2
POHLON	Fe	2
POHLOO	Fe	2
POHTUB	Fe	2
POHVAK	Fe	2
POJREL	Fe	3
POKCUO	Fe	2
POKNAF	Fe	2
POMFUT	Fe	2
POMSIU	Fe	2
POMVUI	Fe	2
POMWET	Fe	2
POMYIC	Fe	2
POMZOG	Fe	2
PONBUS	Fe	2
POPFEC10	Fe	0
POPHEK	Fe	3
PORBOP	Fe	3
PORNUF	Fe	3
PORPAN	Fe	3
POTTAT	Fe	2
POWFAK	Fe	2
POWQOI	Fe	2
POWSIE	Fe	3
POWVED	Fe	3
POXDEN	Fe	2
POXGIV	Fe	2
POZKIY	Fe	3
PTHPFE10	Fe	2
PTSQFE10	Fe	2
PUBGIF	Fe	2
PUBKOP	Fe	2
PUCFID	Fe	2
PUCHOL	Fe	2
PUFQOZ	Fe	2
PUFRAM	Fe	2
PUFRIU	Fe	2
PUGLOS	Fe	2
PUGWIX	Fe	2
PUHJUZ	Fe	2
PUHKEK	Fe	2
PUHPEO	Fe	3
PUHQIS	Fe	2
PUNKAK	Fe	0
PUNKIS	Fe	0
PUQJAM	Fe	2
PUQJEQ	Fe	3
PUQKOC	Fe	3
PUQLAP	Fe	2
PUQLIX	Fe	2
PUQWOO	Fe	2
PUQZIL	Fe	3
PURCUA	Fe	2
PURYIK	Fe	2
PUSJES	Fe	3
PUSKAR	Fe	3
PUSYIL	Fe	3
PUVDOB	Fe	2
PUVDUH	Fe	2
PUVFAP	Fe	2
PUVFET	Fe	2
PUVMEA	Fe	3
PUVMIE	Fe	3
PUVROP	Fe	2
PUVXAI	Fe	3
PUWHUM	Fe	2
PUWQEE	Fe	3
PUXRAC	Fe	2
PUXREG	Fe	2
PUXRIK	Fe	2
PUXRUW	Fe	2
PUXZUE	Fe	2
PUYQIM	Fe	2
PUZGID	Fe	2
PUZHIC01	Fe	3
PVVBAY01	Fe	2
PYAMFE	Fe	2
PYCDFE10	Fe	3
PYCOFE10	Fe	0
PYESAF10	Fe	2
PYTCFE	Fe	3
QACTIY	Fe	3
QACVIB	Fe	2
QACVOH	Fe	2
QACVUN	Fe	2
QADCOO	Fe	2
QADFEH	Fe	3
QADFIL	Fe	3
QAGNOC	Fe	2
QAGQIZ	Fe	3
QAGWUQ	Fe	2
QAHGIQ	Fe	2
QAHRAT	Fe	3
QAHVIE	Fe	2
QAHVOK	Fe	2
QAKQUO	Fe	3
QALTEE	Fe	2
QALWUY	Fe	3
QALZUZ	Fe	2
QAMDOA	Fe	2
QANMEX	Fe	2
QANMIB	Fe	2
QANMOH	Fe	2
QANMUN	Fe	2
QAQBOB	Fe	2
QAQSAF	Fe	3
QARMEB	Fe	2
QARMIF	Fe	2
QARPEF	Fe	3
QARXIS	Fe	2
QASBUH	Fe	0
QATFAS	Fe	2
QATQUX	Fe	2
QATRAE	Fe	2
QATREI	Fe	2
QATRUY	Fe	2
QATSAF	Fe	2
QATSIN	Fe	3
QAVFID	Fe	2
QAWKIJ	Fe	3
QAWMAE	Fe	2
QAWSUF	Fe	2
QAXQAJ	Fe	2
QAXQUD	Fe	2
QAYBAT	Fe	2
QAYCEY	Fe	3
QAYCUP	Fe	2
QAZWEW	Fe	3
QEBVUR	Fe	2
QEBWAY	Fe	2
QEBWIG	Fe	2
QEBXEC	Fe	3
QECYIJ	Fe	3
QEDCOR	Fe	2
QEDCUA	Fe	3
QEDCUX	Fe	2
QEFDOW	Fe	3
QEFDUC	Fe	3
QEFFAK	Fe	2
QEFFOY	Fe	2
QEGPAT	Fe	3
QEGPEX	Fe	3
QEGVON	Fe	2
QEHBEM	Fe	2
QEHHER	Fe	3
QEHHES	Fe	2
QEHHOC	Fe	2
QEHPAX	Fe	3
QEHPIF	Fe	3
QEHZIN	Fe	3
QEKXUA	Fe	2
QELJOJ	Fe	2
QELZOX	Fe	2
QENCOC	Fe	2
QENWEM	Fe	2
QENWUC	Fe	2
QENYAK	Fe	3
QEQFOI	Fe	2
QEQVAM	Fe	3
QERDIB	Fe	2
QERLII	Fe	2
QERLOO	Fe	2
QERWUI	Fe	3
QETDOI	Fe	2
QETHAZ	Fe	3
QETJAB	Fe	2
QETJEF04	Fe	2
QETKOS	Fe	3
QETPIO	Fe	3
QEWKOU	Fe	3
QEWKUA	Fe	3
QEWLAH	Fe	3
QEWLEL	Fe	3
QEXZUP	Fe	2
QEYBEC	Fe	2
QEZYOJ	Fe	2
QEZYUP	Fe	2
QIDJET	Fe	2
QIDJIX	Fe	2
QIDKAQ	Fe	2
QIDKOE	Fe	2
QIDKUK	Fe	2
QIDLIZ	Fe	2
QIDLOF	Fe	2
QIDLUL	Fe	2
QIFBIR	Fe	2
QIGBUG	Fe	3
QIGCIV	Fe	3
QIGDIV	Fe	2
QIJBOC	Fe	3
QIJBUI	Fe	2
QIJTAE	Fe	3
QILJEA	Fe	2
QILSAF01	Fe	3
QIMWAM	Fe	2
QIPCOJ	Fe	3
QIPVOC	Fe	2
QITBEA	Fe	2
QITVIA	Fe	3
QITVOG	Fe	3
QITWUO	Fe	3
QIVYEZ	Fe	2
QIXCOR	Fe	2
QIXCUX	Fe	2
QIXDAE	Fe	2
QIXDEI	Fe	2
QIXDIM	Fe	2
QIZCAF	Fe	2
QIZMAP	Fe	3
QIZMET	Fe	3
QOBGIZ	Fe	2
QOBRIK	Fe	2
QOBRUW	Fe	2
QOBZUE	Fe	2
QOCDES	Fe	3
QOCDOC	Fe	3
QOCDUI01	Fe	3
QOCZIT01	Fe	3
QODVAG	Fe	2
QOGKEC	Fe	3
QOHFOI	Fe	3
QOHWAM	Fe	2
QOHWEQ	Fe	2
QOHZOC	Fe	2
QOHZUI	Fe	2
QOJZUN	Fe	2
QOKKAD	Fe	2
QOKKEH	Fe	2
QOKQOY	Fe	2
QOKSOY	Fe	2
QOKYIY	Fe	0
QOKYOE	Fe	0
QOLDAX	Fe	2
QOLKIM	Fe	3
QOLXOG	Fe	2
QOLZAU	Fe	2
QOMDAY	Fe	2
QOMQOZ	Fe	2
QOPBIH	Fe	2
QOPSUL	Fe	0
QOPWIE	Fe	2
QOPWOK	Fe	2
QOQHEK	Fe	2
QOQHIO	Fe	2
QOQLAJ	Fe	3
QOQQUJ	Fe	2
QORDOR	Fe	0
QORDUY	Fe	3
QORFAG	Fe	3
QORFIO	Fe	3
QORFOU	Fe	3
QOSGEL	Fe	2
QOSGIP	Fe	2
QOSGOV	Fe	2
QOSNIW	Fe	2
QOSVOJ	Fe	2
QOSZON	Fe	2
QOSZOQ	Fe	2
QOTGEN	Fe	3
QOTGOX	Fe	3
QOTGUD	Fe	3
QOTHIS	Fe	3
QOTXOO	Fe	3
QOVCUA	Fe	2
QOVKIW	Fe	2
QOVVIH	Fe	2
QOWTOM	Fe	2
QOWWAB	Fe	2
QOWZEI	Fe	3
QOXKOF	Fe	2
QOXKUL	Fe	2
QOXVIK	Fe	3
QOYYAF	Fe	3
QOYYIN	Fe	3
QOZDUE	Fe	3
QOZNOL	Fe	2
QOZZUB	Fe	3
QQQAYM05	Fe	3
QUBNAE	Fe	3
QUCCUN	Fe	3
QUDDOJ	Fe	2
QUDPEK	Fe	2
QUGWIB	Fe	0
QUGWOH	Fe	0
QUGXAS	Fe	3
QUHBUT	Fe	3
QUHKUZ	Fe	2
QUHWAT	Fe	2
QUJZUQ	Fe	2
QUKTAS	Fe	2
QUNYEE	Fe	2
QURWUX	Fe	2
QUSCUD	Fe	3
QUSDAK	Fe	3
QUSHET	Fe	2
QUSJAQ	Fe	2
QUSJOE	Fe	2
QUSPOJ	Fe	2
QUSTEF	Fe	3
QUSTIJ	Fe	3
QUVNAX	Fe	2
QUWGOG	Fe	2
QUWGUM	Fe	2
QUXSUY	Fe	3
RACNAN	Fe	3
RADBOQ	Fe	3
RADCUW	Fe	2
RADDAD	Fe	2
RADDOR	Fe	2
RADFAF	Fe	2
RADSEU	Fe	2
RAFJAK	Fe	2
RAFJEO	Fe	2
RAFJIS	Fe	2
RAFJOY	Fe	2
RAGQEV	Fe	3
RAGQIZ	Fe	3
RAGQOF	Fe	3
RAKGOZ	Fe	3
RAKGUF	Fe	3
RAKHAM	Fe	3
RAKQOK01	Fe	2
RAKQUQ	Fe	2
RAKTAA	Fe	3
RAKZIM	Fe	2
RALJAQ	Fe	2
RALNUO	Fe	2
RALVUV	Fe	3
RANDAN	Fe	2
RANDER	Fe	2
RANJIA	Fe	2
RANPED	Fe	2
RAPFAS	Fe	2
RAPHAU	Fe	2
RAPKOJ	Fe	0
RAPPEE	Fe	2
RAPXOY	Fe	2
RATCAR	Fe	3
RAVKEE	Fe	3
RAVYIX	Fe	2
RAWHAZ	Fe	3
RAXWUK	Fe	2
RAZPAL	Fe	3
RECCUY	Fe	2
REDJIT	Fe	2
REGBUA	Fe	2
REGROL	Fe	2
REJMOK	Fe	3
REJMUP	Fe	3
REJMUQ	Fe	3
REKFOC	Fe	2
RENFIC	Fe	2
RENFOI	Fe	4
RENGAV	Fe	2
REPNEG	Fe	2
REPWAL	Fe	3
REPWEP	Fe	3
REPWIT	Fe	2
RERXIW	Fe	2
RESDOI	Fe	3
RESVET	Fe	3
RESVIX	Fe	3
RESVUJ	Fe	3
RESWES	Fe	2
RESZAT	Fe	3
RETCOI	Fe	4
REVCOM	Fe	2
REVCUS	Fe	2
REVFEF	Fe	2
REVVOF	Fe	3
REVWAS	Fe	3
REWBAY	Fe	3
REWSOB	Fe	2
REWZUO	Fe	2
REXMEM	Fe	3
REXMIQ	Fe	3
REXROE	Fe	2
REZHEL	Fe	3
RIDYIN	Fe	3
RIDYOT	Fe	3
RIDYUZ	Fe	3
RIDZAG	Fe	3
RIFCAM	Fe	2
RIFLEY	Fe	2
RIFLIC	Fe	2
RIFLOI	Fe	2
RIFMID	Fe	3
RIFPAZ	Fe	3
RIGGUJ	Fe	0
RIGNOM	Fe	3
RILVUD	Fe	1
RINJON	Fe	3
RIPDUQ	Fe	3
RIPFEC	Fe	3
RIPHEG	Fe	2
RIPHUW	Fe	2
RIPXIX	Fe	3
RIPZAS01	Fe	2
RIPZEW	Fe	2
RIQPUF	Fe	2
RIQSUF	Fe	2
RIQZEX	Fe	2
RIQZIB	Fe	2
RIQZOH	Fe	2
RIRBAW	Fe	2
RIRBOL	Fe	2
RIRBUR	Fe	2
RIRFAB	Fe	2
RIRFEF	Fe	2
RIRFIJ	Fe	2
RIRHAB	Fe	2
RIRXUL	Fe	5
RISJIN	Fe	2
RISNOZ	Fe	3
RISSUI	Fe	2
RITBOO	Fe	2
RITGUX	Fe	3
RITYOK	Fe	2
RIVCEF	Fe	3
RIVWEA	Fe	2
RIXTEX	Fe	3
RIYTIC	Fe	2
RIZSOI	Fe	2
RIZXOO	Fe	2
ROCDUK	Fe	2
RODVAI	Fe	3
ROFKOO	Fe	2
ROFSAG	Fe	0
ROFSEK	Fe	0
ROFSIO	Fe	0
ROGBUK	Fe	2
ROGPEL	Fe	2
ROGPIP	Fe	2
ROGSEL	Fe	3
ROKMOT	Fe	2
ROMGAE	Fe	3
RONPIT	Fe	2
RONXEX	Fe	3
ROQKUG	Fe	3
ROQLER	Fe	3
RORRAR	Fe	3
ROVLOG	Fe	3
ROZNEA	Fe	4
ROZNIE	Fe	4
ROZPAY	Fe	2
RUCJEF	Fe	2
RUCYIY	Fe	2
RUDBAU	Fe	2
RUDBEY	Fe	0
RUDBIC	Fe	0
RUDCEZ	Fe	2
RUDFAY	Fe	3
RUDFEC	Fe	3
RUFYOG	Fe	2
RUFYUM	Fe	2
RUFZAT	Fe	3
RUHMAI	Fe	3
