refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
NODKUO	Ni	2	7777	{2: 0.126235, 3: 0.243911, 4: 1.577446}	3
NODLIB	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
NODLOH	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
NOEPOR	Ni	2	2	{2: 0.006685, 3: 0.661927, 4: 9999}	1
NOFLEZ	Ni	2	7777	{2: 0.369506, 3: 0.000737, 4: 9999}	1
NOFVAF	Ni	2	2	{2: 1e-06, 3: 0.577475, 4: 9999}	2
NOHVAH	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
NOHYEP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
NOJMEF	Ni	2	7777	{2: 0.073618, 3: 0.397892, 4: 9999}	2
NOJQUB	Ni	2	2	{2: 0.000533, 3: 0.557014, 4: 9999}	2
NOJTAJ	Ni	2	2	{2: 0.07997, 3: 0.707418, 4: 9999}	4
NOJXIT	Ni	2	2	{2: 0.116493, 3: 0.951886, 4: 9999}	2
NOJXOZ	Ni	2	7777	{2: 0.030621, 3: 0.393654, 4: 9999}	2
NOKBAQ	Ni	2	2	{2: 0.002336, 3: 0.636072, 4: 9999}	3
NOKVOY	Ni	2	7777	{2: 0.249699, 3: 0.153399, 4: 9999}	1
NOLGAZ	Ni	2	2	{2: 0.000363, 3: 0.605341, 4: 9999}	3
NOLGUT	Ni	2	2	{2: 0.035043, 3: 0.536909, 4: 9999}	2
NOLXUH	Ni	2	7777	{2: 0.135133, 3: 0.320699, 4: 9999}	2
NOMHEC	Ni	9999	7777	{2: 0.1261, 3: 0.332034, 4: 9999}	1
NOMXEV	Ni	2	7777	{2: 0.176878, 3: 0.219545, 4: 9999}	2
NOMXOF	Ni	2	7777	{2: 0.264172, 3: 0.110177, 4: 9999}	1
NONNIP	Ni	2	7777	{2: 0.175247, 3: 0.246806, 4: 9999}	1
NONNUB	Ni	2	7777	{2: 0.190904, 3: 0.227085, 4: 9999}	1
NONPAI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
NONPAJ	Ni	2	7777	{2: 0.165743, 3: 0.258812, 4: 9999}	1
NONPEL	Ni	2	2	{2: 3e-06, 3: 0.557163, 4: 9999}	5
NONYUN	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
NONZEY	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
NONZUM	Ni	2	2	{2: 0.000896, 3: 0.677255, 4: 9999}	2
NOPFII	Ni	2	2	{2: 0.015097, 3: 0.743914, 4: 9999}	3
NOPROC	Ni	2	2	{2: 0.000981, 3: 0.572328, 4: 9999}	2
NOPSIW	Ni	2	2	{2: 0.001636, 3: 0.553326, 4: 9999}	3
NOPSOC	Ni	2	7777	{2: 0.000112, 3: 0.479145, 4: 9999}	3
NOPTES	Ni	2	2	{2: 0.142219, 3: 9999, 4: 9999}	2
NOPVIY	Ni	2	2	{2: 0.026049, 3: 0.617126, 4: 9999}	1
NOQMOW	Ni	2	7777	{2: 0.235095, 3: 0.147383, 4: 9999}	2
NOQRAN	Ni	2	7777	{2: 1.1e-05, 3: 0.454656, 4: 1.78105}	2
NOQTAP	Ni	2	2	{2: 0.107777, 3: 0.800696, 4: 9999}	4
NOQTOC	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	3
NORFOR	Ni	2	7777	{2: 0.298585, 3: 0.067952, 4: 9999}	2
NORFUV01	Ni	2	2	{2: 0.000432, 3: 0.582261, 4: 9999}	1
NORHUZ	Ni	2	7777	{2: 0.024078, 3: 0.43003, 4: 9999}	2
NORJUZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
NORKAG	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
NORKEK	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
NORWEW	Ni	2	2	{2: 0.000175, 3: 0.563662, 4: 9999}	3
NOSBIJ	Ni	2	2	{2: 0.036059, 3: 9999, 4: 9999}	4
NOTNUH	Ni	2	7777	{2: 0.178834, 3: 0.21627, 4: 9999}	1
NOTSAS	Ni	2	2	{2: 0.147467, 3: 0.985567, 4: 9999}	1
NOTTOH	Ni	2	2	{2: 0.017443, 3: 0.800901, 4: 9999}	2
NOWRIC	Ni	2	7777	{2: 0.207409, 3: 0.206435, 4: 9999}	2
NOXREZ	Ni	2	2	{2: 0.027707, 3: 0.618395, 4: 9999}	2
NOXRID	Ni	2	2	{2: 0.017161, 3: 0.607124, 4: 9999}	2
NOXVOO	Ni	2	7777	{2: 0.331256, 3: 0.022315, 4: 9999}	2
NOXVUU	Ni	2	7777	{2: 0.357471, 3: 0.009811, 4: 9999}	2
NOZMOE	Ni	2	7777	{2: 0.366111, 3: 0.019815, 4: 9999}	1
NOZROJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
NPHTNI10	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
NQXSNJ	Ni	9999	7777	{2: 0.03974, 3: 0.371698, 4: 9999}	3
NSEMSU	Ni	2	7777	{2: 0.103933, 3: 0.288157, 4: 9999}	3
NTMPNI	Ni	2	2	{2: 0.000573, 3: 0.584844, 4: 9999}	2
NUCPAC	Ni	2	7777	{2: 0.314968, 3: 0.09503, 4: 9999}	1
NUCTUB	Ni	2	7777	{2: 0.007013, 3: 0.491822, 4: 9999}	2
NUDRUZ	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
NUDSAG	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
NUDSIO	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	4
NUFCOI	Ni	2	2	{2: 6.1e-05, 3: 0.519394, 4: 9999}	3
NUFLOR01	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
NUGHEF	Ni	9999	2	{2: 0.001985, 3: 0.549622, 4: 9999}	2
NUHLUX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
NUHRUE	Ni	2	7777	{2: 0.00069, 3: 0.408436, 4: 1.73641}	2
NUJQIT	Ni	2	2	{2: 0.016404, 3: 0.510857, 4: 9999}	1
NULBUS	Ni	2	7777	{2: 0.050566, 3: 0.426819, 4: 9999}	1
NULPOZ	Ni	2	7777	{2: 0.059855, 3: 0.344458, 4: 9999}	1
NUMLEM	Ni	2	7777	{2: 0.25277, 3: 0.121249, 4: 9999}	2
NUMYAW	Ni	2	7777	{2: 0.126223, 3: 0.19129, 4: 9999}	1
NUNRUK	Ni	2	7777	{2: 0.000126, 3: 0.44315, 4: 1.770147}	2
NUNSAR	Ni	2	2	{2: 0.183495, 3: 0.984242, 4: 9999}	2
NUNVOH	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	4
NUPGAI	Ni	2	7777	{2: 0.011575, 3: 0.440975, 4: 9999}	2
NURGUD	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
NURHAK	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
NURTUP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
NURVIG	Ni	2	2	{2: 0.08802, 3: 0.920925, 4: 9999}	2
NUSFOW	Ni	2	2	{2: 8e-06, 3: 0.659487, 4: 9999}	2
NUSQOH	Ni	3	7777	{2: 0.162635, 3: 0.143189, 4: 9999}	2
NUSZUX	Ni	2	2	{2: 0.012729, 3: 9999, 4: 9999}	2
NUTBAG	Ni	2	2	{2: 0.013598, 3: 9999, 4: 9999}	2
NUTBEK	Ni	2	2	{2: 0.005619, 3: 9999, 4: 9999}	2
NUTBIO	Ni	2	2	{2: 0.074459, 3: 9999, 4: 9999}	2
NUTBOU	Ni	2	2	{2: 0.024945, 3: 9999, 4: 9999}	2
NUTBUA	Ni	2	2	{2: 0.007519, 3: 9999, 4: 9999}	2
NUTJUH	Ni	2	7777	{2: 0.3064, 3: 0.053342, 4: 9999}	1
NUTKOD	Ni	2	2	{2: 0.000183, 3: 0.717194, 4: 9999}	1
NUTKUJ	Ni	2	2	{2: 0.006534, 3: 0.714081, 4: 9999}	2
NUTXEG	Ni	2	2	{2: 0.015195, 3: 0.576171, 4: 9999}	1
NUTYUZ	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
NUVBUD	Ni	2	7777	{2: 0.349083, 3: 0.000885, 4: 9999}	1
NUVTEE	Ni	2	2	{2: 0.000101, 3: 0.651743, 4: 9999}	3
NUVVUV	Ni	2	7777	{2: 0.090104, 3: 0.239002, 4: 9999}	1
NUXWEK	Ni	2	7777	{2: 0.003013, 3: 0.494053, 4: 9999}	1
NUYHOE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
NUZKOJ	Ni	2	7777	{2: 0.129437, 3: 0.187044, 4: 9999}	2
NUZKUP	Ni	2	7777	{2: 0.043153, 3: 0.301024, 4: 9999}	1
NUZTUX	Ni	2	2	{2: 0.007367, 3: 0.703542, 4: 9999}	3
NUZVIN	Ni	2	2	{2: 0.003339, 3: 0.783663, 4: 9999}	3
NUZVOT	Ni	9999	2	{2: 0.01439, 3: 0.753764, 4: 9999}	3
NUZXUD	Ni	2	7777	{2: 1e-05, 3: 0.478339, 4: 1.787474}	3
OBAJUZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OBAKAG	Ni	2	7777	{2: 0.006763, 3: 0.447614, 4: 9999}	1
OBAVOE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OBEZIG	Ni	9999	7777	{2: 0.198817, 3: 0.17926, 4: 9999}	2
OBIJIU	Ni	2	7777	{2: 0.124915, 3: 0.333522, 4: 9999}	1
OBINAQ	Ni	2	7777	{2: 0.013898, 3: 0.482094, 4: 9999}	2
OBINEU	Ni	2	2	{2: 0.209904, 3: 0.964465, 4: 9999}	2
OBIROG	Ni	2	2	{2: 0.002059, 3: 0.642591, 4: 9999}	3
OBIVAX	Ni	2	7777	{2: 0.266923, 3: 0.15532, 4: 9999}	2
OBIVUT	Ni	2	7777	{2: 0.045582, 3: 0.370444, 4: 9999}	2
OBIXAB	Ni	2	7777	{2: 0.026586, 3: 0.393708, 4: 9999}	2
OBIXIG	Ni	3	7777	{2: 0.212995, 3: 0.201794, 4: 9999}	1
OBOBIT	Ni	2	2	{2: 5.4e-05, 3: 0.554917, 4: 9999}	4
OBOJAT	Ni	2	7777	{2: 0.000985, 3: 0.497162, 4: 9999}	2
OBOJEX	Ni	2	7777	{2: 0.000837, 3: 0.497333, 4: 9999}	2
OBOJOE	Ni	2	2	{2: 0.423978, 3: 9999, 4: 9999}	2
OBOKAR	Ni	2	2	{2: 0.017873, 3: 9999, 4: 9999}	2
OBOKAT	Ni	2	2	{2: 0.010519, 3: 0.6491, 4: 9999}	2
OBOKOF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OBOLIC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OBONEY	Ni	2	7777	{2: 0.310402, 3: 0.10076, 4: 9999}	2
OBOPEC	Ni	2	2	{2: 0.03162, 3: 0.708108, 4: 9999}	2
OBOSUV	Ni	2	2	{2: 0.008155, 3: 0.682247, 4: 9999}	3
OBUZER	Ni	2	2	{2: 0.157095, 3: 9999, 4: 9999}	2
OCAROZ	Ni	2	7777	{2: 0.280992, 3: 0.088449, 4: 9999}	1
OCECOP	Ni	2	7777	{2: 0.207118, 3: 0.111675, 4: 9999}	2
OCEDIK	Ni	2	2	{2: 0.023044, 3: 0.549491, 4: 9999}	1
OCEMEP	Ni	2	7777	{2: 0.000237, 3: 0.467771, 4: 9999}	2
OCESIZ	Ni	2	7777	{2: 0.228126, 3: 0.177438, 4: 9999}	2
OCEZEC	Ni	2	7777	{2: 0.268941, 3: 0.104022, 4: 9999}	2
OCEZIG	Ni	2	7777	{2: 0.316225, 3: 0.044939, 4: 9999}	1
OCIKAO	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OCIKES	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
OCIRID	Ni	2	7777	{2: 0.060499, 3: 0.414354, 4: 9999}	1
OCOZUC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OCUDOF	Ni	2	7777	{2: 0.010632, 3: 0.432066, 4: 9999}	1
OCUJAY	Ni	3	7777	{2: 0.173998, 3: 0.128179, 4: 9999}	1
ODALAH	Ni	9999	2	{2: 0.024068, 3: 0.778318, 4: 9999}	1
ODALEL	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
ODALIP	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
ODAWIZ	Ni	2	2	{2: 0.012923, 3: 0.81116, 4: 9999}	2
ODAWOF	Ni	2	2	{2: 0.00028, 3: 0.672222, 4: 9999}	2
ODAXEX	Ni	2	7777	{2: 0.238466, 3: 0.139857, 4: 9999}	2
ODAYAU	Ni	3	7777	{2: 0.193257, 3: 0.102739, 4: 9999}	1
ODIGAK	Ni	2	7777	{2: 0.441966, 3: 0.114883, 4: 9999}	1
ODIKIW	Ni	3	7777	{2: 0.29075, 3: 0.026049, 4: 9999}	1
ODITEA	Ni	2	2	{2: 0.066499, 3: 0.808826, 4: 9999}	2
ODIZIL	Ni	2	7777	{2: 0.183922, 3: 0.207106, 4: 9999}	1
ODOBEO	Ni	2	7777	{2: 0.059201, 3: 0.355377, 4: 9999}	2
ODOBIS	Ni	2	7777	{2: 0.089069, 3: 0.314993, 4: 9999}	3
ODOBOY	Ni	2	7777	{2: 0.034239, 3: 0.385911, 4: 9999}	3
ODODER	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
ODOPOO	Ni	2	7777	{2: 0.230404, 3: 0.149362, 4: 9999}	1
ODOSUY	Ni	2	2	{2: 0.000916, 3: 0.512634, 4: 9999}	2
ODOTEH	Ni	2	2	{2: 0.000137, 3: 0.644813, 4: 9999}	3
ODOXAJ	Ni	2	2	{2: 3.4e-05, 3: 0.560229, 4: 9999}	2
ODOXEN	Ni	2	2	{2: 0.001125, 3: 0.672834, 4: 9999}	1
ODUCUO	Ni	2	2	{2: 0.296402, 3: 9999, 4: 9999}	2
ODUYIW	Ni	2	2	{2: 8.6e-05, 3: 0.7279, 4: 9999}	4
ODUZOD	Ni	2	2	{2: 0.052819, 3: 9999, 4: 9999}	2
OEBPNI	Ni	2	2	{2: 0.030859, 3: 0.713633, 4: 9999}	1
OEPHNI	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OFAFOQ	Ni	2	7777	{2: 0.239791, 3: 0.189367, 4: 9999}	2
OFAGAD	Ni	2	7777	{2: 0.120388, 3: 0.339202, 4: 9999}	2
OFAGAE	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
OFAGEH	Ni	2	7777	{2: 0.150328, 3: 0.301631, 4: 9999}	3
OFAPIV	Ni	2	2	{2: 0.079685, 3: 0.888052, 4: 9999}	1
OFAPOB	Ni	2	2	{2: 0.123326, 3: 9999, 4: 9999}	2
OFAXIC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OFEQIC	Ni	2	2	{2: 0.113969, 3: 9999, 4: 9999}	3
OFESAV	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
OFEWUT	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
OFEXAA	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
OFILEU	Ni	2	7777	{2: 0.378047, 3: 0.015875, 4: 9999}	2
OFISUU	Ni	2	7777	{2: 0.169691, 3: 0.254434, 4: 9999}	1
OFOJUP	Ni	2	2	{2: 0.07737, 3: 0.909344, 4: 9999}	3
OFOKAW04	Ni	2	2	{2: 0.090713, 3: 0.923853, 4: 9999}	2
OFUDEY02	Ni	2	2	{2: 0.00014, 3: 0.545627, 4: 9999}	4
OFUDOI	Ni	2	2	{2: 0.000277, 3: 0.599296, 4: 9999}	4
OFUDUO	Ni	2	2	{2: 0.000139, 3: 0.628581, 4: 9999}	4
OFUFAW	Ni	2	2	{2: 0.000515, 3: 0.702044, 4: 9999}	3
OFUFOK	Ni	2	7777	{2: 0.255375, 3: 0.143676, 4: 9999}	1
OFUGAZ	Ni	2	7777	{2: 0.187004, 3: 0.165142, 4: 1.499896}	2
OFUHED	Ni	2	2	{2: 0.000397, 3: 9999, 4: 9999}	2
OFUHUT	Ni	2	7777	{2: 0.031071, 3: 0.444041, 4: 9999}	2
OFUROX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OGAZIF	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
OGEDUZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OGEHOX	Ni	3	7777	{2: 0.289251, 3: 0.024068, 4: 9999}	1
OGEPEV	Ni	9999	7777	{2: 0.103067, 3: 0.221878, 4: 9999}	1
OGEPIZ	Ni	2	7777	{2: 0.070386, 3: 0.265049, 4: 9999}	3
OGEPUL	Ni	2	7777	{2: 0.079938, 3: 0.252431, 4: 9999}	1
OGEQAS	Ni	2	7777	{2: 0.09986, 3: 0.226115, 4: 9999}	2
OGERUN	Ni	2	7777	{2: 0.063048, 3: 0.325817, 4: 1.656891}	2
OGEZOR	Ni	3	7777	{2: 0.298534, 3: 0.036331, 4: 9999}	1
OGIHUH	Ni	2	7777	{2: 0.000139, 3: 0.470136, 4: 9999}	3
OGIMAV	Ni	2	2	{2: 0.002586, 3: 0.624146, 4: 9999}	3
OGINOJ	Ni	3	7777	{2: 0.234961, 3: 0.047648, 4: 9999}	1
OGITIJ	Ni	2	7777	{2: 0.299137, 3: 0.008277, 4: 9999}	1
OGITOP	Ni	2	7777	{2: 0.353302, 3: 0.0799, 4: 9999}	1
OGITUV	Ni	2	7777	{2: 0.342009, 3: 0.064476, 4: 9999}	1
OGOHUQ	Ni	2	2	{2: 0.128381, 3: 9999, 4: 9999}	3
OGOJEC	Ni	2	2	{2: 0.128248, 3: 9999, 4: 9999}	3
OGOREJ	Ni	2	2	{2: 0.00837, 3: 0.793354, 4: 9999}	2
OGULIN	Ni	2	7777	{2: 0.180078, 3: 0.215924, 4: 9999}	2
OGUMIN	Ni	2	2	{2: 4.1e-05, 3: 0.615761, 4: 9999}	3
OHAYOL	Ni	2	2	{2: 0.004019, 3: 0.664065, 4: 9999}	2
OHEYAD	Ni	2	7777	{2: 0.294454, 3: 0.002779, 4: 9999}	1
OHIKUM	Ni	2	2	{2: 0.047125, 3: 0.779035, 4: 9999}	2
OHILIB	Ni	2	7777	{2: 6.4e-05, 3: 0.471233, 4: 9999}	3
OHOHIC	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
OHULUY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OHUMAF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OHUNAG	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
OHUPUD	Ni	2	2	{2: 0.334129, 3: 9999, 4: 9999}	3
OHURUF	Ni	2	2	{2: 0.166337, 3: 9999, 4: 9999}	2
OHUSEQ	Ni	2	2	{2: 0.037732, 3: 9999, 4: 9999}	2
OJAYOP	Ni	2	2	{2: 0.00017, 3: 0.617051, 4: 9999}	3
OJAYUV	Ni	2	2	{2: 0.074828, 3: 0.759177, 4: 9999}	4
OJAZAC	Ni	2	2	{2: 0.025475, 3: 0.702379, 4: 9999}	4
OJECOV	Ni	2	2	{2: 0.022257, 3: 0.643565, 4: 9999}	3
OJERAY	Ni	2	7777	{2: 0.013186, 3: 0.454032, 4: 9999}	2
OJOBEU	Ni	2	2	{2: 0.019206, 3: 0.796609, 4: 9999}	3
OJOVAM	Ni	2	7777	{2: 0.274511, 3: 0.023599, 4: 9999}	1
OJOVIU	Ni	2	7777	{2: 0.386006, 3: 0.122619, 4: 9999}	1
OJUCOO	Ni	2	2	{2: 0.078845, 3: 9999, 4: 9999}	3
OKELOF	Ni	2	2	{2: 0.000396, 3: 9999, 4: 9999}	2
OKELUL	Ni	2	2	{2: 0.000253, 3: 0.677778, 4: 9999}	3
OKEMAS	Ni	2	2	{2: 0.038796, 3: 0.867399, 4: 9999}	1
OKIGUM	Ni	2	2	{2: 1.6e-05, 3: 0.601955, 4: 9999}	3
OKIWAI	Ni	2	7777	{2: 0.039076, 3: 0.368184, 4: 9999}	1
OKOVIU	Ni	3	7777	{2: 0.261129, 3: 0.013081, 4: 9999}	1
OKUGAC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
OKUNOZ	Ni	2	2	{2: 0.001415, 3: 0.508269, 4: 9999}	1
OKUNUD	Ni	3	7777	{2: 0.262522, 3: 0.01124, 4: 9999}	1
OLAYEH	Ni	2	2	{2: 0.003299, 3: 0.715777, 4: 9999}	4
OLAYIL	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
OLIQOP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
OLIXAI	Ni	2	2	{2: 0.006891, 3: 9999, 4: 9999}	3
OLOJOO	Ni	2	2	{2: 0.044706, 3: 0.708904, 4: 9999}	2
OLOTUE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OLOZAR	Ni	2	2	{2: 0.029594, 3: 0.783462, 4: 9999}	1
OLUDEE	Ni	2	7777	{2: 0.171018, 3: 0.158739, 4: 9999}	2
OLUJUA	Ni	2	2	{2: 0.000493, 3: 0.693825, 4: 9999}	6
OMAGEQ	Ni	2	2	{2: 0.000114, 3: 0.566782, 4: 9999}	3
OMAHOZ	Ni	9999	7777	{2: 0.000776, 3: 0.448167, 4: 9999}	2
OMALIZ	Ni	2	7777	{2: 0.077006, 3: 0.393641, 4: 9999}	1
OMCTNI	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
OMEDIU	Ni	2	7777	{2: 0.087824, 3: 0.380065, 4: 9999}	1
OMEDOA	Ni	2	7777	{2: 0.09615, 3: 0.369617, 4: 9999}	1
OMEWOT	Ni	2	2	{2: 0.017538, 3: 0.649102, 4: 9999}	2
OMEYUA	Ni	2	2	{2: 0.010519, 3: 0.503473, 4: 9999}	1
OMOPIR	Ni	2	2	{2: 0.038202, 3: 0.866753, 4: 9999}	1
ONANUP	Ni	2	2	{2: 0.124323, 3: 0.9604, 4: 9999}	2
ONAXAD	Ni	9999	7777	{2: 0.000641, 3: 0.455097, 4: 9999}	1
ONIKAY	Ni	9999	2	{2: 0.018824, 3: 9999, 4: 9999}	1
ONITAH	Ni	2	7777	{2: 1.7e-05, 3: 0.494302, 4: 9999}	2
ONUDIN	Ni	2	2	{2: 0.001177, 3: 0.696063, 4: 9999}	2
ONUSEW	Ni	2	2	{2: 0.062226, 3: 0.892876, 4: 9999}	2
OPAKUM	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OPALAT	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OPALUN	Ni	9999	7777	{2: 0.146149, 3: 0.164968, 4: 9999}	1
OPDANI	Ni	9999	2	{2: 0.221316, 3: 1.06587, 4: 9999}	3
OPEFOF	Ni	3	7777	{2: 0.170496, 3: 0.132806, 4: 9999}	1
OPEPEG	Ni	2	3	{2: 0.607191, 3: 0.315644, 4: 9999}	2
OPEPIK	Ni	2	7777	{2: 0.056979, 3: 0.333684, 4: 1.664078}	2
OPIRAI	Ni	2	2	{2: 0.002878, 3: 0.579668, 4: 9999}	3
OPOPAL	Ni	2	2	{2: 0.00014, 3: 0.566438, 4: 9999}	2
OPOVEV	Ni	2	7777	{2: 0.000955, 3: 0.433058, 4: 9999}	3
OQACOA	Ni	2	7777	{2: 0.153655, 3: 0.225027, 4: 9999}	1
OQAGAQ	Ni	2	7777	{2: 0.349217, 3: 0.000656, 4: 9999}	1
OQENOO	Ni	2	2	{2: 0.238062, 3: 9999, 4: 9999}	2
OQENUU	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OQETEL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
OQIRAJ	Ni	2	2	{2: 0.000135, 3: 0.58083, 4: 9999}	4
OQIROX	Ni	2	7777	{2: 0.096733, 3: 0.282153, 4: 1.613333}	2
OQIRUD	Ni	2	7777	{2: 0.159759, 3: 0.200457, 4: 1.534155}	2
OQOBUS	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
OQOHUZ	Ni	9999	7777	{2: 0.028636, 3: 0.370422, 4: 1.699952}	2
OQOJAH	Ni	9999	7777	{2: 3e-06, 3: 0.465833, 4: 1.791855}	2
OQOXOJ	Ni	2	2	{2: 0.000258, 3: 0.606263, 4: 9999}	4
OQUGAJ	Ni	2	2	{2: 0.011659, 3: 0.524624, 4: 9999}	1
ORAHIB	Ni	2	7777	{2: 0.156459, 3: 0.293937, 4: 9999}	3
ORESOW	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
ORESUC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
ORETEN	Ni	2	2	{2: 0.144681, 3: 9999, 4: 9999}	3
ORETUD	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
OREVAL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
ORIWOD	Ni	2	7777	{2: 0.165075, 3: 0.283126, 4: 9999}	2
ORIXEV	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
ORODEF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
ORODIJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
ORODOP	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
ORODUV	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
OROFAD	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
OROFEH	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
OROJUB	Ni	2	2	{2: 0.016993, 3: 0.603855, 4: 9999}	1
OROPAN	Ni	2	2	{2: 5.1e-05, 3: 0.534111, 4: 9999}	2
ORUDIP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
ORUDUB	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
ORULET	Ni	2	2	{2: 0.017536, 3: 0.75214, 4: 9999}	3
OSINUB	Ni	2	7777	{2: 0.193285, 3: 0.198994, 4: 9999}	3
OSOCIK	Ni	2	2	{2: 0.081957, 3: 9999, 4: 9999}	2
OSUMIZ	Ni	3	7777	{2: 0.183673, 3: 0.115399, 4: 9999}	1
OSUMOF	Ni	3	7777	{2: 0.200857, 3: 0.092699, 4: 9999}	1
OSUMUL	Ni	3	7777	{2: 0.19187, 3: 0.10457, 4: 9999}	1
OSUNAS	Ni	3	7777	{2: 0.153514, 3: 0.155238, 4: 9999}	1
OSUNIA	Ni	3	7777	{2: 0.20147, 3: 0.091889, 4: 9999}	1
OSUNOG	Ni	3	7777	{2: 0.206526, 3: 0.08521, 4: 9999}	1
OSUNUM	Ni	3	7777	{2: 0.179989, 3: 0.120266, 4: 9999}	1
OSUPIC	Ni	3	7777	{2: 0.223543, 3: 0.062731, 4: 9999}	1
OSUQEZ	Ni	3	7777	{2: 0.202422, 3: 0.090631, 4: 9999}	1
OSUTED	Ni	2	2	{2: 0.185851, 3: 1.00355, 4: 9999}	2
OTIXUM	Ni	2	2	{2: 0.000718, 3: 0.584114, 4: 9999}	2
OVETOZ	Ni	2	7777	{2: 0.13396, 3: 0.271689, 4: 9999}	1
OVETUF	Ni	2	7777	{2: 0.082313, 3: 0.337386, 4: 9999}	1
OVOZAB	Ni	2	2	{2: 0.001034, 3: 0.571427, 4: 9999}	2
OWEGAZ	Ni	2	7777	{2: 0.322508, 3: 0.036045, 4: 9999}	1
OWIQER	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
