refcode	metal	charge_cif
DUXKAK	Cu	2
DUXKOY	Cu	2
DUYDOR	Cu	1
DUYHUC	Cu	2
DUYJEM	Cu	2
DUYZUU	Cu	1
DUYZUV	Cu	2
DUZBAD	Cu	1
DUZBEI	Cu	2
DUZLUH	Cu	1
DUZVUR	Cu	2
DUZWAW	Cu	2
DUZYUT	Cu	2
EALACU	Cu	2
EBAJID	Cu	2
EBARCU	Cu	2
EBAXAG	Cu	2
EBEBIY	Cu	2
EBEDAS	Cu	2
EBELON	Cu	2
EBEYIV	Cu	2
EBICAV	Cu	2
EBIKUY	Cu	1
EBIWOC	Cu	2
EBIWOE	Cu	2
EBOGOS	Cu	2
EBORIX	Cu	2
EBORUJ	Cu	2
EBOSAS	Cu	1
EBOXUQ	Cu	1
EBOZIG	Cu	2
EBOZIH	Cu	2
EBUHAK	Cu	2
EBUNIA	Cu	2
EBUNOG	Cu	2
EBUPAU	Cu	2
EBUYIJ	Cu	2
ECAFIX	Cu	2
ECAHUO	Cu	3
ECALAW	Cu	2
ECEVAK	Cu	2
ECEYUG	Cu	1
ECEZUH	Cu	2
ECIBAT	Cu	2
ECIPUE	Cu	1
ECIQAL	Cu	1
ECIQEP	Cu	1
ECIVUI	Cu	2
ECIXUJ	Cu	2
ECIXUM	Cu	1
ECIYAQ	Cu	2
ECIYEX	Cu	1
ECODEH	Cu	2
ECOHOU	Cu	2
ECOJOW	Cu	2
ECUDOW	Cu	2
ECUQID	Cu	1
ECURIE	Cu	2
ECUTAR	Cu	2
ECUVII	Cu	2
ECUWUV	Cu	2
EDAFIY	Cu	2
EDAFOE	Cu	2
EDAHAS	Cu	1
EDAHEW	Cu	1
EDAHIA	Cu	2
EDAVUB	Cu	2
EDAWAI	Cu	2
EDCOPT	Cu	2
EDICIF	Cu	1
EDICOL	Cu	1
EDIDEC	Cu	2
EDIFON	Cu	2
EDOCIJ	Cu	1
EDOCOP	Cu	1
EDOFEJ	Cu	1
EDOFIN	Cu	1
EDOFUZ	Cu	1
EDOGEK	Cu	1
EDOGIO	Cu	1
EDOGOU	Cu	1
EDOGUA	Cu	1
EDOHAH	Cu	2
EDOHEL	Cu	2
EDOHIP	Cu	2
EDOHOV	Cu	2
EDOYIH	Cu	2
EDOYUT	Cu	2
EDUDIS	Cu	2
EDUDOW	Cu	2
EDUGIV	Cu	2
EDULIA	Cu	2
EDULIZ	Cu	2
EDUNEX	Cu	2
EDUPOK	Cu	2
EDUQAW	Cu	2
EDUTII	Cu	2
EDUTOO	Cu	1
EDUVOQ	Cu	2
EDUYEH	Cu	2
EEMGCU	Cu	2
EFAFID	Cu	2
EFAJIE	Cu	2
EFAQEK	Cu	2
EFAQOR	Cu	2
EFEVAN	Cu	2
EFEWIW	Cu	2
EFEWOC	Cu	2
EFIRIV	Cu	2
EFITIY	Cu	2
EFIXUM	Cu	2
EFIYAV	Cu	1
EFOQAS	Cu	2
EFOQEW	Cu	2
EFOSAV	Cu	2
EFOSUP	Cu	2
EFOVUS	Cu	2
EFOWIH	Cu	2
EFOXEE	Cu	2
EFUDEQ	Cu	2
EFUFUH	Cu	2
EFUKAR	Cu	1
EFULAS	Cu	1
EFUWIM	Cu	1
EGADAU	Cu	3
EGADIC	Cu	3
EGADIZ	Cu	2
EGADUO	Cu	3
EGALIK	Cu	1
EGAQIO	Cu	2
EGAQOV	Cu	2
EGATAH	Cu	2
EGEJIJ	Cu	1
EGEJOP	Cu	1
EGERIR	Cu	2
EGEVUI	Cu	2
EGEWAP	Cu	2
EGIDED	Cu	2
EGIDEF	Cu	1
EGIQIV	Cu	2
EGIXAV	Cu	2
EGOBEI	Cu	2
EGODIN	Cu	2
EGOFAH	Cu	2
EGOFEL	Cu	2
EGOWAY	Cu	2
EGOWIG	Cu	2
EGUXUZ	Cu	2
EHANOQ	Cu	2
EHASAK	Cu	2
EHAZUK	Cu	1
EHEVUI	Cu	2
EHEWAP	Cu	2
EHEZOG	Cu	2
EHEZUM	Cu	2
EHIBAY	Cu	2
EHITUM	Cu	2
EHIVAU	Cu	2
EHIVEY	Cu	2
EHIWUO	Cu	2
EHOYOQ	Cu	2
EHUHAR	Cu	2
EHUHOF	Cu	2
EHUKUO	Cu	2
EHULUQ	Cu	2
EJAFAW	Cu	2
EJAGOM	Cu	2
EJECED	Cu	2
EJECIF	Cu	2
EJECOL	Cu	2
EJEDED	Cu	2
EJEFIK	Cu	2
EJEKOT	Cu	2
EJEMEN	Cu	2
EJEMIP	Cu	2
EJEYEY	Cu	2
EJIBOR	Cu	2
EJIBUX	Cu	2
EJIFAG	Cu	2
EJIFEK	Cu	2
EJIFIO	Cu	2
EJIMES	Cu	2
EJIMIW	Cu	2
EJIYIH	Cu	1
EJIYOL	Cu	2
EJOPUO	Cu	1
EJUXEP	Cu	1
EJUZUF	Cu	2
EKABAU	Cu	2
EKABEY	Cu	2
EKABIC	Cu	2
EKEHEJ	Cu	1
EKEJUZ	Cu	2
EKERUH	Cu	2
EKESUJ	Cu	1
EKEVEV	Cu	2
EKEZAY	Cu	1
EKICOR	Cu	2
EKICUX	Cu	2
EKIFOU	Cu	2
EKIFUA	Cu	2
EKIGEL	Cu	2
EKIHOW	Cu	2
EKIHUC	Cu	2
EKIVEA	Cu	1
EKIVUQ	Cu	1
EKOJOG	Cu	2
EKOSIJ	Cu	1
EKOXEI	Cu	1
EKUNUV	Cu	1
EKUPAE	Cu	1
EKUPEH	Cu	1
EKUPOR	Cu	1
EKUTIO	Cu	2
ELABOK	Cu	2
ELAHOO	Cu	2
ELAJAC	Cu	2
ELARUE	Cu	2
ELAZIB	Cu	2
ELEBOO	Cu	2
ELEGUZ	Cu	2
ELEJEM	Cu	2
ELEPUI	Cu	2
ELEQET	Cu	2
ELEQOD	Cu	2
ELERAQ	Cu	2
ELEXID	Cu	2
ELILOD	Cu	2
ELIREX	Cu	1
ELIRIB	Cu	1
ELIROH	Cu	1
ELIXED	Cu	2
ELIXIH	Cu	2
ELIXON	Cu	2
ELIYUV	Cu	2
ELOSIJ	Cu	2
ELOSOP	Cu	2
ELOXUY	Cu	2
ELUBAQ	Cu	2
ELUBEU	Cu	2
ELUBIY	Cu	2
ELUCIA	Cu	2
ELUMUU	Cu	2
ELUNAB	Cu	2
ELUQEI	Cu	1
ELURUB	Cu	2
ELUVIS	Cu	2
EMAWEU	Cu	2
EMAXOG	Cu	2
EMAYIB	Cu	2
EMAYOH	Cu	2
EMELUE	Cu	2
EMEMAL	Cu	2
EMEMEP	Cu	2
EMEMIT	Cu	2
EMEMOZ	Cu	2
EMENAM	Cu	2
EMEROD	Cu	1
EMEZOL	Cu	2
EMIDUZ	Cu	2
EMIMOD	Cu	2
EMIWUU	Cu	2
EMIXEF	Cu	2
EMIXIJ	Cu	2
EMIXOP	Cu	2
EMIXUV	Cu	2
EMIYIK	Cu	2
EMIYOQ	Cu	2
EMOGIY	Cu	2
EMOREG	Cu	3
EMOSOR	Cu	2
EMOTOS	Cu	2
EMUCIY	Cu	2
EMUSAJ	Cu	2
EMUSIR	Cu	2
EMUSUB	Cu	2
EMUXIT	Cu	2
ENAZOJ	Cu	1
ENCCBP10	Cu	1
ENEDIM	Cu	2
ENEGIP	Cu	2
ENEHIR	Cu	2
ENEPIW	Cu	2
ENEPUI	Cu	1
ENEQAP	Cu	1
ENEQET	Cu	1
ENETEX	Cu	2
ENETUM	Cu	2
ENICUZ	Cu	2
ENINAQ	Cu	1
ENIWEG	Cu	2
ENOMOK	Cu	2
ENOMUQ	Cu	2
ENUGAW	Cu	1
ENUJON	Cu	2
ENUSIR	Cu	1
EPASOE	Cu	2
EPAVOH	Cu	2
EPAXUP	Cu	2
EPAZEB	Cu	2
EPEHAK	Cu	2
EPEHEO	Cu	2
EPEHUE	Cu	2
EPEJIV	Cu	2
EPEJOB	Cu	2
EPEKEQ	Cu	2
EPELIW	Cu	2
EPIDEN	Cu	2
EPIJOD	Cu	2
EPIKOE	Cu	2
EPIYUZ	Cu	2
EPIZEK	Cu	2
EPOHUN	Cu	2
EPOJAW	Cu	1
EPOKOL	Cu	1
EPOROT	Cu	2
EQAYUS	Cu	2
EQEDIO	Cu	2
EQEDOU	Cu	2
EQEHAK	Cu	2
EQEYAC	Cu	2
EQEYEG	Cu	2
EQEYOQ	Cu	2
EQICEO	Cu	2
EQIQOL	Cu	2
EQIWOQ	Cu	2
EQIZEK	Cu	2
EQOWOY	Cu	1
EQOWUE	Cu	1
EQUCUQ	Cu	2
EQUJEF	Cu	2
EQUKAC	Cu	2
EQULAD	Cu	2
ERABEF	Cu	2
ERAHUA	Cu	2
ERAJAI	Cu	2
ERARUN	Cu	2
ERAVAX	Cu	2
ERAXUR	Cu	2
EREKIW	Cu	2
ERESAW	Cu	2
EREVAZ	Cu	2
EREVEC	Cu	1
ERIDAL	Cu	2
ERIGAO	Cu	2
ERIGIW	Cu	2
ERIGOC	Cu	2
ERIGUI	Cu	2
ERIHAP	Cu	2
ERILEX	Cu	2
ERIMOI	Cu	2
ERINUP	Cu	1
ERIPUR	Cu	2
ERIQUR	Cu	2
ERITOR	Cu	2
EROFUO	Cu	2
EROKUR	Cu	2
EROLAB	Cu	2
EROXUG	Cu	2
ERUGUT	Cu	2
ERUHIK	Cu	2
ERUNEM	Cu	2
ERUXOF	Cu	2
ERUYUL	Cu	2
ERUZAS	Cu	2
ERUZEW	Cu	2
ERUZIA	Cu	2
ERUZOG	Cu	2
ESABOP	Cu	2
ESABUV	Cu	2
ESACAC	Cu	2
ESALCT	Cu	2
ESAVAW	Cu	2
ESAVEA	Cu	2
ESAVIE	Cu	2
ESAVOK	Cu	2
ESAYAZ	Cu	2
ESEHOZ	Cu	2
ESEJUJ	Cu	2
ESEMOE	Cu	2
ESIFAN	Cu	2
ESIFOB	Cu	2
ESIJOF	Cu	2
ESITOS	Cu	1
ESIZAI	Cu	2
ESOKAY	Cu	2
ESOKEC	Cu	2
ESOMAB	Cu	1
ESOXIV	Cu	2
ESUDEB	Cu	1
ESUVIX	Cu	2
ESUVOD	Cu	2
ESUYEX	Cu	2
ETACUB	Cu	2
ETACUY	Cu	1
ETAMCU	Cu	2
ETAMCW	Cu	2
ETAWAX	Cu	2
ETEACU	Cu	2
ETELIA	Cu	2
ETEMEV	Cu	2
ETEREA	Cu	2
ETESOL	Cu	2
ETEVIK	Cu	1
ETEVOQ	Cu	1
ETEVUW	Cu	1
ETIDAN	Cu	1
ETIREF	Cu	1
ETIRIJ	Cu	1
ETIROP	Cu	1
ETIVIN	Cu	2
ETIWAG	Cu	1
ETIYIQ	Cu	2
ETODOG	Cu	2
ETOGIE	Cu	2
ETOREM	Cu	2
ETOXAN	Cu	2
ETOXIV	Cu	2
ETOYOC	Cu	2
ETOYUI	Cu	2
ETUBOL	Cu	2
ETUDII	Cu	2
ETUFAB	Cu	2
ETUKAG	Cu	2
ETUMIQ	Cu	2
ETUPAL	Cu	2
ETUQOA	Cu	2
ETURUH	Cu	2
ETYMCU	Cu	2
EVABEI	Cu	2
EVADUC	Cu	1
EVAFEO	Cu	1
EVAFOY	Cu	1
EVEFIU	Cu	2
EVEHEU	Cu	2
EVEHIY	Cu	2
EVERIG	Cu	2
EVETEG	Cu	1
EVETIK	Cu	1
EVEVAC	Cu	2
EVEZUC	Cu	1
EVIBAO	Cu	1
EVIBES	Cu	1
EVIBIW	Cu	1
EVIBOC	Cu	1
EVIBUI	Cu	1
EVOBIA	Cu	2
EVOKIJ	Cu	2
EVOKIL02	Cu	1
EVOKOR02	Cu	1
EVUDEG	Cu	2
EVUNEO	Cu	2
EVUWUN	Cu	2
EWABOV	Cu	1
EWAFIS	Cu	2
EWEBUF	Cu	2
EWEGUK	Cu	1
EWEJAT	Cu	1
EWESAA	Cu	2
EWETAD	Cu	2
EWIDIZ	Cu	2
EWOPAH	Cu	2
EWOPIP	Cu	1
EWOPUD	Cu	1
EWOQEO	Cu	1
EWOQIS	Cu	1
EWOREP	Cu	1
EWOROZ	Cu	1
EWOSAM	Cu	1
EWOSEQ	Cu	1
EWUJEM	Cu	2
EWUJIQ	Cu	2
EWUJOW	Cu	2
EWUKOX	Cu	1
EWUKUC	Cu	2
EWUWID	Cu	2
EWUZIH	Cu	1
EWUZUR	Cu	2
EXEJIC	Cu	2
EXEKUN	Cu	2
EXEPUS	Cu	2
EXEQUT	Cu	2
EXIDEU	Cu	2
EXIHOI	Cu	2
EXIWEN	Cu	2
EXOQUE	Cu	2
EXOWOF	Cu	2
EXOZAU	Cu	2
EXOZIA	Cu	2
EXOZIC	Cu	2
EXUBEG	Cu	2
EXUBUV	Cu	2
EXUFIO	Cu	2
EXUJAJ	Cu	2
EXUTOI	Cu	2
EXUVAU	Cu	2
EXUVEY	Cu	2
EYADEP	Cu	1
EYADIT	Cu	1
EYADOZ	Cu	2
EYAKUM	Cu	2
EYALEX	Cu	2
EYAMAU	Cu	2
EYANUO	Cu	2
EYAYEK	Cu	2
EYEBUH	Cu	2
EYEMEC	Cu	2
EYEMOM	Cu	2
EYEZOY	Cu	2
EYIGIE	Cu	2
EYIKAA	Cu	2
EYIKEC	Cu	2
EYIKIG	Cu	2
EYIPUY	Cu	2
EYIROU	Cu	2
EYISAH	Cu	2
EYITUC	Cu	2
EYOLUZ	Cu	1
EYOSOC	Cu	2
EYOVOE	Cu	2
EYOWOE	Cu	2
EYOXEV	Cu	2
EYOXIA	Cu	1
EYUFAG	Cu	2
EZAVEI	Cu	2
EZEBUI	Cu	2
EZESIM	Cu	2
EZEYIS	Cu	2
EZEYOY	Cu	2
EZIBUL	Cu	2
EZIDAT	Cu	2
EZIJOM	Cu	2
EZIJUS	Cu	2
EZIWAL	Cu	2
EZIWEP	Cu	2
EZIWIT	Cu	2
EZOSOC	Cu	2
EZUQUL	Cu	2
FABBIX	Cu	2
FABCAP	Cu	2
FABGAQ	Cu	2
FABPEG	Cu	1
FABWIQ	Cu	2
FACECU10	Cu	2
FACFAR	Cu	2
FACFIZ	Cu	2
FACJID	Cu	1
FACNUT	Cu	2
FACRIL	Cu	2
FACSIO	Cu	2
FACTUA	Cu	2
FACUPZ	Cu	2
FACVUD	Cu	2
FACWAK	Cu	2
FADFEX	Cu	2
FADLAZ	Cu	2
FADLEC	Cu	2
FADQIL	Cu	2
FADQOR	Cu	2
FADVAJ	Cu	2
FADVIR	Cu	2
FADVOX	Cu	2
FADZUF	Cu	2
FAFDUO	Cu	2
FAFFAW	Cu	2
FAFFEA	Cu	2
FAFFIE	Cu	2
FAFYAO	Cu	1
FAFYES	Cu	1
FAFZIZ	Cu	2
FAGBAS	Cu	1
FAGGED	Cu	2
FAGLUW	Cu	2
FAGWIV	Cu	2
FAGYIY	Cu	2
FAHBAU	Cu	2
FAHBID	Cu	2
FAHGIH	Cu	2
FAHHAZ	Cu	2
FAHHED	Cu	2
FAHMIL	Cu	2
FAHMOR	Cu	2
FAHNAE	Cu	2
FAJHIL	Cu	2
FAJMIN	Cu	2
FAJMOT	Cu	2
FAJPAJ	Cu	2
FAJSOB	Cu	2
FAJYOG	Cu	2
FAKFAZ	Cu	2
FALFIK	Cu	2
FALFOQ	Cu	2
FALGAD	Cu	2
FALGIL	Cu	2
FALWIB	Cu	2
FALWUN	Cu	2
FAMNOZ	Cu	1
FAMQAL	Cu	1
FAMRES	Cu	2
FAMYOH	Cu	2
FAMZEY	Cu	2
FANCOO	Cu	2
FANDAB	Cu	1
FANFEF	Cu	2
FANFIJ	Cu	2
FANKEK	Cu	2
FANVAS	Cu	2
FANVEW	Cu	2
FANWOH	Cu	2
FANWUN	Cu	2
FANXAU	Cu	2
FANZEB	Cu	1
FAPQOC	Cu	2
FAQKEP	Cu	2
FAQKIT	Cu	2
FAQMAO	Cu	2
FAQPUK	Cu	1
FAQQEU	Cu	1
FAQSOI	Cu	2
FAQSUM	Cu	2
FAQZIJ	Cu	2
FARCAE	Cu	2
FARSIB	Cu	1
FARTAU	Cu	1
FARVUQ	Cu	2
FARWIH	Cu	2
FARWON	Cu	2
FARZAZ	Cu	2
FARZOQ	Cu	2
FASFIQ	Cu	2
FASROI	Cu	2
FASTUR	Cu	2
FATGUE	Cu	2
FATMAP	Cu	1
FATMIX	Cu	1
FATMUJ	Cu	1
FATQEY	Cu	2
FATQOI	Cu	2
FATWUT	Cu	2
FATXAA	Cu	2
FAVDIQ	Cu	2
FAVJER	Cu	2
FAWBAG	Cu	2
FAXDUD	Cu	2
FAXGES	Cu	2
FAXGIV	Cu	2
FAXKAR	Cu	2
FAXKOF	Cu	2
FAXMAV	Cu	2
FAXNIC	Cu	1
FAXPOK	Cu	2
FAXXEK	Cu	2
FAYDUH	Cu	2
FAYJOH	Cu	2
FAYLOH	Cu	2
FAYMOI	Cu	2
FAYPUR	Cu	2
FAYQAY	Cu	2
FAZNIG	Cu	2
FAZNOM	Cu	2
FAZSII	Cu	2
FAZTOP	Cu	2
FAZWIN	Cu	2
FAZXEK	Cu	2
FAZXUB	Cu	2
FEBFOK	Cu	2
FEBGAX	Cu	2
FEBGOL	Cu	2
FEBHAV	Cu	2
FEBHAY	Cu	2
FEBWIT	Cu	2
FEBYAM	Cu	2
FEBZUI	Cu	2
FECCEY	Cu	2
FECCOI	Cu	2
FECHIE	Cu	2
FECJIJ	Cu	2
FECLEH	Cu	2
FECLII	Cu	2
FECSAK	Cu	2
FECSIS	Cu	2
FECSOY	Cu	2
FECSUE	Cu	2
FECTAL	Cu	2
FEDJON	Cu	2
FEDWES	Cu	2
FEDWIW	Cu	2
FEFGIH	Cu	2
FEFJIK	Cu	2
FEFJUW	Cu	2
FEFVAP	Cu	2
FEFVOC	Cu	2
FEFVUI	Cu	2
FEGJOQ	Cu	2
FEGROB	Cu	2
FEGWUJ	Cu	2
FEGWUM	Cu	2
FEGXOH	Cu	2
FEHTER	Cu	1
FEHVUL	Cu	2
FEJDIJ	Cu	2
FEJKIR	Cu	2
FEJKOX	Cu	2
FEJLEO	Cu	2
FEJMEM	Cu	2
FEJMEN	Cu	1
FEJMIR	Cu	2
FEJYIF	Cu	2
FEKHEI	Cu	3
FEKJOV	Cu	2
FEKJUB	Cu	2
FEKKAI	Cu	2
FEKKEM	Cu	2
FEKVAS	Cu	2
FEKYIE	Cu	2
FELLEP	Cu	1
FELVIB	Cu	2
FEMCEI	Cu	2
FEMCIM	Cu	2
FEMCOS	Cu	1
FEMHAH	Cu	2
FEMHIP	Cu	2
FEMJEO	Cu	2
FEMVOJ	Cu	1
FENBOP	Cu	2
FENBUV	Cu	1
FENCEH	Cu	2
FEPJAL	Cu	2
FEPRIC	Cu	2
FEPVUU	Cu	1
FEQJUG	Cu	2
FEQLAO	Cu	2
FEQVUV	Cu	2
FERBAH	Cu	2
FERKAO	Cu	1
FERNUO	Cu	2
FESHIV	Cu	2
FESHOB	Cu	2
FESHUH	Cu	2
FESJAP	Cu	2
FESKOE	Cu	2
FESWOP	Cu	2
FETBAK	Cu	1
FETJAQ	Cu	2
FETNIB	Cu	2
FETQUQ	Cu	1
FETVEF	Cu	2
FEVFUI	Cu	2
FEVGAP	Cu	2
FEVMID	Cu	2
FEVMUR	Cu	2
FEVYIQ	Cu	2
FEWDUG	Cu	2
FEWJOI	Cu	1
FEWJUO	Cu	1
FEWLOL	Cu	2
FEWMAY	Cu	2
FEWMIG	Cu	2
FEWMUS	Cu	2
FEWNIH	Cu	2
FEWNON	Cu	2
FEWTAD	Cu	2
FEWTEH	Cu	2
FEWTIL	Cu	2
FEWTOR	Cu	2
FEXBEQ	Cu	2
FEXLAY	Cu	2
FEXLIG	Cu	2
FEXMON	Cu	2
FEXXOY	Cu	2
FEXXUE	Cu	2
FEXYAL	Cu	2
FEYGUL	Cu	3
FEYJOL	Cu	2
FEYKAW	Cu	2
FEYLUS	Cu	2
FEYPEE	Cu	1
FEYPII	Cu	1
FEYTIM	Cu	2
FEYTOT	Cu	2
FEYTUB	Cu	2
FEYVAH	Cu	2
FEYVUB	Cu	2
FEYWEL	Cu	2
FIBDUP	Cu	2
FIBHIK	Cu	2
FIBRAM	Cu	2
FIBZOF	Cu	2
FICCEC	Cu	2
FIDCEB	Cu	2
FIDSOD	Cu	2
FIDYOH	Cu	2
FIDYUN	Cu	2
FIFHEH	Cu	1
FIFSAP	Cu	2
FIFWEX	Cu	2
FIFZOK	Cu	2
FIGFIL	Cu	2
FIGTIZ	Cu	1
FIGWEZ	Cu	2
FIHDAE	Cu	2
FIHTAS	Cu	2
FIHTEW	Cu	2
FIHWAV	Cu	2
FIHWEZ	Cu	2
FIHXAW	Cu	2
FIHXIE	Cu	2
FIHXOK	Cu	2
FIJFIQ	Cu	1
FIJFOW	Cu	1
FIJGIR	Cu	1
FIJJAJ	Cu	2
FIJNUK	Cu	1
FIJTUP	Cu	2
FIJXUT	Cu	2
FIJZOP	Cu	2
FIKDAF	Cu	2
FIKFIQ	Cu	2
FIKRAV	Cu	1
FIKREZ	Cu	1
FIKTAX	Cu	2
FILCIO	Cu	2
FILDAH	Cu	2
FILDOW	Cu	2
FILHEO	Cu	2
FILNIA	Cu	2
FILPIA	Cu	2
FILPUM	Cu	2
FILQAT	Cu	2
FILQOH	Cu	2
FILXUT	Cu	2
FILYEE	Cu	2
FILYII	Cu	2
FINBAH	Cu	2
FINCAJ	Cu	1
FINMOF	Cu	2
FINMUL	Cu	2
FINNUM	Cu	2
FINPAU	Cu	2
FINXUY	Cu	2
FIPBEL	Cu	2
FIPROM	Cu	2
FIPRON	Cu	2
FIPSAA	Cu	2
FIPSOM	Cu	1
FIPSUS	Cu	1
FIPSUU	Cu	2
FIRJAT	Cu	2
FIRMIE	Cu	2
FIRNUP	Cu	2
FIRNUQ	Cu	2
FIRNUS	Cu	2
FIRVUA	Cu	2
FIRXUB	Cu	2
FIRYAI	Cu	2
FISFIX	Cu	2
FISFOD	Cu	2
FISJEW	Cu	2
FISKUP	Cu	2
FISMID	Cu	2
FITDUH	Cu	1
FITMOK	Cu	2
FITMUQ	Cu	2
FITXEM	Cu	2
FITYAJ	Cu	2
FIVKIH	Cu	2
FIVPUY	Cu	2
FIVQAC	Cu	2
FIVWAL	Cu	2
FIVYOY	Cu	2
FIVZUH	Cu	2
FIWFIA	Cu	2
FIWFUM	Cu	2
FIWKEB	Cu	2
FIWLAZ	Cu	2
FIWMIK	Cu	2
FIWMOQ	Cu	2
FIWMUW	Cu	2
FIWNIK	Cu	2
FIWNOO	Cu	2
FIWNUV	Cu	2
FIWWUD	Cu	2
FIXDUM	Cu	2
FIYHIF	Cu	2
FIYVAM	Cu	1
FIYVEQ	Cu	1
FIZJAC	Cu	2
FIZJEG	Cu	2
FIZJIK	Cu	2
FIZKAD	Cu	2
FIZMAD	Cu	2
FMBXCU	Cu	2
FMNBCU	Cu	1
FMPECU	Cu	2
FMPECW	Cu	2
FNBOCU	Cu	2
FOBJIQ	Cu	2
FOBSIA	Cu	2
FOBSOG	Cu	2
FOBSUM	Cu	2
FOBTAT	Cu	2
FOBTEX	Cu	2
FOBTIB	Cu	2
FOCCEG	Cu	2
FOCHOW	Cu	2
FOCHUC	Cu	2
FOCJAK	Cu	2
FOCJIS	Cu	2
FOCLER	Cu	2
FOCMAO	Cu	2
FOCMOC	Cu	2
FOCMUI	Cu	2
FOCSOH	Cu	2
FODHAK	Cu	2
FODKAL	Cu	2
FODSIA	Cu	2
FODVAX	Cu	2
FODVIF	Cu	2
FODYEE	Cu	2
FOFHUF	Cu	2
FOGVOO	Cu	2
FOGWAB	Cu	2
FOGWOO	Cu	2
FOHBEL	Cu	2
FOHVUV	Cu	2
FOJGER	Cu	2
FOJJUK	Cu	2
FOJKAR	Cu	2
FOJWIM	Cu	2
FOJZOU	Cu	1
FOKXAG	Cu	2
FOLYAH	Cu	2
FOMBEP	Cu	2
FOMFAR	Cu	1
FOMHIY	Cu	1
FOMSAC	Cu	2
FONGAR	Cu	2
FONJEY	Cu	2
FONLOK	Cu	2
FONMUR	Cu	2
FONVUZ	Cu	2
FONXIP	Cu	2
FOPJAX	Cu	2
FOPKAY	Cu	2
FOPKIF	Cu	2
FOPKOM	Cu	1
FOPNED	Cu	2
FOPQEH	Cu	2
FOPRAE	Cu	2
FOPTAG	Cu	2
FOPVAI	Cu	2
FOPZAM	Cu	2
FOQCUJ	Cu	1
FOQDAQ	Cu	2
FOQHOK	Cu	2
FOQHUQ	Cu	2
FOQJAY	Cu	2
FOQJIF	Cu	2
FOQKUR	Cu	2
FOQLAY	Cu	2
FOQLEC	Cu	2
FOQLIG	Cu	2
FOQRIN	Cu	2
FORCUL	Cu	2
FORKUS	Cu	2
FORMCU	Cu	2
FORMOO	Cu	2
FORXAL	Cu	2
FOSKAA	Cu	2
FOSTAK	Cu	2
FOSZUL	Cu	2
FOTHIF	Cu	2
FOTNOR	Cu	1
FOTNUX	Cu	1
FOTXOD	Cu	1
FOTZAR	Cu	2
FOVXIA	Cu	2
FOWBUP	Cu	2
FOWCAW	Cu	1
FOWCUP	Cu	2
FOWCUQ	Cu	2
FOWDOL	Cu	2
FOWGOP	Cu	1
FOWJEG	Cu	2
FOWJEH	Cu	2
FOWJOQ	Cu	2
FOWKIM	Cu	2
FOWKUA	Cu	1
FOWMUZ	Cu	2
FOXVAQ	Cu	2
FOXVEU	Cu	2
FOXVIX	Cu	1
FOXVOD	Cu	1
FOXVUJ	Cu	1
FOXWOG	Cu	2
FOZDAA	Cu	2
FOZFUW	Cu	2
FOZHEI	Cu	1
FOZNEP	Cu	2
FOZNIT	Cu	2
FOZZIF	Cu	2
FSALCM	Cu	2
FSECCU	Cu	2
FUBFUF	Cu	2
FUBGAM	Cu	1
FUBGIU	Cu	1
FUCSIF	Cu	2
FUCSUR	Cu	2
FUCYOR	Cu	2
FUDFEQ	Cu	2
FUDTII	Cu	2
FUFCOZ	Cu	2
FUFKUP	Cu	2
FUFLAW	Cu	2
FUFMEB	Cu	2
FUFMIF	Cu	2
FUFPAX	Cu	2
FUFQAA	Cu	2
FUGBAM	Cu	1
FUGCAM	Cu	2
FUGDUH	Cu	2
FUGHAR	Cu	2
FUGHAT	Cu	2
FUGJAT	Cu	2
FUGJOH	Cu	2
FUGMOK	Cu	2
FUGNOK	Cu	2
FUGPON	Cu	2
FUGVAG	Cu	1
FUGXOW	Cu	2
FUHRAB	Cu	2
FUHREH	Cu	1
FUHSEI	Cu	2
FUJBUH	Cu	2
FUJZUG	Cu	2
FULXOA	Cu	2
FULXUG	Cu	2
FULYAN	Cu	2
FULYER	Cu	2
FULYIV	Cu	2
FULYOB	Cu	2
FUMBAS	Cu	2
FUMDEY	Cu	2
FUMGIF	Cu	2
FUMNEI	Cu	2
FUMREL	Cu	2
FUMSIP	Cu	2
FUMVOY	Cu	2
FUMZIZ	Cu	2
FUNCIC	Cu	1
FUNCOI	Cu	1
FUNMAC	Cu	2
FUNNEJ	Cu	2
FUNNIN	Cu	2
FUNPEJ	Cu	2
FUNPUB	Cu	2
FUPFUS	Cu	2
FUPGAZ	Cu	2
FUPGED	Cu	2
FUPJAB	Cu	2
FUPJEF	Cu	2
FUPVAO	Cu	2
FUQBOL	Cu	2
FUQLOT	Cu	2
FUQLUZ	Cu	2
FUQQEQ	Cu	2
FUQQIU	Cu	2
FURDAA	Cu	2
FURDEE	Cu	2
FURLUZ	Cu	2
FURNEL	Cu	2
FURTIW	Cu	2
FURVUK	Cu	2
FURXAS	Cu	2
FURXEW	Cu	2
FURXIA	Cu	2
FURYAT	Cu	2
FURYEX	Cu	2
FURZEZ	Cu	2
FURZID	Cu	2
FUSCED	Cu	2
FUSKOU	Cu	2
FUSSAN	Cu	2
FUSWAU	Cu	2
FUSXID	Cu	2
FUSZUQ	Cu	2
FUTKUB	Cu	1
FUTPIV	Cu	2
FUTRER	Cu	2
FUTSUK	Cu	2
FUTTET	Cu	2
