refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
NANNEV	Mn	1	8888	{2: 0.576068, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAPTUV	Mn	2	2	{2: 0.000672, 3: 1.042855, 4: 2.103507, 5: 9999, 6: 9999, 7: 9999}	4
NAPZEJ	Mn	2	2	{2: 0.040836, 3: 0.986557, 4: 2.020549, 5: 2.844651, 6: 3.646384, 7: 4.586864}	2
NAQQAY	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAQWIO	Mn	2	2	{2: 0.07076, 3: 0.957035, 4: 1.988126, 5: 2.808432, 6: 3.606834, 7: 4.551481}	2
NAVDET	Mn	9999	8888	{2: 1.537748, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
NAVTIQ	Mn	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAVWIT	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAXXOZ	Mn	2	2	{2: 0.056325, 3: 1.178373, 4: 2.229365, 5: 9999, 6: 9999, 7: 9999}	2
NAYMUY	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAYNAF	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAYSEL	Mn	1	2	{2: 0.133975, 3: 1.213167, 4: 2.276578, 5: 9999, 6: 9999, 7: 9999}	2
NEBWUP	Mn	2	2	{2: 0.000101, 3: 1.07625, 4: 2.135259, 5: 9999, 6: 9999, 7: 9999}	3
NEBXAW	Mn	2	2	{2: 0.00257, 3: 1.017216, 4: 2.07943, 5: 9999, 6: 9999, 7: 9999}	3
NEBXEA	Mn	2	2	{2: 0.000163, 3: 1.100881, 4: 2.159765, 5: 9999, 6: 9999, 7: 9999}	3
NEDGIM	Mn	3	3	{2: 0.5941, 3: 0.052186, 4: 0.856122, 5: 9999, 6: 9999, 7: 9999}	3
NEFNUK	Mn	2	3	{2: 0.571668, 3: 6.1e-05, 4: 1.068195, 5: 9999, 6: 9999, 7: 9999}	3
NEFPEW	Mn	3	3	{2: 0.655435, 3: 3.4e-05, 4: 0.976881, 5: 9999, 6: 9999, 7: 9999}	3
NEFPIA	Mn	3	3	{2: 0.651422, 3: 5e-05, 4: 0.990176, 5: 9999, 6: 9999, 7: 9999}	3
NEFPOG	Mn	3	3	{2: 0.621524, 3: 7.1e-05, 4: 1.019113, 5: 9999, 6: 9999, 7: 9999}	2
NEGYEG	Mn	3	7777	{2: 0.302559, 3: 0.000511, 4: 0.648127, 5: 9999, 6: 9999, 7: 9999}	3
NEGYUW	Mn	3	7777	{2: 0.421205, 3: 0.009714, 4: 0.430731, 5: 9999, 6: 9999, 7: 9999}	2
NEHNOG	Mn	3	7777	{2: 0.205386, 3: 0.000383, 4: 0.942749, 5: 9999, 6: 9999, 7: 9999}	2
NEHWAB	Mn	3	7777	{2: 0.469007, 3: 0.028361, 4: 0.298318, 5: 9999, 6: 9999, 7: 9999}	2
NEHWIH	Mn	2	2	{2: 0.00061, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NELGIW	Mn	2	2	{2: 0.02527, 3: 1.001914, 4: 2.03172, 5: 2.855758, 6: 3.658513, 7: 4.60527}	2
NEMCEN	Mn	2	2	{2: 0.000265, 3: 1.035956, 4: 2.097379, 5: 9999, 6: 9999, 7: 9999}	5
NENGOC	Mn	2	2	{2: 0.202674, 3: 0.826892, 4: 1.861141, 5: 2.670421, 6: 3.456128, 7: 4.395503}	2
NENKID	Mn	2	2	{2: 0.103394, 3: 1.20484, 4: 2.262739, 5: 9999, 6: 9999, 7: 9999}	3
NENMUQ	Mn	2	2	{2: 2.2e-05, 3: 1.003567, 4: 2.04821, 5: 9999, 6: 9999, 7: 9999}	2
NENNAX	Mn	2	2	{2: 6.5e-05, 3: 1.074837, 4: 2.116123, 5: 9999, 6: 9999, 7: 9999}	3
NEPLAW	Mn	2	2	{2: 0.000736, 3: 0.976992, 4: 2.041586, 5: 9999, 6: 9999, 7: 9999}	3
NEPMEC	Mn	2	2	{2: 0.440872, 3: 1.533431, 4: 2.579999, 5: 9999, 6: 9999, 7: 9999}	2
NEPTAF	Mn	2	2	{2: 5.5e-05, 3: 1.097141, 4: 2.140533, 5: 9999, 6: 9999, 7: 9999}	3
NETBIA	Mn	2	2	{2: 0.041422, 3: 0.945789, 4: 2.013059, 5: 9999, 6: 9999, 7: 9999}	2
NETCAT	Mn	2	2	{2: 0.000491, 3: 1.00272, 4: 2.064078, 5: 9999, 6: 9999, 7: 9999}	3
NETSUC	Mn	2	2	{2: 0.000673, 3: 1.08815, 4: 2.145944, 5: 9999, 6: 9999, 7: 9999}	3
NEWYOG	Mn	3	7777	{2: 0.104836, 3: 0.002746, 4: 0.744838, 5: 9999, 6: 9999, 7: 9999}	2
NEXCOK	Mn	3	7777	{2: 0.179532, 3: 0.000137, 4: 0.990846, 5: 9999, 6: 9999, 7: 9999}	2
NEYTEQ	Mn	3	7777	{2: 0.432058, 3: 0.001926, 4: 0.93564, 5: 9999, 6: 9999, 7: 9999}	2
NEYTIU	Mn	3	3	{2: 0.53222, 3: 0.000208, 4: 0.773001, 5: 9999, 6: 9999, 7: 9999}	3
NIDKUI	Mn	2	2	{2: 0.00746, 3: 0.936825, 4: 2.006356, 5: 9999, 6: 9999, 7: 9999}	2
NIDPUL	Mn	2	2	{2: 8.4e-05, 3: 1.006052, 4: 2.051386, 5: 9999, 6: 9999, 7: 9999}	2
NIDVOO	Mn	2	2	{2: 0.002023, 3: 1.012121, 4: 2.113585, 5: 2.954728, 6: 3.766588, 7: 4.695927}	3
NIJWIN	Mn	2	2	{2: 0.000362, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIJWOT	Mn	2	2	{2: 6.4e-05, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIJYOW	Mn	2	2	{2: 0.038022, 3: 1.176509, 4: 2.216969, 5: 9999, 6: 9999, 7: 9999}	3
NIJZEM	Mn	2	2	{2: 0.384536, 3: 1.478844, 4: 2.527473, 5: 9999, 6: 9999, 7: 9999}	2
NIPHAV	Mn	2	2	{2: 4.6e-05, 3: 1.087934, 4: 2.146805, 5: 9999, 6: 9999, 7: 9999}	4
NIPLON	Mn	2	2	{2: 6.9e-05, 3: 0.915019, 4: 1.982194, 5: 9999, 6: 9999, 7: 9999}	3
NISWOC	Mn	2	2	{2: 0.000146, 3: 1.088893, 4: 2.116755, 5: 2.948221, 6: 3.759481, 7: 4.709514}	2
NITNIQ	Mn	2	7777	{2: 1.365208, 3: 0.447783, 4: 0.153596, 5: 9999, 6: 9999, 7: 9999}	2
NITNUC	Mn	2	2	{2: 0.000103, 3: 0.936191, 4: 1.983029, 5: 9999, 6: 9999, 7: 9999}	2
NITVES	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NIWTOC	Mn	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NOBGUH	Mn	2	2	{2: 0.147309, 3: 1.246934, 4: 2.302529, 5: 9999, 6: 9999, 7: 9999}	3
NOBVEH	Mn	2	2	{2: 0.00021, 3: 1.062291, 4: 2.113719, 5: 9999, 6: 9999, 7: 9999}	4
NOBVUX01	Mn	2	2	{2: 0.045794, 3: 1.071909, 4: 2.13905, 5: 9999, 6: 9999, 7: 9999}	3
NOJDEW	Mn	2	2	{2: 0.030515, 3: 1.169533, 4: 2.209742, 5: 9999, 6: 9999, 7: 9999}	2
NOKGAV	Mn	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
NOKSEN	Mn	2	2	{2: 0.045013, 3: 1.062203, 4: 2.127394, 5: 9999, 6: 9999, 7: 9999}	2
NOKSIR	Mn	2	2	{2: 0.017951, 3: 1.039371, 4: 2.106348, 5: 9999, 6: 9999, 7: 9999}	2
NOKSOX	Mn	2	2	{2: 0.092665, 3: 1.108527, 4: 2.171928, 5: 9999, 6: 9999, 7: 9999}	2
NOKSUD	Mn	2	2	{2: 0.084548, 3: 1.103746, 4: 2.16814, 5: 9999, 6: 9999, 7: 9999}	3
NOLRAJ	Mn	2	2	{2: 0.002364, 3: 0.966285, 4: 2.047084, 5: 9999, 6: 9999, 7: 9999}	3
NOPGOP	Mn	3	7777	{2: 0.001527, 3: 0.001342, 4: 0.92174, 5: 9999, 6: 9999, 7: 9999}	4
NOPRIW	Mn	2	2	{2: 0.008211, 3: 1.006017, 4: 2.06969, 5: 9999, 6: 9999, 7: 9999}	2
NOPYUM	Mn	3	7777	{2: 0.138006, 3: 0.000549, 4: 1.05326, 5: 9999, 6: 9999, 7: 9999}	2
NOPZOK	Mn	2	2	{2: 0.159757, 3: 0.798994, 4: 1.857684, 5: 9999, 6: 9999, 7: 4.6131}	1
NOSHUA	Mn	3	3	{2: 1.317549, 3: 0.002079, 4: 0.757853, 5: 1.481282, 6: 2.157602, 7: 3.042534}	1
NOTBAZ	Mn	2	2	{2: 0.003174, 3: 1.023714, 4: 2.052993, 5: 2.878879, 6: 3.683761, 7: 4.631397}	3
NOTNIV	Mn	2	7777	{2: 0.48522, 3: 9.1e-05, 4: 0.869824, 5: 9999, 6: 9999, 7: 9999}	3
NOTPUK	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NOVFUB	Mn	2	2	{2: 3.8e-05, 3: 0.930997, 4: 2.013198, 5: 9999, 6: 9999, 7: 9999}	3
NUCXOZ	Mn	2	2	{2: 3.4e-05, 3: 0.996042, 4: 2.042509, 5: 9999, 6: 9999, 7: 9999}	2
NUDYAO	Mn	2	2	{2: 0.000167, 3: 0.918124, 4: 1.981784, 5: 9999, 6: 9999, 7: 9999}	2
NUJPAJ	Mn	9999	3	{2: 0.541679, 3: 0.00017, 4: 1.10415, 5: 9999, 6: 9999, 7: 9999}	3
NUJPEO	Mn	2	2	{2: 2e-05, 3: 1.081629, 4: 2.124683, 5: 9999, 6: 9999, 7: 9999}	3
NUKCON	Mn	2	2	{2: 0.001786, 3: 1.034133, 4: 2.09816, 5: 9999, 6: 9999, 7: 9999}	3
NUNKEN	Mn	2	2	{2: 0.000174, 3: 1.007993, 4: 2.053004, 5: 9999, 6: 9999, 7: 9999}	3
NUNNOA	Mn	2	2	{2: 3e-06, 3: 1.083558, 4: 2.127637, 5: 9999, 6: 9999, 7: 9999}	2
NUNPIW	Mn	3	3	{2: 0.52508, 3: 0.00046, 4: 0.888591, 5: 9999, 6: 9999, 7: 9999}	3
NUNTAR	Mn	2	2	{2: 0.04265, 3: 1.221393, 4: 2.245876, 5: 3.088507, 6: 3.912672, 7: 4.868318}	3
NURRUO	Mn	9999	8888	{2: 0.666096, 3: 1.728548, 4: 2.772062, 5: 9999, 6: 9999, 7: 9999}	3
NURSEZ	Mn	2	2	{2: 0.000265, 3: 0.843084, 4: 1.908845, 5: 9999, 6: 9999, 7: 9999}	1
NURSID	Mn	3	7777	{2: 0.211211, 3: 0.000379, 4: 0.86278, 5: 9999, 6: 9999, 7: 9999}	2
NUSRAU	Mn	2	2	{2: 0.211678, 3: 0.746081, 4: 1.806182, 5: 9999, 6: 9999, 7: 4.555718}	1
NUZLIE	Mn	2	2	{2: 0.000671, 3: 1.058509, 4: 2.118188, 5: 9999, 6: 9999, 7: 9999}	4
OBEYUP	Mn	3	7777	{2: 0.396724, 3: 0.000736, 4: 0.68949, 5: 9999, 6: 9999, 7: 9999}	2
OBIVOM	Mn	2	2	{2: 0.001168, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
OBOCAL	Mn	2	2	{2: 0.000265, 3: 1.086764, 4: 2.129499, 5: 9999, 6: 9999, 7: 9999}	3
OBOSIH	Mn	2	2	{2: 0.053576, 3: 0.944364, 4: 2.0169, 5: 9999, 6: 9999, 7: 9999}	2
OBOTIK	Mn	2	2	{2: 0.000443, 3: 1.007079, 4: 2.068261, 5: 9999, 6: 9999, 7: 9999}	5
OBUCAP	Mn	2	2	{2: 1.4e-05, 3: 0.971761, 4: 2.035242, 5: 9999, 6: 9999, 7: 9999}	1
OCEKAJ	Mn	3	7777	{2: 0.388622, 3: 0.000235, 4: 0.856687, 5: 9999, 6: 9999, 7: 9999}	2
OCEMAL	Mn	2	2	{2: 0.045659, 3: 1.062638, 4: 2.127762, 5: 9999, 6: 9999, 7: 9999}	3
OCIJEQ	Mn	3	7777	{2: 0.190877, 3: 6.4e-05, 4: 0.904058, 5: 9999, 6: 9999, 7: 9999}	4
OCINIX	Mn	2	2	{2: 0.0003, 3: 1.052591, 4: 2.120971, 5: 9999, 6: 9999, 7: 9999}	4
OCIPUO	Mn	2	8888	{2: 0.552049, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
OCIZEI	Mn	2	2	{2: 0.086591, 3: 1.225199, 4: 2.264732, 5: 9999, 6: 9999, 7: 9999}	2
OCIZOS	Mn	2	2	{2: 0.422492, 3: 1.551478, 4: 2.579256, 5: 9999, 6: 9999, 7: 9999}	2
ODACUR	Mn	2	2	{2: 0.000404, 3: 0.892406, 4: 1.96436, 5: 9999, 6: 9999, 7: 9999}	2
ODAGOQ	Mn	2	2	{2: 0.039625, 3: 0.947784, 4: 2.015079, 5: 9999, 6: 9999, 7: 9999}	2
ODAGUW	Mn	2	2	{2: 0.001469, 3: 0.882875, 4: 1.959275, 5: 9999, 6: 9999, 7: 9999}	3
ODAHAD	Mn	9999	3	{2: 0.524943, 3: 1.8e-05, 4: 0.942535, 5: 9999, 6: 9999, 7: 9999}	2
ODESEY	Mn	9999	7777	{2: 0.256141, 3: 0.000872, 4: 0.826035, 5: 9999, 6: 9999, 7: 9999}	2
ODIDAI	Mn	9999	2	{2: 0.006622, 3: 1.040362, 4: 2.069145, 5: 2.896408, 6: 3.702903, 7: 4.651349}	2
ODIWII	Mn	2	2	{2: 7.7e-05, 3: 1.017879, 4: 2.063049, 5: 9999, 6: 9999, 7: 9999}	3
ODOTIL	Mn	9999	2	{2: 0.172589, 3: 1.329361, 4: 2.358902, 5: 9999, 6: 9999, 7: 9999}	3
OFABON	Mn	2	2	{2: 0.007426, 3: 1.014413, 4: 2.078526, 5: 9999, 6: 9999, 7: 9999}	2
OFEFEK	Mn	2	2	{2: 0.000739, 3: 1.036223, 4: 2.096323, 5: 9999, 6: 9999, 7: 9999}	4
OFIYOU	Mn	9999	3	{2: 0.530927, 3: 0.000324, 4: 0.807389, 5: 9999, 6: 9999, 7: 9999}	3
OFUFUS	Mn	2	2	{2: 0.09209, 3: 0.935991, 4: 1.96744, 5: 2.785909, 6: 3.582239, 7: 4.52626}	2
OGAJEM	Mn	2	2	{2: 0.006161, 3: 1.069788, 4: 2.146475, 5: 9999, 6: 9999, 7: 9999}	2
OGAJIQ	Mn	2	2	{2: 1.7e-05, 3: 1.021691, 4: 2.100288, 5: 9999, 6: 9999, 7: 9999}	2
OGAJOW	Mn	2	2	{2: 0.007048, 3: 0.98729, 4: 2.067255, 5: 9999, 6: 9999, 7: 9999}	2
OGEBEK	Mn	2	2	{2: 0.001475, 3: 1.053999, 4: 2.131313, 5: 9999, 6: 9999, 7: 9999}	2
OGIPOJ	Mn	2	2	{2: 0.000445, 3: 1.068089, 4: 2.129469, 5: 9999, 6: 9999, 7: 9999}	3
OGIRIH	Mn	2	2	{2: 0.180888, 3: 1.23894, 4: 2.308906, 5: 9999, 6: 9999, 7: 9999}	2
OGOJID	Mn	3	2	{2: 0.211006, 3: 0.596402, 4: 0.867773, 5: 9999, 6: 9999, 7: 9999}	3
OGORIN	Mn	2	2	{2: 9.6e-05, 3: 1.029555, 4: 2.092602, 5: 9999, 6: 9999, 7: 9999}	3
OHEDIO	Mn	2	2	{2: 0.032858, 3: 1.050624, 4: 2.116325, 5: 9999, 6: 9999, 7: 9999}	3
OJEBUB	Mn	2	2	{2: 0.107799, 3: 1.208012, 4: 2.264638, 5: 9999, 6: 9999, 7: 9999}	4
OJOMAD	Mn	9999	2	{2: 2.2e-05, 3: 1.094309, 4: 2.152656, 5: 9999, 6: 9999, 7: 9999}	3
OJUHAF	Mn	2	2	{2: 0.178775, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
OKEDUG	Mn	2	8888	{2: 0.7438, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
OKEMUO	Mn	2	2	{2: 0.052038, 3: 1.134631, 4: 2.202103, 5: 9999, 6: 9999, 7: 9999}	2
OKEPEC	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
OKIHIB	Mn	2	2	{2: 0.000291, 3: 0.65173, 4: 1.71026, 5: 9999, 6: 9999, 7: 9999}	3
OKOYIW	Mn	2	3	{2: 0.503768, 3: 7.4e-05, 4: 0.809553, 5: 9999, 6: 9999, 7: 9999}	3
OKUHOT	Mn	2	2	{2: 0.028321, 3: 0.974881, 4: 2.055339, 5: 9999, 6: 9999, 7: 9999}	2
OKUXUO	Mn	2	2	{2: 0.000165, 3: 0.837329, 4: 1.923251, 5: 9999, 6: 9999, 7: 9999}	2
OLAQUP	Mn	2	2	{2: 1.2e-05, 3: 0.976384, 4: 2.022913, 5: 9999, 6: 9999, 7: 9999}	2
OLENAU	Mn	2	8888	{2: 0.895906, 3: 2.058928, 4: 3.065528, 5: 3.979979, 6: 4.886149, 7: 5.870597}	2
OLEREE	Mn	2	2	{2: 0.000456, 3: 1.09418, 4: 2.154587, 5: 9999, 6: 9999, 7: 9999}	3
OLERII	Mn	2	2	{2: 9e-06, 3: 0.950416, 4: 2.000081, 5: 9999, 6: 9999, 7: 9999}	4
OMAHEP	Mn	9999	2	{2: 5.7e-05, 3: 0.900939, 4: 1.95212, 5: 9999, 6: 9999, 7: 9999}	2
OMAJAN	Mn	9999	2	{2: 0.002124, 3: 0.896564, 4: 1.954776, 5: 9999, 6: 9999, 7: 9999}	2
OMEKOG	Mn	1	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
OMIWEO	Mn	2	2	{2: 0.017017, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
OMIWIS	Mn	2	2	{2: 0.002574, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
OMIXAL	Mn	2	2	{2: 0.00284, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
OMOGEC	Mn	9999	7777	{2: 0.010026, 3: 0.269491, 4: 0.425296, 5: 9999, 6: 9999, 7: 9999}	3
OMOXAQ	Mn	2	2	{2: 0.001103, 3: 0.916238, 4: 1.999025, 5: 9999, 6: 9999, 7: 9999}	2
OMOZAS	Mn	2	2	{2: 0.012789, 3: 1.007476, 4: 2.069064, 5: 9999, 6: 9999, 7: 9999}	3
OMUGIN	Mn	2	2	{2: 0.000254, 3: 1.096082, 4: 2.156416, 5: 9999, 6: 9999, 7: 9999}	2
OMUGUZ	Mn	2	2	{2: 0.096176, 3: 1.195843, 4: 2.251926, 5: 9999, 6: 9999, 7: 9999}	2
OMUHAG	Mn	2	2	{2: 0.160038, 3: 1.258426, 4: 2.313242, 5: 9999, 6: 9999, 7: 9999}	2
ONEGIY	Mn	2	2	{2: 0.024966, 3: 0.991387, 4: 2.071188, 5: 9999, 6: 9999, 7: 9999}	1
ONIFAV	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
OQEJOM	Mn	3	7777	{2: 0.424992, 3: 0.007473, 4: 0.380425, 5: 9999, 6: 9999, 7: 9999}	2
OQEKAZ	Mn	3	7777	{2: 0.242893, 3: 6e-06, 4: 0.80145, 5: 9999, 6: 9999, 7: 9999}	2
OQEKON	Mn	3	7777	{2: 0.13946, 3: 0.001005, 4: 1.04128, 5: 9999, 6: 9999, 7: 9999}	2
OQELAA01	Mn	3	7777	{2: 0.164306, 3: 0.000356, 4: 1.015271, 5: 9999, 6: 9999, 7: 9999}	2
OQELEE	Mn	3	7777	{2: 0.178155, 3: 0.00057, 4: 0.994263, 5: 9999, 6: 9999, 7: 9999}	2
OQEMAB	Mn	3	7777	{2: 0.301518, 3: 0.00268, 4: 0.715055, 5: 9999, 6: 9999, 7: 9999}	2
OQOXUP	Mn	2	2	{2: 7.2e-05, 3: 0.505512, 4: 1.586742, 5: 9999, 6: 9999, 7: 9999}	3
OQOYAW	Mn	2	2	{2: 0.013429, 3: 0.963913, 4: 2.031413, 5: 9999, 6: 9999, 7: 9999}	4
OROJOV	Mn	9999	7777	{2: 0.02202, 3: 0.015706, 4: 0.985394, 5: 9999, 6: 9999, 7: 9999}	2
OROPIV	Mn	2	2	{2: 0.006251, 3: 1.016098, 4: 2.064809, 5: 9999, 6: 9999, 7: 9999}	2
OSAKAW	Mn	9999	2	{2: 0.017969, 3: 0.962835, 4: 2.009464, 5: 9999, 6: 9999, 7: 4.723846}	4
OSIGON	Mn	9999	7777	{2: 0.714704, 3: 0.261266, 4: 0.050413, 5: 9999, 6: 9999, 7: 9999}	4
OTUTAZ	Mn	2	2	{2: 0.003145, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
OVAMEE	Mn	9999	8888	{2: 0.663598, 3: 1.706246, 4: 2.757646, 5: 9999, 6: 9999, 7: 9999}	3
OVIXEX	Mn	2	2	{2: 0.000649, 3: 0.940719, 4: 2.007417, 5: 9999, 6: 9999, 7: 9999}	2
OVOPEV	Mn	9999	3	{2: 0.547532, 3: 0.000121, 4: 0.772961, 5: 9999, 6: 9999, 7: 9999}	3
OWAKIH	Mn	2	2	{2: 0.000471, 3: 0.940424, 4: 2.022251, 5: 9999, 6: 9999, 7: 9999}	3
OWEMAF	Mn	2	2	{2: 0.05365, 3: 0.973916, 4: 2.004414, 5: 2.826084, 6: 3.62611, 7: 4.571713}	3
OYOVUU	Mn	1	2	{2: 0.00463, 3: 1.024152, 4: 2.09385, 5: 9999, 6: 9999, 7: 9999}	2
OZEGEH	Mn	9999	2	{2: 0.001448, 3: 1.076603, 4: 2.104425, 5: 2.934729, 6: 3.744748, 7: 4.694785}	2
OZUSOT	Mn	2	2	{2: 0.010712, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
OZUVOV	Mn	9999	2	{2: 1.3e-05, 3: 0.968365, 4: 2.015328, 5: 9999, 6: 9999, 7: 9999}	2
PACHEI	Mn	2	2	{2: 0.002404, 3: 0.924137, 4: 2.05199, 5: 2.885934, 6: 3.691465, 7: 4.624225}	3
PADMIR	Mn	2	2	{2: 3.1e-05, 3: 0.948956, 4: 2.015429, 5: 9999, 6: 9999, 7: 9999}	4
PADQEQ	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
PAGVOL	Mn	2	2	{2: 5.8e-05, 3: 1.067863, 4: 2.127898, 5: 9999, 6: 9999, 7: 9999}	4
PAJGIT	Mn	2	2	{2: 0.140261, 3: 0.888467, 4: 1.921133, 5: 2.735599, 6: 3.527301, 7: 4.469302}	2
PAJHAM	Mn	2	2	{2: 0.002883, 3: 1.080881, 4: 2.108609, 5: 2.939279, 6: 3.749717, 7: 4.699912}	2
PAJHEQ	Mn	2	2	{2: 0.049721, 3: 0.977791, 4: 2.008134, 5: 2.83011, 6: 3.630506, 7: 4.576358}	2
PAKXOQ	Mn	2	2	{2: 0.002955, 3: 0.856075, 4: 1.926604, 5: 9999, 6: 9999, 7: 9999}	3
PALJEU	Mn	9999	8888	{2: 2.528188, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
PANVUX	Mn	9999	8888	{2: 0.972519, 3: 2.087387, 4: 3.097314, 5: 4.015622, 6: 4.925071, 7: 5.906222}	3
PASPIK	Mn	2	2	{2: 0.003053, 3: 1.017074, 4: 2.078422, 5: 9999, 6: 9999, 7: 9999}	4
PATBAO	Mn	2	2	{2: 2.5e-05, 3: 1.103193, 4: 2.147343, 5: 9999, 6: 9999, 7: 9999}	3
PATKOL	Mn	2	2	{2: 0.001762, 3: 1.025107, 4: 2.054292, 5: 2.880274, 6: 3.685285, 7: 4.633066}	2
PATWUD	Mn	2	2	{2: 0.000257, 3: 0.965243, 4: 2.028879, 5: 9999, 6: 9999, 7: 9999}	1
PAXVAM	Mn	3	3	{2: 0.588509, 3: 0.038834, 4: 0.800755, 5: 9999, 6: 9999, 7: 9999}	2
PAXVEQ	Mn	3	3	{2: 0.603054, 3: 0.018496, 4: 0.763365, 5: 9999, 6: 9999, 7: 9999}	2
PAYVAO	Mn	2	2	{2: 0.000502, 3: 1.082613, 4: 2.144352, 5: 9999, 6: 9999, 7: 9999}	3
PEBKIQ	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
PECKIR	Mn	3	7777	{2: 0.343466, 3: 0.000113, 4: 1.010298, 5: 9999, 6: 9999, 7: 9999}	2
PEGSUQ	Mn	2	7777	{2: 0.00131, 3: 0.005352, 4: 1.097095, 5: 9999, 6: 9999, 7: 9999}	3
PEGZOS	Mn	2	2	{2: 0.000247, 3: 0.970379, 4: 2.019287, 5: 9999, 6: 9999, 7: 9999}	3
PEHBAF	Mn	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
PEJCOZ	Mn	2	2	{2: 0.225782, 3: 1.341767, 4: 2.385913, 5: 9999, 6: 9999, 7: 9999}	2
PEKRAY	Mn	2	2	{2: 0.018822, 3: 1.087002, 4: 2.138125, 5: 9999, 6: 9999, 7: 9999}	3
PEKWEK	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PEKWIO	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PEKWOU	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PEKWUA	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PEKXEL	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PEKXIP	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
PELTAC	Mn	9999	2	{2: 0.151136, 3: 0.877738, 4: 1.91068, 5: 2.724242, 6: 3.514899, 7: 4.456442}	2
PELZOY	Mn	9999	7777	{2: 1.049991, 3: 0.328802, 4: 0.154566, 5: 9999, 6: 9999, 7: 9999}	2
PEMLUQ	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
PEMMEB	Mn	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
PENHEY	Mn	3	3	{2: 1.171597, 3: 0.000117, 4: 0.886106, 5: 1.622294, 6: 2.311585, 7: 3.200772}	5
PENHIC	Mn	3	3	{2: 1.169233, 3: 0.000335, 4: 0.883781, 5: 1.620388, 6: 2.309504, 7: 3.19814}	3
PENHOI	Mn	3	3	{2: 1.092222, 3: 8e-05, 4: 0.952925, 5: 1.697442, 6: 2.393646, 7: 3.279747}	2
PENJEA	Mn	2	2	{2: 0.057222, 3: 1.074779, 4: 2.139668, 5: 9999, 6: 9999, 7: 9999}	2
