refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
MOJCAS	Fe	3	7777	{2: 0.492867, 3: 0.006891, 4: 9999, 6: 9999}	4
MOJGEY	Fe	2	2	{2: 0.000176, 3: 0.687614, 4: 9999, 6: 9999}	2
MOJJEA	Fe	9999	8888	{2: 9999, 3: 0.851167, 4: 9999, 6: 9999}	3
MOMQIP	Fe	3	7777	{2: 0.023685, 3: 0.057816, 4: 9999, 6: 9999}	1
MOMXOD	Fe	3	7777	{2: 0.114302, 3: 0.172523, 4: 9999, 6: 9999}	2
MOMXUJ	Fe	3	7777	{2: 0.169232, 3: 0.16754, 4: 9999, 6: 9999}	2
MONSIT	Fe	9999	2	{2: 0.000141, 3: 0.731936, 4: 9999, 6: 9999}	4
MONSOZ	Fe	2	2	{2: 0.003692, 3: 0.773812, 4: 9999, 6: 9999}	2
MONSUF	Fe	2	2	{2: 0.000399, 3: 0.676704, 4: 9999, 6: 9999}	3
MONTEQ	Fe	2	2	{2: 0.001631, 3: 0.768861, 4: 9999, 6: 9999}	2
MONTIU	Fe	2	2	{2: 0.036058, 3: 0.812626, 4: 9999, 6: 9999}	3
MONYIX	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
MONYUJ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
MONZIY	Fe	2	2	{2: 0.000129, 3: 0.647746, 4: 9999, 6: 9999}	1
MONZUK	Fe	3	7777	{2: 0.012022, 3: 0.151824, 4: 9999, 6: 9999}	2
MOPVOD	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
MORTFF	Fe	3	7777	{2: 1.193453, 3: 0.316601, 4: 0.218089, 6: 9999}	2
MOSJOV	Fe	9999	7777	{2: 0.034194, 3: 0.042404, 4: 9999, 6: 9999}	2
MOSKUC	Fe	2	2	{2: 0.004365, 3: 0.631046, 4: 9999, 6: 9999}	2
MOSLAJ	Fe	2	2	{2: 0.001128, 3: 0.653947, 4: 9999, 6: 9999}	3
MOSQIU	Fe	3	7777	{2: 5.5e-05, 3: 0.236723, 4: 9999, 6: 9999}	3
MOSQOC	Fe	2	7777	{2: 0.040026, 3: 0.031643, 4: 9999, 6: 9999}	3
MOSYOK	Fe	3	7777	{2: 0.208147, 3: 0.079622, 4: 9999, 6: 9999}	2
MOTCIJ	Fe	3	3	{2: 9999, 3: 0.153843, 4: 9999, 6: 9999}	3
MOTNER	Fe	2	7777	{2: 0.00993, 3: 0.089417, 4: 9999, 6: 9999}	3
MOTPIW	Fe	3	7777	{2: 2e-05, 3: 0.137229, 4: 9999, 6: 9999}	2
MOWTEY	Fe	2	8888	{2: 9999, 3: 1.017649, 4: 9999, 6: 9999}	3
MOWTOI	Fe	2	8888	{2: 9999, 3: 0.727685, 4: 9999, 6: 9999}	3
MOWTUO	Fe	2	8888	{2: 9999, 3: 0.766199, 4: 9999, 6: 9999}	3
MOWVOK	Fe	2	8888	{2: 9999, 3: 0.733821, 4: 9999, 6: 9999}	3
MOWWUR	Fe	2	8888	{2: 9999, 3: 0.637251, 4: 9999, 6: 9999}	3
MOYVEB	Fe	2	2	{2: 0.11732, 3: 0.903605, 4: 9999, 6: 9999}	3
MOYVIF	Fe	2	2	{2: 0.194571, 3: 0.975013, 4: 9999, 6: 9999}	3
MOYVOL	Fe	2	2	{2: 0.131953, 3: 0.905406, 4: 9999, 6: 9999}	3
MOZJER	Fe	9999	7777	{2: 0.350343, 3: 0.001118, 4: 9999, 6: 9999}	2
MOZSAW	Fe	2	8888	{2: 9999, 3: 0.873193, 4: 9999, 6: 9999}	3
MPYMYF10	Fe	2	8888	{2: 9999, 3: 0.53204, 4: 9999, 6: 9999}	2
MTCBFE	Fe	3	7777	{2: 0.400894, 3: 0.284443, 4: 9999, 6: 9999}	1
MUBKEB	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
MUBPEE	Fe	3	3	{2: 0.604977, 3: 0.43599, 4: 9999, 6: 9999}	3
MUCREJ	Fe	2	7777	{2: 0.133187, 3: 0.114272, 4: 9999, 6: 9999}	2
MUCRUZ	Fe	2	7777	{2: 0.112792, 3: 0.084497, 4: 9999, 6: 9999}	2
MUCSIO	Fe	2	7777	{2: 0.140951, 3: 0.125607, 4: 9999, 6: 9999}	2
MUDVAI	Fe	2	2	{2: 0.002105, 3: 0.756762, 4: 9999, 6: 9999}	2
MUFNIM	Fe	9999	7777	{2: 0.3013, 3: 0.030471, 4: 9999, 6: 9999}	3
MUHMOU	Fe	2	7777	{2: 0.019856, 3: 0.051182, 4: 9999, 6: 9999}	3
MUHMUA	Fe	2	7777	{2: 0.054835, 3: 0.000115, 4: 9999, 6: 9999}	2
MUHNAH	Fe	2	2	{2: 0.000126, 3: 0.617843, 4: 9999, 6: 9999}	2
MUJXAS	Fe	2	2	{2: 1.4e-05, 3: 0.678426, 4: 9999, 6: 9999}	2
MUJZUM	Fe	3	7777	{2: 0.07504, 3: 0.4177, 4: 9999, 6: 9999}	2
MUPVEZ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	1
MUQPOF	Fe	2	2	{2: 0.166751, 3: 0.65659, 4: 1.135216, 6: 9999}	1
MUQWOL	Fe	2	8888	{2: 9999, 3: 0.859495, 4: 9999, 6: 9999}	1
MUSQOH	Fe	2	2	{2: 0.051771, 3: 0.829808, 4: 9999, 6: 9999}	2
MUTCEJ	Fe	2	2	{2: 0.182746, 3: 0.974218, 4: 9999, 6: 9999}	2
MUTCIN	Fe	2	2	{2: 0.052674, 3: 0.889888, 4: 9999, 6: 9999}	2
MUTLIY	Fe	9999	7777	{2: 0.336921, 3: 0.012883, 4: 9999, 6: 9999}	5
MUTLOE	Fe	9999	7777	{2: 0.338258, 3: 0.002729, 4: 9999, 6: 9999}	5
MUTMIZ	Fe	2	2	{2: 0.032462, 3: 0.773249, 4: 9999, 6: 9999}	3
MUTVED	Fe	3	7777	{2: 0.282409, 3: 0.055923, 4: 9999, 6: 9999}	3
MUTXEG	Fe	2	2	{2: 0.02831, 3: 0.736915, 4: 9999, 6: 9999}	3
MUWCOY	Fe	3	7777	{2: 0.295584, 3: 8e-06, 4: 9999, 6: 9999}	3
MUWCUE	Fe	9999	7777	{2: 0.324081, 3: 0.000122, 4: 9999, 6: 9999}	3
MUWVIM	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
MUWWAF	Fe	2	2	{2: 0.227645, 3: 0.965709, 4: 9999, 6: 9999}	2
MUXCAL	Fe	2	7777	{2: 0.000202, 3: 0.398919, 4: 9999, 6: 9999}	1
NABXEW	Fe	2	7777	{2: 0.001656, 3: 0.000829, 4: 9999, 6: 9999}	2
NADGIM	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NAFGIN	Fe	3	7777	{2: 0.301014, 3: 0.002247, 4: 9999, 6: 9999}	2
NAGNIS	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NAHGEM	Fe	2	2	{2: 0.021642, 3: 0.808704, 4: 9999, 6: 9999}	2
NAHGIQ	Fe	2	2	{2: 0.0004, 3: 0.751309, 4: 9999, 6: 9999}	2
NAHGOW	Fe	2	2	{2: 0.065196, 3: 0.856275, 4: 9999, 6: 9999}	2
NAJKIS	Fe	2	8888	{2: 9999, 3: 1.032384, 4: 9999, 6: 9999}	3
NAJVUT	Fe	2	3	{2: 9999, 3: 0.372177, 4: 9999, 6: 9999}	4
NAJWEE	Fe	2	3	{2: 9999, 3: 0.43028, 4: 9999, 6: 9999}	2
NAJWOO	Fe	2	3	{2: 9999, 3: 0.408314, 4: 9999, 6: 9999}	4
NAJWUU	Fe	2	3	{2: 9999, 3: 0.344676, 4: 9999, 6: 9999}	4
NAJXAB	Fe	2	3	{2: 9999, 3: 0.364757, 4: 9999, 6: 9999}	4
NAKFUE	Fe	2	2	{2: 0.002389, 3: 0.707163, 4: 9999, 6: 9999}	3
NAKGOZ	Fe	2	2	{2: 0.046442, 3: 0.757727, 4: 9999, 6: 9999}	3
NALPIB01	Fe	2	7777	{2: 0.021524, 3: 0.007907, 4: 9999, 6: 9999}	2
NALPOF	Fe	2	7777	{2: 0.366099, 3: 0.454304, 4: 9999, 6: 9999}	4
NALPUL	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
NALQAS	Fe	2	7777	{2: 0.233596, 3: 0.260861, 4: 9999, 6: 9999}	2
NALQEW	Fe	2	7777	{2: 0.109288, 3: 0.079382, 4: 9999, 6: 9999}	2
NALQOG	Fe	9999	7777	{2: 0.330755, 3: 0.402705, 4: 9999, 6: 9999}	3
NALQOI	Fe	2	8888	{2: 9999, 3: 0.57973, 4: 9999, 6: 9999}	4
NALRAT	Fe	2	7777	{2: 0.181831, 3: 0.185289, 4: 9999, 6: 9999}	3
NALRIB	Fe	2	7777	{2: 0.041361, 3: 0.019786, 4: 9999, 6: 9999}	3
NALROH	Fe	2	7777	{2: 0.097363, 3: 0.061973, 4: 9999, 6: 9999}	2
NALSOK	Fe	3	7777	{2: 0.252303, 3: 0.123756, 4: 9999, 6: 9999}	3
NALTEB	Fe	3	7777	{2: 0.223686, 3: 0.16646, 4: 9999, 6: 9999}	4
NALTIF	Fe	3	7777	{2: 0.085883, 3: 0.174255, 4: 9999, 6: 9999}	2
NAMGIT	Fe	2	2	{2: 2.8e-05, 3: 0.610292, 4: 9999, 6: 9999}	4
NAMGUF	Fe	2	2	{2: 5.5e-05, 3: 0.684107, 4: 9999, 6: 9999}	2
NAMHIU	Fe	2	2	{2: 0.000176, 3: 0.679259, 4: 9999, 6: 9999}	3
NAMHOA	Fe	2	2	{2: 0.001766, 3: 0.746935, 4: 9999, 6: 9999}	4
NAMJAO	Fe	2	2	{2: 0.000126, 3: 0.72399, 4: 9999, 6: 9999}	4
NAMJES	Fe	2	2	{2: 0.000202, 3: 0.750907, 4: 9999, 6: 9999}	5
NAMLEV	Fe	2	2	{2: 9.8e-05, 3: 0.506896, 4: 9999, 6: 9999}	1
NANJIX	Fe	3	7777	{2: 0.000273, 3: 0.143857, 4: 9999, 6: 9999}	2
NANJUJ	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NANMIZ	Fe	2	3	{2: 9999, 3: 0.090723, 4: 9999, 6: 9999}	2
NAPRII	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NAPYFE10	Fe	2	2	{2: 0.396636, 3: 1.159675, 4: 9999, 6: 9999}	2
NAQVOQ	Fe	0	8888	{2: 9999, 3: 0.648171, 4: 9999, 6: 9999}	2
NAQWOU	Fe	3	3	{2: 0.662829, 3: 0.038306, 4: 9999, 6: 9999}	3
NAQXIM	Fe	0	3	{2: 9999, 3: 0.405154, 4: 9999, 6: 9999}	2
NASJAT	Fe	2	2	{2: 0.156797, 3: 0.927637, 4: 9999, 6: 9999}	2
NASJEX	Fe	2	2	{2: 0.020151, 3: 0.764114, 4: 9999, 6: 9999}	3
NASJOH	Fe	2	8888	{2: 9999, 3: 1.144894, 4: 9999, 6: 9999}	2
NASVAH	Fe	2	2	{2: 0.012293, 3: 0.620666, 4: 9999, 6: 9999}	1
NASVUA	Fe	2	7777	{2: 0.027176, 3: 0.044231, 4: 9999, 6: 9999}	3
NASWAH	Fe	2	2	{2: 0.000223, 3: 0.684787, 4: 9999, 6: 9999}	3
NASWEL	Fe	2	7777	{2: 0.000252, 3: 0.033107, 4: 9999, 6: 9999}	3
NAVVIQ	Fe	3	3	{2: 0.608565, 3: 0.025188, 4: 9999, 6: 9999}	4
NAXPOS	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
NAXPUY	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
NAXSOV	Fe	2	2	{2: 0.012942, 3: 0.745381, 4: 9999, 6: 9999}	4
NAZROW	Fe	2	2	{2: 0.170779, 3: 0.970477, 4: 9999, 6: 9999}	2
NAZRUC	Fe	2	2	{2: 0.161411, 3: 0.967967, 4: 9999, 6: 9999}	2
NEBBUS	Fe	2	2	{2: 0.022385, 3: 0.7924, 4: 9999, 6: 9999}	2
NEBKIR	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NEBLIR	Fe	9999	7777	{2: 0.011525, 3: 0.076192, 4: 9999, 6: 9999}	2
NEBYOL	Fe	2	2	{2: 0.000111, 3: 0.683929, 4: 9999, 6: 9999}	3
NEFGOU	Fe	2	8888	{2: 9999, 3: 0.736696, 4: 9999, 6: 9999}	1
NEFSIA	Fe	2	2	{2: 0.01268, 3: 0.718975, 4: 9999, 6: 9999}	2
NEFTEX	Fe	2	7777	{2: 0.009997, 3: 0.024471, 4: 9999, 6: 9999}	2
NEFVID01	Fe	2	2	{2: 0.062303, 3: 0.775932, 4: 9999, 6: 9999}	2
NEGPOF	Fe	2	2	{2: 0.425239, 3: 0.540644, 4: 9999, 6: 9999}	2
NEGPUL	Fe	2	7777	{2: 0.097429, 3: 0.062069, 4: 9999, 6: 9999}	2
NEGXUT	Fe	2	2	{2: 0.003245, 3: 0.810449, 4: 9999, 6: 9999}	3
NEHZIJ	Fe	3	7777	{2: 0.388048, 3: 0.00186, 4: 9999, 6: 9999}	3
NEHZOP	Fe	3	7777	{2: 0.494454, 3: 1.4e-05, 4: 9999, 6: 9999}	2
NEJBIN	Fe	2	8888	{2: 9999, 3: 0.911432, 4: 9999, 6: 9999}	2
NEJBOT	Fe	2	2	{2: 0.000768, 3: 0.781971, 4: 9999, 6: 9999}	3
NELBIP	Fe	3	8888	{2: 9999, 3: 0.673722, 4: 9999, 6: 9999}	2
NELCEP	Fe	2	2	{2: 0.050139, 3: 0.799064, 4: 9999, 6: 9999}	2
NELGAM	Fe	2	2	{2: 0.000624, 3: 0.666477, 4: 9999, 6: 9999}	2
NELGIU	Fe	2	2	{2: 0.203701, 3: 0.938227, 4: 9999, 6: 9999}	2
NELGOA	Fe	2	8888	{2: 0.995237, 3: 1.846743, 4: 9999, 6: 9999}	1
NELGUG	Fe	2	7777	{2: 0.063431, 3: 0.012435, 4: 9999, 6: 9999}	4
NEMSED	Fe	2	2	{2: 0.01003, 3: 0.636102, 4: 9999, 6: 9999}	2
NEMXEJ	Fe	3	7777	{2: 0.168095, 3: 0.165235, 4: 9999, 6: 9999}	1
NEMXIN	Fe	3	7777	{2: 0.190875, 3: 0.198492, 4: 9999, 6: 9999}	2
NENNEA	Fe	2	7777	{2: 0.000561, 3: 0.114522, 4: 9999, 6: 9999}	3
NENTAB	Fe	2	7777	{2: 0.020232, 3: 0.063635, 4: 9999, 6: 9999}	2
NENWEK	Fe	2	2	{2: 0.018823, 3: 0.746303, 4: 9999, 6: 9999}	2
NEPCES	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
NEPDAQ	Fe	2	8888	{2: 9999, 3: 0.56848, 4: 9999, 6: 9999}	1
NEPPIJ	Fe	3	7777	{2: 1.5e-05, 3: 0.040689, 4: 9999, 6: 9999}	3
NEPVIP	Fe	3	3	{2: 0.985287, 3: 0.326111, 4: 9999, 6: 9999}	1
NERDIA	Fe	2	7777	{2: 0.07091, 3: 0.023354, 4: 9999, 6: 9999}	2
NERNAZ	Fe	9999	7777	{2: 3.9e-05, 3: 0.417501, 4: 9999, 6: 9999}	2
NESVOX02	Fe	2	2	{2: 6.9e-05, 3: 0.53195, 4: 9999, 6: 9999}	2
NESVUD01	Fe	2	7777	{2: 0.114667, 3: 0.087234, 4: 9999, 6: 9999}	2
NETGEA	Fe	2	7777	{2: 0.043828, 3: 0.00839, 4: 9999, 6: 9999}	2
NEVSAK	Fe	3	7777	{2: 0.298613, 3: 0.035697, 4: 9999, 6: 9999}	2
NEVSEO	Fe	3	7777	{2: 0.345314, 3: 0.11165, 4: 9999, 6: 9999}	2
NEXBID	Fe	3	7777	{2: 0.350498, 3: 0.000788, 4: 9999, 6: 9999}	2
NEXBUP	Fe	3	7777	{2: 0.310913, 3: 0.0, 4: 9999, 6: 9999}	3
NEXCAW	Fe	3	7777	{2: 0.325953, 3: 2.7e-05, 4: 9999, 6: 9999}	3
NEXCEA	Fe	3	7777	{2: 0.326794, 3: 1e-06, 4: 9999, 6: 9999}	3
NEXKIM	Fe	2	2	{2: 0.000105, 3: 0.593805, 4: 9999, 6: 9999}	3
NEXLAF	Fe	2	2	{2: 0.000345, 3: 0.681988, 4: 9999, 6: 9999}	3
NEXLEJ	Fe	2	2	{2: 0.00024, 3: 0.594101, 4: 9999, 6: 9999}	3
NEXLOS	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
NEXVAQ	Fe	3	7777	{2: 0.330373, 3: 2.8e-05, 4: 9999, 6: 9999}	3
NEYDON	Fe	2	2	{2: 0.000389, 3: 0.757832, 4: 9999, 6: 9999}	2
NEYJUY	Fe	2	2	{2: 0.237909, 3: 1.05623, 4: 9999, 6: 9999}	3
NEYSAO	Fe	3	7777	{2: 0.002503, 3: 0.000432, 4: 9999, 6: 9999}	4
NEYTOA	Fe	9999	7777	{2: 0.336273, 3: 0.000153, 4: 9999, 6: 9999}	3
NEYXEV	Fe	2	8888	{2: 9999, 3: 0.803281, 4: 9999, 6: 9999}	3
NEYXUN	Fe	3	7777	{2: 0.000565, 3: 0.025306, 4: 9999, 6: 9999}	3
NEYYAU	Fe	3	7777	{2: 0.000153, 3: 0.001937, 4: 9999, 6: 9999}	3
NIBJEQ	Fe	2	2	{2: 0.049784, 3: 0.815353, 4: 9999, 6: 9999}	2
NICKUG	Fe	3	7777	{2: 0.027591, 3: 0.012588, 4: 9999, 6: 9999}	3
NICLUH	Fe	3	7777	{2: 0.229256, 3: 0.000119, 4: 9999, 6: 9999}	3
NIDLES	Fe	3	7777	{2: 0.001044, 3: 0.050517, 4: 9999, 6: 9999}	2
NIDLOC	Fe	3	7777	{2: 3.2e-05, 3: 0.149837, 4: 9999, 6: 9999}	2
NIDMOE	Fe	2	8888	{2: 9999, 3: 1.623585, 4: 9999, 6: 9999}	3
NIDPIA	Fe	3	3	{2: 9999, 3: 0.047198, 4: 9999, 6: 9999}	5
NIHQIF	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NIHYIM	Fe	0	8888	{2: 9999, 3: 0.535759, 4: 9999, 6: 9999}	2
NIJMAU	Fe	2	2	{2: 0.20306, 3: 0.937491, 4: 9999, 6: 9999}	2
NIKCOA	Fe	3	3	{2: 9999, 3: 0.012709, 4: 9999, 6: 9999}	1
NIPLOO	Fe	3	7777	{2: 0.029429, 3: 0.037205, 4: 9999, 6: 9999}	3
NIPLUU	Fe	2	2	{2: 0.002288, 3: 0.650589, 4: 9999, 6: 9999}	2
NIPMEF	Fe	2	7777	{2: 0.024345, 3: 0.044628, 4: 9999, 6: 9999}	2
NIRQOU	Fe	3	3	{2: 0.593115, 3: 0.000395, 4: 9999, 6: 3.065935}	1
NIRZUK	Fe	9999	3	{2: 0.916163, 3: 0.078131, 4: 9999, 6: 9999}	1
NISBEW	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
NITNAF	Fe	3	7777	{2: 0.061338, 3: 0.041094, 4: 9999, 6: 9999}	3
NITQAJ	Fe	2	7777	{2: 0.0381, 3: 0.023257, 4: 9999, 6: 9999}	2
NITZOF	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NIVWOF	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NIXVUM	Fe	9999	3	{2: 0.76287, 3: 0.078302, 4: 9999, 6: 9999}	1
NIXWAT	Fe	9999	3	{2: 0.904641, 3: 0.06597, 4: 9999, 6: 9999}	1
NIXZIE	Fe	2	2	{2: 6.1e-05, 3: 0.601416, 4: 9999, 6: 9999}	1
NIYCAA	Fe	2	2	{2: 4.4e-05, 3: 0.529372, 4: 9999, 6: 9999}	4
NIYDAB	Fe	3	7777	{2: 0.000247, 3: 0.283591, 4: 9999, 6: 9999}	4
NOBBOW	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
NOCFOD	Fe	2	2	{2: 0.015692, 3: 0.707119, 4: 9999, 6: 9999}	2
NOCVIK	Fe	3	7777	{2: 0.002212, 3: 0.145669, 4: 9999, 6: 9999}	4
NOFJOI	Fe	3	7777	{2: 0.000111, 3: 0.157314, 4: 9999, 6: 9999}	4
NOGVIP	Fe	2	2	{2: 0.00014, 3: 0.693364, 4: 9999, 6: 9999}	4
NOGVUB	Fe	2	2	{2: 0.028325, 3: 0.736932, 4: 9999, 6: 9999}	4
NOKFID	Fe	3	2	{2: 0.122348, 3: 0.844851, 4: 9999, 6: 9999}	3
NOKFOJ	Fe	2	2	{2: 0.187635, 3: 0.919786, 4: 9999, 6: 9999}	2
NOKNUY	Fe	3	7777	{2: 0.264315, 3: 1e-06, 4: 9999, 6: 9999}	3
NOMYOF	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NOMYUL	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	1
NONXIX	Fe	2	2	{2: 0.09775, 3: 0.88418, 4: 9999, 6: 9999}	3
NOPVAQ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	1
NOQWOH	Fe	3	3	{2: 9999, 3: 0.097386, 4: 9999, 6: 9999}	4
NORYUO	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
NOSHEI	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NOTMEQ	Fe	2	2	{2: 0.136359, 3: 0.907696, 4: 9999, 6: 9999}	2
NOTXOL	Fe	3	3	{2: 0.751516, 3: 0.15816, 4: 9999, 6: 2.876241}	1
NOWLIU	Fe	2	8888	{2: 9999, 3: 1.022074, 4: 9999, 6: 9999}	3
NOYJEQ	Fe	2	7777	{2: 0.036533, 3: 0.020811, 4: 9999, 6: 9999}	3
NOYJUG	Fe	3	7777	{2: 0.201623, 3: 7e-06, 4: 9999, 6: 9999}	2
NOYKER	Fe	2	3	{2: 9999, 3: 0.038821, 4: 9999, 6: 9999}	3
NOYSEZ	Fe	9999	8888	{2: 9999, 3: 0.531085, 4: 9999, 6: 9999}	1
NTPROT10	Fe	9999	7777	{2: 0.000582, 3: 0.302572, 4: 9999, 6: 9999}	2
NUCZUG	Fe	3	7777	{2: 0.090626, 3: 0.099363, 4: 9999, 6: 9999}	5
NUFMOS	Fe	9999	3	{2: 9999, 3: 0.064325, 4: 9999, 6: 9999}	3
NUJZUP01	Fe	2	2	{2: 0.250982, 3: 0.992496, 4: 9999, 6: 9999}	3
NUKCEB	Fe	2	7777	{2: 0.04601, 3: 0.022352, 4: 9999, 6: 9999}	4
NUKCIF	Fe	2	7777	{2: 0.037053, 3: 4.2e-05, 4: 9999, 6: 9999}	4
NUKKUA	Fe	3	7777	{2: 0.000172, 3: 0.00086, 4: 9999, 6: 9999}	3
NUKPAM01	Fe	2	2	{2: 0.280809, 3: 1.02673, 4: 9999, 6: 9999}	2
NUMBEC	Fe	2	2	{2: 0.000149, 3: 0.672845, 4: 9999, 6: 9999}	2
NUNWUP	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
NUPKIV	Fe	2	7777	{2: 0.162921, 3: 0.157682, 4: 9999, 6: 9999}	3
NUPNIV	Fe	2	7777	{2: 0.119636, 3: 0.094489, 4: 9999, 6: 9999}	3
NUQQAU	Fe	9999	2	{2: 0.000621, 3: 0.544317, 4: 9999, 6: 9999}	2
NUSMIY	Fe	3	8888	{2: 1.73007, 3: 0.873912, 4: 0.972858, 6: 9999}	2
NUSMOE	Fe	9999	8888	{2: 1.9117, 3: 1.062546, 4: 1.228327, 6: 9999}	3
NUSMUK	Fe	3	8888	{2: 1.896468, 3: 1.046727, 4: 1.208801, 6: 9999}	3
NUTYIL	Fe	3	3	{2: 0.520439, 3: 0.002646, 4: 9999, 6: 3.152031}	1
NUXXOT01	Fe	3	3	{2: 9999, 3: 9.6e-05, 4: 9999, 6: 9999}	2
NUYFET	Fe	2	7777	{2: 1.4e-05, 3: 0.368179, 4: 9999, 6: 9999}	2
NUYGET	Fe	3	3	{2: 0.800785, 3: 0.029138, 4: 9999, 6: 9999}	1
NUZKOI	Fe	2	7777	{2: 0.004535, 3: 0.08679, 4: 9999, 6: 9999}	2
NUZSUX	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
OBAXUM	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
OBIFUA	Fe	2	2	{2: 4.1e-05, 3: 0.735235, 4: 9999, 6: 9999}	3
OBIGAH	Fe	2	2	{2: 0.005558, 3: 0.777714, 4: 9999, 6: 9999}	2
OBIXUU	Fe	0	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
OBOFOC	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
OBOSED	Fe	2	2	{2: 0.093181, 3: 0.852055, 4: 9999, 6: 9999}	2
OBOTEE	Fe	2	2	{2: 0.086432, 3: 0.876185, 4: 9999, 6: 9999}	3
OBOTII	Fe	3	7777	{2: 1.4e-05, 3: 0.317872, 4: 9999, 6: 9999}	3
OBOTOO	Fe	3	7777	{2: 2.5e-05, 3: 0.371568, 4: 9999, 6: 9999}	3
OBOTUU	Fe	9999	7777	{2: 0.018214, 3: 3.3e-05, 4: 9999, 6: 9999}	3
OBUJAW	Fe	2	2	{2: 0.29936, 3: 1.048024, 4: 9999, 6: 9999}	1
OBUYIT	Fe	2	2	{2: 1.7e-05, 3: 0.700091, 4: 9999, 6: 9999}	4
OCAHAE	Fe	2	2	{2: 0.000197, 3: 0.781757, 4: 9999, 6: 9999}	3
OCAHEI	Fe	2	2	{2: 0.012072, 3: 0.849137, 4: 9999, 6: 9999}	2
OCOBAM	Fe	2	7777	{2: 0.410182, 3: 0.207078, 4: 9999, 6: 9999}	1
OCOCFE	Fe	0	3	{2: 9999, 3: 0.432095, 4: 9999, 6: 9999}	1
OCTPFE	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
OCUJOL	Fe	2	2	{2: 0.064213, 3: 0.842449, 4: 9999, 6: 9999}	2
OCUVAL	Fe	2	7777	{2: 1.7e-05, 3: 0.206765, 4: 9999, 6: 9999}	3
ODABAY	Fe	2	2	{2: 0.001338, 3: 0.755399, 4: 9999, 6: 9999}	2
ODABEC	Fe	2	2	{2: 0.000265, 3: 0.717014, 4: 9999, 6: 9999}	2
ODABIG	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
ODABOM	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	5
ODABUS	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	5
ODACAZ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
ODACED	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
ODACIH	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	5
ODACON	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
ODAJUB	Fe	2	2	{2: 4.5e-05, 3: 0.719537, 4: 9999, 6: 9999}	3
ODECIJ	Fe	2	2	{2: 0.037719, 3: 0.80049, 4: 9999, 6: 9999}	2
ODICAG	Fe	2	2	{2: 0.067494, 3: 0.78189, 4: 9999, 6: 9999}	2
ODIDIQ	Fe	2	8888	{2: 9999, 3: 0.952972, 4: 9999, 6: 9999}	3
