refcode	metal	charge_cif
TOFRAH	Mn	3
TOKRAN	Mn	2
TOLLUD	Mn	2
TOLMEO	Mn	2
TOMSEU	Mn	2
TONRIX	Mn	2
TOPJEO	Mn	2
TOPJUF	Mn	2
TOPKAM	Mn	2
TOPKEQ	Mn	2
TOPRIZ	Mn	3
TOPZIJ	Mn	4
TORMET	Mn	4
TOSRUQ	Mn	2
TOTWUX	Mn	2
TOWDUE	Mn	1
TOWFAM	Mn	1
TOWFEQ	Mn	1
TOXDAN	Mn	2
TOZKAX	Mn	3
TRENCM	Mn	2
TRENTM	Mn	2
TRPAMN	Mn	3
TRPYMN	Mn	2
TUDJEH	Mn	3
TUGPIW	Mn	3
TUJHUC	Mn	2
TUJRIC	Mn	2
TUKNAO	Mn	3
TUKQOF	Mn	2
TULGAJ	Mn	2
TURMOL	Mn	2
TURMUR	Mn	2
TUSBIT	Mn	2
TUSBOZ	Mn	2
TUTKEY	Mn	3
TUTWOX	Mn	2
TUWWOZ	Mn	2
TUXSOU	Mn	1
TUYDOH	Mn	2
TUYFAV	Mn	2
TUZXIX	Mn	2
UBEJOD	Mn	3
UBEJUJ	Mn	3
UBEKEU	Mn	3
UBEKIY	Mn	3
UBEKOE	Mn	3
UBODUK	Mn	2
UBOFEW	Mn	2
UBOFIA	Mn	2
UBOFOG	Mn	3
UBURIV	Mn	2
UCADAG	Mn	3
UCARAU	Mn	2
UCATAT	Mn	2
UDAMAO	Mn	2
UDOMAE	Mn	2
UDUGUY	Mn	2
UFACOU	Mn	2
UFOHAY	Mn	2
UGAGUF	Mn	2
UGARIE	Mn	2
UGEKAT	Mn	2
UGEVUA	Mn	2
UGOJUV	Mn	2
UGUCEE	Mn	2
UHAREA	Mn	2
UHELEY	Mn	2
UHEPAZ	Mn	2
UHEPED	Mn	2
UHOGON	Mn	2
UJIQAI	Mn	1
UJIVAM	Mn	2
UJIXOB	Mn	2
UJOBIF	Mn	2
UJOXEW	Mn	2
UJUXUS	Mn	1
UJUZEE	Mn	1
UKATAC	Mn	2
UKOWAT	Mn	3
ULABUG	Mn	2
ULALID	Mn	3
ULAMAW	Mn	2
UMAWEK	Mn	2
UMAZOY	Mn	2
UMEVEP	Mn	3
UMEWUE	Mn	2
UMIPIP	Mn	2
UMIPOV	Mn	2
UMUMAS	Mn	2
UNACUH	Mn	2
UNIXAQ	Mn	2
UNOHOV	Mn	2
UNONOB	Mn	2
UPUQUS	Mn	2
UPUWUA	Mn	2
UQOTOM	Mn	2
UQUBAK	Mn	3
UQUBEO	Mn	3
UQULEY	Mn	2
UQUTUW	Mn	3
UQUZAI	Mn	2
URADOJ	Mn	2
URIQUI	Mn	2
URIWIE	Mn	4
UROYEI	Mn	4
USEXIC	Mn	2
USEXUO	Mn	2
USIDIM	Mn	2
USIFOU	Mn	2
UTAWOD	Mn	3
UTAWUJ	Mn	3
UTODAK	Mn	1
UTOVEF	Mn	3
UVOQIH	Mn	2
UVULAZ	Mn	3
UVUNEG	Mn	3
UWIMAP	Mn	2
UXEWIF	Mn	3
UYAHOS	Mn	2
UZAWUO	Mn	2
UZEVUR	Mn	3
VABMOE	Mn	2
VAGCAH	Mn	3
VAHXUZ	Mn	3
VAHYIO	Mn	3
VAKBOA	Mn	2
VAKSAE	Mn	3
VANPEF01	Mn	2
VANSUA	Mn	2
VAQDEY	Mn	2
VAQFAW	Mn	2
VATPOX	Mn	2
VATWAQ	Mn	2
VAVBUP	Mn	2
VAVCAW	Mn	2
VAVDAY	Mn	2
VAVDOM	Mn	2
VAVNIS	Mn	2
VAWNIQ	Mn	3
VAWRIU	Mn	2
VAWROA	Mn	2
VAXXAU	Mn	2
VAYBEC	Mn	2
VAYWEY	Mn	2
VAZDOQ	Mn	3
VAZQIX	Mn	2
VEFBOY	Mn	2
VEGJEX	Mn	2
VEGVUZ	Mn	1
VEGWAG	Mn	1
VEKFIA	Mn	2
VEKGAW	Mn	3
VENQOX	Mn	3
VERVOE	Mn	2
VEVBIK	Mn	3
VEVCAB	Mn	2
VEVWOJ	Mn	2
VEWJIT	Mn	2
VEWPOC	Mn	4
VICMOK	Mn	2
VICMUQ	Mn	2
VIDGIZ	Mn	2
VIFPIJ	Mn	2
VIFWUD	Mn	2
VIFZER	Mn	3
VIHNAE	Mn	4
VIJRUD	Mn	2
VIJTAK	Mn	2
VIJZUK	Mn	3
VIKJEE	Mn	3
VILDAV	Mn	2
VILLOS	Mn	2
VINHEG	Mn	2
VINVUM	Mn	2
VINWAT	Mn	2
VINXUM	Mn	2
VIPRUJ	Mn	2
VITLAN	Mn	2
VIWDAI	Mn	2
VIWDEM	Mn	2
VIWMIY	Mn	3
VIZYIM	Mn	3
VIZYUY	Mn	3
VOBBUK	Mn	3
VOBCAR	Mn	3
VOBCEV	Mn	3
VOFKIK	Mn	3
VOHPEO	Mn	2
VOHTOD	Mn	2
VOHWAS	Mn	2
VOHWEW	Mn	2
VOHWIA	Mn	2
VOKMAJ	Mn	4
VOKPUJ	Mn	3
VOMQIZ	Mn	2
VONHUD	Mn	2
VOQLUK	Mn	2
VOQVII	Mn	2
VOYWUD	Mn	2
VUCDIH	Mn	1
VUCFAA	Mn	1
VUCFAB	Mn	1
VUGZAA	Mn	2
VULMOE	Mn	3
VULROK	Mn	2
VULRUQ	Mn	2
VUMDAK	Mn	2
VUMDIS	Mn	2
VUMJUL	Mn	2
VUMSUT	Mn	3
VUNXOU	Mn	2
VURZIR	Mn	2
VUSMAA	Mn	2
VUSNOP	Mn	1
VUTGEY	Mn	2
VUTGOJ	Mn	3
VUTJOM	Mn	3
VUTKAZ	Mn	3
VUTMIJ	Mn	2
VUTMOP	Mn	2
VUVJUS	Mn	1
VUXJED	Mn	2
VUYHAZ	Mn	2
VUYNUZ	Mn	2
VUYREO	Mn	2
WABJOA	Mn	2
WABMOB	Mn	2
WABMUH	Mn	2
WACBAF	Mn	2
WACBOT	Mn	2
WACDAF	Mn	3
WACPAR	Mn	1
WAFBEN	Mn	3
WAFYUX	Mn	7
WAGDAK	Mn	2
WAJKEY	Mn	2
WAKFOG	Mn	2
WAKTAG	Mn	2
WAMLEC	Mn	2
WAMNUU	Mn	2
WAPNIM	Mn	2
WAQYEU	Mn	2
WARVOB	Mn	2
WASDOM	Mn	2
WAVCUT	Mn	2
WAVDAA	Mn	2
WAVPAL	Mn	1
WAWSEU	Mn	1
WAXJIQ	Mn	2
WAYNIV	Mn	2
WAYPIV	Mn	2
WAYXUP	Mn	2
WAZDIK	Mn	2
WAZVOI	Mn	2
WEBMOI	Mn	2
WECPUS	Mn	2
WEDJAQ	Mn	2
WEFCIT	Mn	2
WEFCOZ	Mn	2
WEGHIB	Mn	2
WEGQII	Mn	2
WEGXIS	Mn	3
WEGXOY	Mn	3
WEGXUE	Mn	3
WEJXIS	Mn	2
WENTOZ	Mn	2
WENYOD	Mn	7
WENYUJ	Mn	7
WENZOE	Mn	6
WEPLAF	Mn	2
WEPYAR	Mn	2
WEQGEF	Mn	1
WEQGUV	Mn	2
WERHUZ	Mn	2
WERKAF	Mn	2
WEWXIH	Mn	2
WEWZEE	Mn	2
WEXYIH	Mn	2
WIBLUO	Mn	1
WIFSEJ	Mn	2
WIFSOT	Mn	2
WIFZEQ	Mn	2
WIGPOU	Mn	1
WIGRAF	Mn	2
WIHTEN	Mn	2
WIJWIW	Mn	2
WIMXOG	Mn	2
WINFIJ	Mn	2
WISROI	Mn	2
WITBOT	Mn	2
WITNEU	Mn	2
WITQAR	Mn	2
WITSUP	Mn	2
WIVDUB	Mn	3
WIVFAJ	Mn	3
WIVZIL	Mn	2
WIYGIU	Mn	2
WIZNEZ	Mn	2
WIZSOO	Mn	2
WOGMIR	Mn	3
WOHBEC	Mn	2
WONHAI	Mn	3
WOPBUZ	Mn	2
WOPFIS	Mn	2
WOPGAK	Mn	3
WOPGAL	Mn	2
WOPGIS	Mn	3
WOPGOY	Mn	2
WOPVOM	Mn	2
WOQKIX	Mn	2
WOTQAZ	Mn	3
WOTRUU	Mn	2
WOTSAB	Mn	2
WOVMAY	Mn	1
WOVVOU	Mn	2
WOVXAI	Mn	2
WOVXEM	Mn	2
WOVXIQ	Mn	2
WOZQAF	Mn	2
WUFDIL	Mn	2
WUFDUX	Mn	2
WUFFAF	Mn	2
WUGCAD	Mn	2
WUGCIL	Mn	2
WUHTAU	Mn	3
WUKFEO	Mn	2
WUKFIS	Mn	2
WULJET	Mn	4
WULSIF	Mn	2
WUQGIA	Mn	2
WUQPOP	Mn	4
WURXOZ	Mn	2
WURXUF	Mn	2
WURYAM	Mn	2
WUTXIS	Mn	1
WUTXUE	Mn	1
WUYFIH	Mn	3
WUYHON	Mn	2
WUZWIY	Mn	2
WUZZIB	Mn	2
XABHAL	Mn	2
XABNUL	Mn	2
XADRUS	Mn	3
XAGLAU	Mn	2
XAHGEU	Mn	2
XAHLEY	Mn	2
XAHLOI	Mn	2
XAHLUO	Mn	2
XAHWIO	Mn	2
XAJJAU	Mn	1
XAKDOE	Mn	2
XAKHIC	Mn	2
XAKJEA	Mn	2
XANGEZ	Mn	2
XAPXOD	Mn	2
XAQJOP	Mn	2
XAQJUV	Mn	2
XARGAY	Mn	0
XARGEC	Mn	0
XARTIT	Mn	3
XARYAT	Mn	3
XASZIC	Mn	2
XATNAH	Mn	2
XATZEX	Mn	3
XAVCAA	Mn	3
XAVCII	Mn	3
XAVCOO	Mn	3
XAVDAB	Mn	3
XAWPIX	Mn	1
XAWPOD	Mn	1
XAWPUJ	Mn	1
XAXWOI02	Mn	2
XAYBIJ	Mn	2
XAYBUV	Mn	2
XECNAW	Mn	2
XEDFIW	Mn	2
XEFJIB	Mn	2
XEFJOH	Mn	2
XEFQII	Mn	2
XEHWEN	Mn	2
XEHYER	Mn	2
XELLAC	Mn	3
XELMEG	Mn	3
XELMIK	Mn	3
XELNAD	Mn	3
XENFOM	Mn	2
XENJEG	Mn	2
XENJIK	Mn	2
XENVAP	Mn	2
XENWAO	Mn	2
XEPVUL	Mn	2
XERZIE	Mn	2
XETHAG	Mn	2
XEWSAU	Mn	2
XEZCUC	Mn	2
XEZDAJ	Mn	2
XEZNUM	Mn	2
XEZTEE	Mn	2
XEZZEJ	Mn	2
XIBBOC	Mn	2
XIBCIX	Mn	2
XIBCOD	Mn	2
XIBSEH	Mn	2
XIDNED	Mn	2
XIDNON	Mn	2
XIDRUY	Mn	4
XIFPIO	Mn	2
XIFQEL	Mn	2
XIGXIX	Mn	2
XIHSIR	Mn	2
XIHSOX	Mn	2
XIJMUZ	Mn	2
XILJIM	Mn	2
XILLIO	Mn	2
XIMHAD	Mn	2
XIMSUK	Mn	2
XISBEH	Mn	3
XITQOG	Mn	3
XITQUM	Mn	3
XITREX	Mn	3
XIVDIR	Mn	2
XIVKAQ	Mn	3
XIVPAW	Mn	2
XIVPEA	Mn	2
XIWGOZ	Mn	4
XIWYUX	Mn	5
XIYJUL	Mn	3
XIYPAX	Mn	2
XIYQOM	Mn	3
XIYRII	Mn	2
XOBWUH	Mn	2
XOCXOE	Mn	3
XOCYAR	Mn	3
XOCYEV	Mn	3
XOCYIZ	Mn	3
XOCYOF	Mn	3
XOCYUL	Mn	3
XOCZAS	Mn	3
XOCZEW	Mn	3
XOCZIA	Mn	3
XODMIM	Mn	2
XOGVIA	Mn	2
XOGWUL	Mn	2
XOJVUO	Mn	3
XONDIQ	Mn	3
XONDOW	Mn	3
XONROJ	Mn	4
XORTEE	Mn	2
XOSLID	Mn	2
XOTLUO	Mn	2
XOTWAF	Mn	4
XOZSAJ	Mn	2
XOZZIV	Mn	2
XUBNEO	Mn	2
XUCTAQ	Mn	2
XUCTEU	Mn	2
XUCVAS	Mn	2
XUFGAH	Mn	2
XUGCIM	Mn	2
XUGCUY	Mn	2
XUGJIS	Mn	2
XUGJIT	Mn	3
XUGTIF	Mn	2
XUGYOQ	Mn	2
XUHCUY	Mn	1
XUHWEE	Mn	2
XUJFAK	Mn	2
XUPCAN	Mn	2
XUPZIR	Mn	2
XUQBIU	Mn	2
XURWIR	Mn	2
XURZOZ	Mn	2
XUSBET	Mn	3
XUSBUJ	Mn	3
XUVCUM	Mn	2
XUVTIR	Mn	1
XUXDEA	Mn	2
XUZJOS	Mn	2
XUZJUY	Mn	2
YABLOD	Mn	2
YABNEW	Mn	2
YACKOF	Mn	2
YADTOO	Mn	2
YADYEJ	Mn	2
YAFWOU	Mn	2
YAGBIR	Mn	3
YALKED	Mn	2
YAMPAE	Mn	2
YANKOQ	Mn	2
YANLAC01	Mn	3
YANLEG	Mn	3
YANLIK	Mn	3
YANLUW	Mn	3
YANWAL	Mn	3
YAPMIL	Mn	2
YAQGUU	Mn	2
YAQHAB	Mn	2
YAQHEF	Mn	2
YARNUA	Mn	2
YATTEU	Mn	2
YATTOE03	Mn	2
YAVMEP	Mn	2
YAWKAJ	Mn	4
YAWQAO	Mn	4
YAWQES	Mn	4
YAWSEU	Mn	2
YAYFIO	Mn	2
YEBWEJ	Mn	2
YECSOQ	Mn	2
YECYEN	Mn	2
YEDSOR	Mn	3
YEDVAG	Mn	3
YEDVEK	Mn	3
YEDVUA	Mn	3
YEFHAU	Mn	2
YEFHIC	Mn	2
YEJVUG	Mn	3
YELTAN	Mn	2
YENSAM	Mn	2
YEPFAA	Mn	2
YERVUN	Mn	4
YERZUR	Mn	2
YESMIT	Mn	2
YEVNUL	Mn	3
YEVPOH	Mn	3
YEVPUN	Mn	3
YEVQAU	Mn	3
YEXPEW	Mn	2
YEXWAZ	Mn	2
YIBHUM	Mn	2
YIDMOO	Mn	2
YIDTAI	Mn	2
YIJDED	Mn	2
YIJDIH	Mn	2
YIKNAH	Mn	2
YIMGUW	Mn	7
YIMHEH	Mn	2
YINDEG	Mn	2
YINWIC	Mn	2
YINWOI	Mn	2
YIPHOX	Mn	2
YIQHAI	Mn	2
YIQQOF	Mn	2
YIQSIB	Mn	3
YITVAZ	Mn	2
YITVED	Mn	2
YIVMUM	Mn	2
YIWCEN	Mn	1
YIWCIR	Mn	1
YIWCOX	Mn	1
YIWKUK	Mn	3
YIWVUX	Mn	2
YIZNOL	Mn	2
YODDEC	Mn	2
YODROB	Mn	2
YOGFEF	Mn	4
YOGFIJ	Mn	3
YOGPAM	Mn	2
YOKNIY	Mn	2
YOMGAK	Mn	2
YOMGIS	Mn	2
YONWUT	Mn	2
YOQYAG	Mn	3
YOSFUI	Mn	2
YOSZEM	Mn	2
YOVRAD	Mn	2
YOWGOG	Mn	3
YOWGUM	Mn	3
YOWHUN	Mn	3
YOXHID	Mn	2
YOYVOY	Mn	2
YUDFOS	Mn	1
YUDJEP	Mn	2
YUFWUT	Mn	2
YUKBEN	Mn	2
YUKCOW	Mn	4
YUKPUR	Mn	3
YUNVAE	Mn	3
YUQGUO	Mn	3
YUQHAV	Mn	3
YUQZEQ	Mn	2
YURJAY	Mn	2
YUTBOH	Mn	2
YUTRIQ	Mn	3
YUXYOF	Mn	3
ZACKIB	Mn	2
ZACKOH	Mn	2
ZACKUN	Mn	2
ZAFSOR	Mn	2
ZALHOJ	Mn	2
ZATWUO	Mn	2
ZAVCUU	Mn	3
ZAXSIC	Mn	2
ZAYJOB	Mn	2
ZEBCEQ	Mn	2
ZEBSEG	Mn	2
ZEGGUN	Mn	5
ZEHPAD	Mn	2
ZELWAO	Mn	2
ZEMQIU	Mn	3
ZEMZEW	Mn	3
ZEQRUK	Mn	2
ZERDIJ	Mn	3
ZERMAN	Mn	3
ZERMER	Mn	3
ZERQEU	Mn	2
ZESJIS	Mn	2
ZETWOM07	Mn	3
ZEWFUF	Mn	3
ZEWXAC	Mn	2
ZEYWAD	Mn	2
ZEYWEH	Mn	2
ZEYWIL	Mn	2
ZEYWUX	Mn	2
ZIGWER	Mn	4
ZIGWIV	Mn	3
ZILVUO	Mn	1
ZIPGEM	Mn	3
ZIRPOH	Mn	3
ZISPEY	Mn	2
ZIWHES	Mn	4
ZOFFAE	Mn	2
ZOFFEI	Mn	3
ZOKHUE	Mn	2
ZOLHOX	Mn	2
ZOMRIE	Mn	2
ZOPNOH	Mn	5
ZOQXIM	Mn	1
ZOVPAB	Mn	5
ZOVVAK	Mn	5
ZOWPAF	Mn	3
ZUGTUQ	Mn	2
ZUHPAV	Mn	2
ZUHPEZ	Mn	2
ZUJTOP	Mn	2
ZULZAK	Mn	2
ZUPDEV	Mn	2
ZUQTAJ	Mn	2
ZUSSUE	Mn	1
ZUSVIV	Mn	1
ZUTCEY	Mn	2
ZUTMIK	Mn	3
ZUTNEH	Mn	3
ZUWGIK	Mn	2
ZUXZID	Mn	2
ZUXZOJ	Mn	2
ZUYBAY	Mn	2
ZUYWEV	Mn	2
ZUZNOX	Mn	2
ZZZKBM01	Mn	2
ZZZKWO02	Mn	2
ZZZUUE01	Mn	2
