refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
MIDNIX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIDNOD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIDPAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIDPEV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIDPUL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIFDUA	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIGCOW	Ru	2	3	{2: 9999, 3: 0.083756, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIGNEV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIHBEK	Ru	2	8888	{2: 9999, 3: 0.848029, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIHBIO	Ru	3	8888	{2: 9999, 3: 1.036852, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIKDEQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIKDIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIKDOA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIKFAO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIKGIZ	Ru	3	3	{2: 9999, 3: 0.108196, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKGOF	Ru	3	3	{2: 9999, 3: 0.121138, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKHAS	Ru	3	3	{2: 9999, 3: 0.333241, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKHEW	Ru	3	3	{2: 9999, 3: 0.170195, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKHIA	Ru	2	3	{2: 9999, 3: 0.285258, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKHOG	Ru	2	3	{2: 9999, 3: 0.216571, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKHUM	Ru	9999	3	{2: 9999, 3: 0.047445, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIKJAU	Ru	3	3	{2: 9999, 3: 0.089383, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIKXOV	Ru	2	4	{2: 9999, 3: 0.869388, 4: 0.144814, 5: 9999, 6: 9999, 7: 9999}	5
MIKXUB	Ru	2	4	{2: 9999, 3: 0.900092, 4: 0.177512, 5: 9999, 6: 9999, 7: 9999}	5
MILDOD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIMHAS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIMJAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIMRUV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIMSAC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIMSOQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MIMSUW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MINNEE	Ru	2	3	{2: 9999, 3: 0.09263, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MINNOO	Ru	2	3	{2: 9999, 3: 0.090877, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MINNUU	Ru	2	3	{2: 9999, 3: 0.028739, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MINPIK	Ru	2	3	{2: 9999, 3: 0.184117, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIPREI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIQLEF	Ru	2	3	{2: 9999, 3: 0.033758, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIQLOP	Ru	2	3	{2: 9999, 3: 0.1405, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIQLUV	Ru	2	3	{2: 9999, 3: 0.114924, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIQMAC	Ru	2	3	{2: 9999, 3: 0.130831, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIQTAK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIQYOC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MITNAF	Ru	2	8888	{2: 9999, 3: 0.527359, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIVBEZ	Ru	9999	3	{2: 9999, 3: 0.297443, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	6
MIVJAD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIVJEH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIVJOR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIVKEI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIVKOS	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MIVLEJ	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MIWDIH	Ru	2	3	{2: 9999, 3: 0.018231, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIXJOT	Ru	2	3	{2: 9999, 3: 0.098154, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIXLIR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIYFOQ	Ru	2	3	{2: 9999, 3: 0.490724, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIYQOB	Ru	2	3	{2: 9999, 3: 0.130599, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIYQUH	Ru	2	3	{2: 9999, 3: 0.169688, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIZTUN	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIZVAV	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIZVID	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MIZVOJ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIZVUP	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIZWAW	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MIZWEA	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODJAT	Ru	2	3	{2: 9999, 3: 0.008911, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODTAD	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MODTIL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MODTUX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODVEJ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODVIN	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODVUZ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MODYAH	Ru	2	3	{2: 9999, 3: 0.005978, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOGHAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MOGQUV	Ru	3	8888	{2: 9999, 3: 0.585079, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MOGRAC	Ru	2	3	{2: 9999, 3: 0.062778, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOGRAD	Ru	2	3	{2: 9999, 3: 0.045119, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOJMED	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOJYAM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOJYIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOLHEB	Ru	3	8888	{2: 9999, 3: 0.673649, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MOMBUL	Ru	2	3	{2: 9999, 3: 0.331148, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOMVOB	Ru	2	3	{2: 9999, 3: 0.074368, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOMWUG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOMXAN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MONYIY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MONYOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOPVET	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOPVIX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOQZOH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOQZUN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOSKUA	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOSLAH	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOSLEL	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOVWOJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOXNET	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MOYXUT	Ru	3	8888	{2: 9999, 3: 1.795481, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MOYYEE	Ru	3	8888	{2: 9999, 3: 1.579498, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOYYII	Ru	3	8888	{2: 9999, 3: 1.282592, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MOYYOO	Ru	3	8888	{2: 9999, 3: 1.571347, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MOZNIA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MPNCRU10	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MPTPRU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MUBTIM	Ru	9999	4	{2: 9999, 3: 1.139874, 4: 0.194696, 5: 9999, 6: 9999, 7: 9999}	4
MUBTOS	Ru	9999	8888	{2: 9999, 3: 1.253615, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUBTUY	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUCCIW	Ru	2	3	{2: 9999, 3: 0.046074, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUCCOC	Ru	2	3	{2: 9999, 3: 0.056758, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUCSUA	Ru	2	3	{2: 9999, 3: 0.029617, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MUDTUA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUGJUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUGREL	Ru	9999	3	{2: 9999, 3: 0.168997, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUHJUW	Ru	2	3	{2: 9999, 3: 0.262664, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MUHKAD	Ru	2	3	{2: 9999, 3: 0.249978, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUHMAF	Ru	2	3	{2: 9999, 3: 0.035526, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUHVES	Ru	2	3	{2: 9999, 3: 0.131173, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUHZUL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
MULZOI	Ru	2	8888	{2: 9999, 3: 0.624856, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUMMAI	Ru	3	3	{2: 9999, 3: 0.078938, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
MUNFIK	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MUNQUK	Ru	3	3	{2: 9999, 3: 0.278589, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUNVIA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
MUPSUM	Ru	2	8888	{2: 9999, 3: 0.990436, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MURNUI	Ru	2	3	{2: 9999, 3: 0.191145, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MURPAQ	Ru	2	3	{2: 9999, 3: 0.011263, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MURPEU	Ru	2	8888	{2: 9999, 3: 0.525621, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MURSUN	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MURZEH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MURZOR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUSNUK	Ru	2	3	{2: 9999, 3: 0.019209, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUXDIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
MUXTEF	Ru	2	3	{2: 9999, 3: 0.012026, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
MUZSEF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
MUZSIJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NABPOY	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NABXEU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NABXOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NABYAR	Ru	2	3	{2: 9999, 3: 0.209774, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NACJOR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NACJUX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NACSUH	Ru	2	3	{2: 9999, 3: 0.325892, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAFDIJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAFDOP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAFWAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAGDOQ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAGGEJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAGPOD	Ru	2	3	{2: 9999, 3: 0.074543, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAGTOI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NAHBAB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAHDEI	Ru	3	3	{2: 9999, 3: 0.050099, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAHMUG	Ru	2	3	{2: 9999, 3: 0.286636, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAHQAO	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAJXUS	Ru	2	3	{2: 9999, 3: 0.219629, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAJYED	Ru	2	3	{2: 9999, 3: 0.103101, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAJZIL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NALPUN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAPYOT	Ru	2	3	{2: 9999, 3: 0.282273, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAPYUZ	Ru	9999	3	{2: 9999, 3: 0.08965, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAPZIO	Ru	2	3	{2: 9999, 3: 0.327921, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAQRUT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAQRUV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAQSAA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAQSEE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAQSII	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAQSUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAQTAB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NAQTEF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NASHOE	Ru	2	3	{2: 9999, 3: 0.357909, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NASJEW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NATRUW	Ru	3	8888	{2: 9999, 3: 0.718094, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NATSAD	Ru	3	8888	{2: 9999, 3: 0.735761, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NATSEH	Ru	3	8888	{2: 9999, 3: 0.784948, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NATSOR	Ru	3	8888	{2: 9999, 3: 0.527421, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAVRUY	Ru	3	4	{2: 9999, 3: 1.407601, 4: 0.161608, 5: 9999, 6: 9999, 7: 9999}	4
NAVSAF	Ru	3	4	{2: 9999, 3: 1.397992, 4: 0.150164, 5: 9999, 6: 9999, 7: 9999}	2
NAVSEJ	Ru	3	4	{2: 9999, 3: 1.478688, 4: 0.135188, 5: 9999, 6: 9999, 7: 9999}	2
NAVSOT	Ru	3	8888	{2: 9999, 3: 1.380868, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAWJEB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAWLUV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	6
NAWMAC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	6
NAWMEG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	6
NAYYOB	Ru	9999	3	{2: 9999, 3: 0.254617, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NAZNEH	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NAZVOC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NAZYUK	Ru	9999	3	{2: 9999, 3: 0.250248, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEBGAF	Ru	2	8888	{2: 9999, 3: 0.516125, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEBGUZ	Ru	2	8888	{2: 9999, 3: 0.509263, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NECJIQ	Ru	2	3	{2: 9999, 3: 0.03191, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEDLUE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEDZIG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NEFGIP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NEFWUQ	Ru	9999	3	{2: 9999, 3: 0.156657, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEFXUS02	Ru	3	8888	{2: 9999, 3: 0.560085, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NEGSOJ	Ru	2	3	{2: 9999, 3: 0.03617, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEHLER	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NEHLOB	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NEKNOH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEKNUN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEMZUC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NENLID	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NENLOJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NENLUP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NENMAW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NERZUF	Ru	2	3	{2: 9999, 3: 0.37003, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NETMUV	Ru	9999	3	{2: 9999, 3: 0.161206, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NETNOQ	Ru	2	3	{2: 9999, 3: 0.116393, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEXFAY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEXFEC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEXFIG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NEXZOI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEXZUO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NEZGAA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIDCIM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NIDJIU	Ru	3	8888	{2: 9999, 3: 0.97197, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NIDJOA	Ru	3	3	{2: 9999, 3: 0.395498, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NIFMUK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIFNAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIHPAV	Ru	9999	8888	{2: 9999, 3: 0.769247, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NIHPEZ	Ru	9999	8888	{2: 9999, 3: 0.678234, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NIHXOS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
NIHXUY	Ru	2	3	{2: 9999, 3: 0.450135, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
NIJDAL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
NIJWUZ	Ru	2	3	{2: 9999, 3: 0.212563, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NIMSEI	Ru	2	4	{2: 9999, 3: 0.798553, 4: 0.068883, 5: 9999, 6: 9999, 7: 9999}	4
NIMSIM	Ru	2	4	{2: 9999, 3: 0.793041, 4: 0.062364, 5: 9999, 6: 9999, 7: 9999}	5
NIMYIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NINDIZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
NINFOF	Ru	2	3	{2: 9999, 3: 0.210394, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
