refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
DATKEP	Co	2	2	{1: 9999, 2: 0.001415, 3: 1.008944, 4: 9999}	3
DAWGIR	Co	3	3	{1: 9999, 2: 0.631528, 3: 0.016697, 4: 9999}	2
DAWVEF	Co	2	2	{1: 9999, 2: 0.089246, 3: 0.824315, 4: 1.703474}	3
DAWVUT	Co	2	8888	{1: 9999, 2: 9999, 3: 1.113705, 4: 9999}	2
DAWWAA	Co	2	2	{1: 9999, 2: 0.264696, 3: 1.29919, 4: 9999}	3
DAYKUK	Co	2	2	{1: 9999, 2: 0.004464, 3: 1.060528, 4: 9999}	1
DAYSAX	Co	2	2	{1: 9999, 2: 0.000754, 3: 1.010305, 4: 9999}	2
DAZLIZ	Co	2	3	{1: 9999, 2: 0.655686, 3: 0.1787, 4: 9999}	4
DAZMIB	Co	9999	2	{1: 9999, 2: 0.012162, 3: 0.8262, 4: 9999}	1
DEBJEB	Co	2	8888	{1: 9999, 2: 9999, 3: 1.006786, 4: 9999}	2
DEBQAE	Co	3	3	{1: 9999, 2: 0.663037, 3: 0.396381, 4: 9999}	3
DEBQEI	Co	3	3	{1: 9999, 2: 0.665112, 3: 0.399027, 4: 9999}	3
DEBQIM	Co	3	3	{1: 9999, 2: 0.672225, 3: 0.4081, 4: 9999}	1
DEBQUY	Co	3	3	{1: 9999, 2: 0.551057, 3: 0.253564, 4: 9999}	4
DECXEP	Co	2	2	{1: 9999, 2: 0.070032, 3: 1.22034, 4: 9999}	2
DEDSAH	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DEDSIQ	Co	9999	3	{1: 9999, 2: 0.877985, 3: 0.274992, 4: 9999}	2
DEFWIU	Co	2	2	{1: 9999, 2: 0.152153, 3: 1.296066, 4: 9999}	2
DEFWOA	Co	2	2	{1: 9999, 2: 0.056301, 3: 1.166694, 4: 9999}	3
DEFYOF	Co	2	2	{1: 9999, 2: 0.021756, 3: 1.084042, 4: 9999}	3
DEGJEF	Co	2	2	{1: 9999, 2: 0.14761, 3: 1.187044, 4: 9999}	3
DEGMAF	Co	9999	3	{1: 9999, 2: 0.595063, 3: 0.29757, 4: 1.146856}	1
DEGMEJ	Co	9999	7777	{1: 9999, 2: 0.405049, 3: 0.495446, 4: 1.356338}	1
DEJREQ	Co	2	8888	{1: 9999, 2: 0.569737, 3: 1.224513, 4: 9999}	1
DEKSET	Co	3	3	{1: 9999, 2: 0.677245, 3: 0.092652, 4: 9999}	2
DEKSIX	Co	3	3	{1: 9999, 2: 0.620988, 3: 0.024878, 4: 9999}	2
DELBUT	Co	2	2	{1: 9999, 2: 0.000349, 3: 0.9476, 4: 9999}	2
DELNIS	Co	2	2	{1: 9999, 2: 0.013764, 3: 0.902919, 4: 1.786444}	2
DELPOA	Co	2	2	{1: 9999, 2: 0.00869, 3: 0.816495, 4: 9999}	2
DELVAS	Co	2	2	{1: 9999, 2: 0.075995, 3: 1.135836, 4: 9999}	2
DEMCED	Co	2	2	{1: 9999, 2: 0.059164, 3: 1.08112, 4: 9999}	1
DEMZOK	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DENWEB	Co	2	8888	{1: 9999, 2: 9999, 3: 1.153587, 4: 9999}	2
DEPLES	Co	2	2	{1: 9999, 2: 0.005329, 3: 1.079755, 4: 9999}	2
DESZUZ	Co	3	3	{1: 9999, 2: 9999, 3: 0.199549, 4: 9999}	3
DETBAI	Co	3	3	{1: 9999, 2: 9999, 3: 0.165133, 4: 9999}	3
DETBEM	Co	3	3	{1: 9999, 2: 9999, 3: 0.095795, 4: 9999}	3
DETBOW	Co	9999	3	{1: 9999, 2: 9999, 3: 0.15584, 4: 9999}	4
DETBUC	Co	3	3	{1: 9999, 2: 9999, 3: 0.090649, 4: 9999}	3
DETCAJ	Co	3	3	{1: 9999, 2: 9999, 3: 0.082343, 4: 9999}	3
DETCUD	Co	3	3	{1: 9999, 2: 9999, 3: 0.133442, 4: 9999}	4
DETKET	Co	3	3	{1: 9999, 2: 1.017399, 3: 0.002851, 4: 9999}	3
DEVCOZ	Co	2	2	{1: 9999, 2: 0.084061, 3: 1.191863, 4: 9999}	2
DEVCUF	Co	2	2	{1: 9999, 2: 0.001379, 3: 1.157034, 4: 9999}	3
DEVDAM	Co	2	2	{1: 9999, 2: 0.061628, 3: 1.169635, 4: 9999}	2
DEVDEQ	Co	2	2	{1: 9999, 2: 0.113621, 3: 1.221629, 4: 9999}	2
DEVDIU	Co	2	2	{1: 9999, 2: 0.046017, 3: 1.157256, 4: 9999}	2
DEVDOA	Co	2	2	{1: 9999, 2: 0.035194, 3: 1.145041, 4: 9999}	2
DEWHOF	Co	2	2	{1: 9999, 2: 0.001787, 3: 1.037216, 4: 9999}	2
DEXFAN	Co	2	3	{1: 9999, 2: 9999, 3: 0.442963, 4: 9999}	3
DEYDUI	Co	2	2	{1: 9999, 2: 0.065121, 3: 1.215812, 4: 9999}	2
DEYFIY	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
DEYGAR	Co	2	2	{1: 9999, 2: 0.084818, 3: 1.233974, 4: 9999}	2
DEYYUC	Co	9999	3	{1: 9999, 2: 0.628235, 3: 0.351996, 4: 9999}	1
DEYZAI	Co	2	2	{1: 9999, 2: 0.028852, 3: 0.887208, 4: 1.76986}	2
DEZBES	Co	2	2	{1: 9999, 2: 0.000211, 3: 1.005645, 4: 9999}	2
DGAMCO	Co	9999	3	{1: 9999, 2: 0.723143, 3: 0.388582, 4: 9999}	5
DIANCO10	Co	3	7777	{1: 9999, 2: 0.317264, 3: 0.044611, 4: 9999}	4
DIBYUJ	Co	2	2	{1: 9999, 2: 0.007123, 3: 1.08679, 4: 9999}	4
DICGON	Co	2	2	{1: 9999, 2: 0.000593, 3: 0.843182, 4: 9999}	1
DICGUT	Co	2	2	{1: 9999, 2: 0.005007, 3: 0.834057, 4: 9999}	1
DIDJEF	Co	3	3	{1: 9999, 2: 9999, 3: 0.271746, 4: 9999}	3
DIDJIJ	Co	3	3	{1: 9999, 2: 0.762888, 3: 0.071476, 4: 9999}	4
DIFBUS	Co	2	2	{1: 9999, 2: 0.162979, 3: 1.306048, 4: 9999}	1
DIFCAZ	Co	2	2	{1: 9999, 2: 0.193447, 3: 1.334143, 4: 9999}	1
DIFKUY	Co	2	2	{1: 9999, 2: 0.202263, 3: 1.17715, 4: 9999}	5
DIFTER	Co	3	3	{1: 9999, 2: 0.589182, 3: 0.270693, 4: 9999}	2
DIGMUB	Co	2	2	{1: 9999, 2: 0.002735, 3: 0.944178, 4: 9999}	3
DIHLAJ	Co	9999	2	{1: 9999, 2: 0.106595, 3: 1.254056, 4: 9999}	2
DIHPAO	Co	2	2	{1: 9999, 2: 0.029597, 3: 0.97795, 4: 9999}	1
DIKQOD	Co	9999	3	{1: 9999, 2: 0.952103, 3: 0.07654, 4: 9999}	1
DILDUY	Co	2	2	{1: 9999, 2: 0.009013, 3: 0.966282, 4: 9999}	2
DIMDAH	Co	2	8888	{1: 9999, 2: 9999, 3: 1.453855, 4: 9999}	3
DIMDEL	Co	2	8888	{1: 9999, 2: 9999, 3: 1.48949, 4: 9999}	3
DIMMUH10	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DIMXOM10	Co	1	8888	{1: 9999, 2: 9999, 3: 0.50367, 4: 9999}	4
DISDIU	Co	3	7777	{1: 9999, 2: 0.317295, 3: 0.044571, 4: 9999}	4
DISDOA	Co	3	7777	{1: 9999, 2: 0.305175, 3: 0.060028, 4: 9999}	4
DISDUG	Co	3	7777	{1: 9999, 2: 0.36479, 3: 0.016003, 4: 9999}	4
DISVIK	Co	9999	7777	{1: 9999, 2: 0.25538, 3: 0.137053, 4: 9999}	3
DISXIN	Co	2	2	{1: 9999, 2: 4.8e-05, 3: 0.953927, 4: 1.840284}	2
DITLAW	Co	2	8888	{1: 9999, 2: 9999, 3: 1.031591, 4: 9999}	2
DITXIO	Co	9999	2	{1: 9999, 2: 8.8e-05, 3: 0.999722, 4: 9999}	3
DIVFET10	Co	3	3	{1: 9999, 2: 9999, 3: 0.090214, 4: 9999}	3
DIVMON	Co	3	8888	{1: 9999, 2: 0.889831, 3: 0.513436, 4: 9999}	4
DIXFOG	Co	2	2	{1: 9999, 2: 0.022358, 3: 0.975836, 4: 9999}	2
DIXRUX01	Co	2	2	{1: 9999, 2: 0.019379, 3: 0.897072, 4: 1.780272}	2
DIYMIH	Co	2	2	{1: 9999, 2: 0.473309, 3: 1.104811, 4: 9999}	1
DIYPUY	Co	2	2	{1: 9999, 2: 0.089042, 3: 1.158705, 4: 9999}	2
DIYVOZ	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DIYWAM	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DIZBOF	Co	2	2	{1: 9999, 2: 0.021386, 3: 1.127949, 4: 9999}	4
DMAZCO	Co	2	2	{1: 9999, 2: 0.176528, 3: 1.318542, 4: 9999}	2
DMTOCO	Co	2	2	{1: 9999, 2: 0.001323, 3: 0.877123, 4: 9999}	2
DNMENC	Co	3	7777	{1: 9999, 2: 0.196076, 3: 0.199172, 4: 9999}	3
DOBYEA	Co	2	2	{1: 9999, 2: 0.102422, 3: 0.636882, 4: 9999}	1
DOBYEB	Co	2	2	{1: 9999, 2: 0.038907, 3: 0.985394, 4: 9999}	2
DOBYIF	Co	2	2	{1: 9999, 2: 0.000815, 3: 1.050639, 4: 9999}	2
DOBYOL	Co	2	2	{1: 9999, 2: 0.001655, 3: 1.01086, 4: 9999}	2
DOBYUR	Co	2	2	{1: 9999, 2: 0.081201, 3: 1.158801, 4: 9999}	3
DOBZEC	Co	2	8888	{1: 9999, 2: 9999, 3: 1.122461, 4: 9999}	3
DOCPOD	Co	3	3	{1: 9999, 2: 0.781222, 3: 0.173304, 4: 9999}	3
DOCZEB	Co	3	3	{1: 9999, 2: 0.904725, 3: 0.023462, 4: 9999}	1
DOCZUQ	Co	3	7777	{1: 9999, 2: 0.385198, 3: 0.04091, 4: 9999}	5
DODNAL	Co	3	3	{1: 9999, 2: 9999, 3: 0.104343, 4: 9999}	4
DODNUG	Co	2	2	{1: 9999, 2: 0.006502, 3: 0.993876, 4: 9999}	2
DOFSAT	Co	2	2	{1: 9999, 2: 0.035524, 3: 0.994563, 4: 9999}	2
DOFZAA	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DOGHEM	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
DOHCAE	Co	1	3	{1: 9999, 2: 0.521916, 3: 0.216398, 4: 9999}	3
DOHCIM	Co	1	3	{1: 9999, 2: 9999, 3: 0.018825, 4: 9999}	3
DOJLIX	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
DOJSUS	Co	2	3	{1: 9999, 2: 1.248524, 3: 0.244852, 4: 9999}	1
DOJTOL	Co	9999	3	{1: 9999, 2: 0.597003, 3: 0.039653, 4: 9999}	3
DOLFIW	Co	2	2	{1: 9999, 2: 0.021231, 3: 0.924933, 4: 9999}	2
DOLFOC	Co	2	2	{1: 9999, 2: 0.007581, 3: 0.973801, 4: 9999}	2
DOLGOC	Co	2	2	{1: 9999, 2: 0.037846, 3: 1.05442, 4: 9999}	2
DOLTIH	Co	1	7777	{1: 9999, 2: 0.437797, 3: 0.016663, 4: 9999}	4
DOLTON	Co	1	7777	{1: 9999, 2: 0.392042, 3: 0.07405, 4: 9999}	4
DOMMIB	Co	2	2	{1: 9999, 2: 0.30456, 3: 1.171462, 4: 9999}	1
DOPCOC	Co	2	2	{1: 9999, 2: 0.000459, 3: 1.005159, 4: 9999}	4
DOPHAR	Co	3	3	{1: 9999, 2: 9999, 3: 0.098898, 4: 9999}	3
DOPHEV	Co	3	3	{1: 9999, 2: 9999, 3: 0.083716, 4: 9999}	3
DOPHIZ	Co	9999	3	{1: 9999, 2: 9999, 3: 0.014556, 4: 9999}	4
DOQBIV	Co	2	2	{1: 9999, 2: 0.14304, 3: 1.246458, 4: 9999}	3
DOQSUZ	Co	3	7777	{1: 9999, 2: 0.231014, 3: 0.154612, 4: 9999}	2
DOTGEY	Co	3	3	{1: 9999, 2: 9999, 3: 0.275126, 4: 9999}	3
DOVDAT	Co	3	3	{1: 9999, 2: 0.773059, 3: 0.065522, 4: 9999}	3
DOVYES	Co	3	3	{1: 9999, 2: 9999, 3: 0.236183, 4: 9999}	4
DOVYOC	Co	3	3	{1: 9999, 2: 9999, 3: 0.18828, 4: 9999}	4
DOVYUI	Co	2	3	{1: 9999, 2: 9999, 3: 0.061343, 4: 9999}	3
DOWBUN	Co	1	3	{1: 9999, 2: 9999, 3: 0.151291, 4: 9999}	3
DOWDID	Co	3	3	{1: 9999, 2: 9999, 3: 0.022223, 4: 9999}	2
DOWDOJ	Co	3	3	{1: 9999, 2: 9999, 3: 0.060121, 4: 9999}	2
DOXBEX	Co	2	2	{1: 9999, 2: 0.127783, 3: 1.237719, 4: 9999}	3
DOXBUN	Co	2	2	{1: 9999, 2: 0.066566, 3: 1.217144, 4: 9999}	2
DOXGOM	Co	2	2	{1: 9999, 2: 0.063092, 3: 1.071579, 4: 9999}	2
DOXPEM	Co	2	2	{1: 9999, 2: 0.015005, 3: 1.141926, 4: 9999}	2
DOZYUM	Co	2	2	{1: 9999, 2: 0.169913, 3: 1.149406, 4: 9999}	4
DOZZEX	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
DUBGUE	Co	2	2	{1: 9999, 2: 0.011773, 3: 0.88754, 4: 9999}	2
DUBSEB	Co	2	2	{1: 9999, 2: 0.270386, 3: 1.40509, 4: 9999}	2
DUBXEE	Co	2	2	{1: 9999, 2: 0.011228, 3: 1.078067, 4: 9999}	3
DUCFAJ	Co	2	2	{1: 9999, 2: 0.027753, 3: 1.102143, 4: 9999}	2
DUCGUD	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
DUCJEQ	Co	2	2	{1: 9999, 2: 0.011263, 3: 0.862188, 4: 9999}	2
DUCJIU	Co	2	2	{1: 9999, 2: 0.129633, 3: 0.782256, 4: 1.659079}	2
DUCNUL	Co	2	8888	{1: 9999, 2: 0.530319, 3: 1.597764, 4: 9999}	2
DUDSIG	Co	2	2	{1: 9999, 2: 0.057912, 3: 1.209164, 4: 9999}	2
DUDZAF	Co	2	2	{1: 9999, 2: 0.04226, 3: 1.046329, 4: 9999}	2
DUFLEX	Co	2	2	{1: 9999, 2: 0.137536, 3: 1.197958, 4: 9999}	3
DUFRON	Co	2	2	{1: 9999, 2: 0.085505, 3: 1.147468, 4: 9999}	3
DUFTAZ	Co	3	7777	{1: 9999, 2: 0.256567, 3: 0.122022, 4: 9999}	4
DUGDEQ	Co	3	3	{1: 9999, 2: 0.520629, 3: 0.214757, 4: 9999}	3
DUGQUT	Co	9999	2	{1: 9999, 2: 0.010284, 3: 0.828847, 4: 9999}	1
DUHHAR	Co	2	2	{1: 9999, 2: 0.001261, 3: 1.088943, 4: 9999}	3
DUHJEV	Co	2	8888	{1: 9999, 2: 9999, 3: 0.9691, 4: 9999}	3
DUHMEZ	Co	3	7777	{1: 9999, 2: 0.365699, 3: 0.068399, 4: 9999}	5
DUHMUP	Co	2	2	{1: 9999, 2: 0.12054, 3: 1.222035, 4: 9999}	2
DUJDOB	Co	2	3	{1: 9999, 2: 9999, 3: 0.124582, 4: 9999}	1
DUJKIC	Co	3	7777	{1: 9999, 2: 0.496586, 3: 0.184092, 4: 9999}	3
DUJKOI	Co	9999	7777	{1: 9999, 2: 0.456847, 3: 0.133411, 4: 9999}	3
DUJWUB	Co	2	2	{1: 9999, 2: 0.206623, 3: 1.258668, 4: 9999}	2
DULJUR	Co	2	2	{1: 9999, 2: 0.008274, 3: 0.852981, 4: 9999}	2
DULSOT	Co	2	2	{1: 9999, 2: 0.022856, 3: 0.99486, 4: 9999}	2
DULWUE	Co	2	2	{1: 9999, 2: 0.001443, 3: 1.022393, 4: 9999}	4
DUMBOC	Co	2	2	{1: 9999, 2: 0.000276, 3: 0.949061, 4: 9999}	3
DUMBOD	Co	2	2	{1: 9999, 2: 0.000221, 3: 1.1227, 4: 9999}	3
DUMYAL	Co	3	3	{1: 9999, 2: 9999, 3: 0.302115, 4: 9999}	3
DUPPUB	Co	2	2	{1: 9999, 2: 0.015272, 3: 0.788847, 4: 9999}	1
DUPQEL	Co	9999	2	{1: 9999, 2: 0.001018, 3: 0.915629, 4: 9999}	3
DUQTAL	Co	9999	2	{1: 9999, 2: 0.012163, 3: 0.9187, 4: 9999}	1
DURPIQ	Co	2	2	{1: 9999, 2: 0.216813, 3: 0.691469, 4: 1.56325}	1
DURPUB	Co	3	3	{1: 9999, 2: 9999, 3: 0.005628, 4: 9999}	4
DUTMIQ	Co	2	2	{1: 9999, 2: 0.00719, 3: 0.763652, 4: 9999}	1
DUWGOT	Co	3	3	{1: 9999, 2: 0.897396, 3: 0.190264, 4: 9999}	3
DUWGUZ	Co	3	3	{1: 9999, 2: 0.827185, 3: 0.124733, 4: 9999}	3
DUWWEY	Co	2	8888	{1: 9999, 2: 9999, 3: 1.237529, 4: 9999}	4
DUXFAD	Co	3	7777	{1: 9999, 2: 0.287559, 3: 0.130584, 4: 9999}	1
DUZMOC	Co	2	2	{1: 9999, 2: 0.001792, 3: 1.016936, 4: 9999}	3
EACMCO	Co	3	3	{1: 9999, 2: 9999, 3: 0.074193, 4: 9999}	2
EAIGCO	Co	3	3	{1: 9999, 2: 0.727655, 3: 0.042952, 4: 9999}	4
EAIMCO	Co	2	7777	{1: 9999, 2: 0.225585, 3: 0.458952, 4: 9999}	2
EAIVCO	Co	3	3	{1: 9999, 2: 9999, 3: 0.006671, 4: 9999}	3
EBAICO01	Co	2	7777	{1: 9999, 2: 0.257267, 3: 0.420074, 4: 9999}	1
EBECAP	Co	2	8888	{1: 9999, 2: 0.538571, 3: 1.185825, 4: 9999}	1
EBEGUP	Co	2	8888	{1: 9999, 2: 9999, 3: 0.783669, 4: 9999}	3
EBEHID	Co	1	3	{1: 9999, 2: 0.572246, 3: 0.250068, 4: 9999}	2
EBEHUP	Co	2	2	{1: 9999, 2: 0.335727, 3: 1.339513, 4: 9999}	2
EBEYER	Co	2	2	{1: 9999, 2: 0.000131, 3: 1.028024, 4: 9999}	2
EBIJOO	Co	2	2	{1: 9999, 2: 0.025469, 3: 1.113472, 4: 9999}	3
EBOFOR	Co	2	2	{1: 9999, 2: 0.002965, 3: 1.113991, 4: 9999}	3
EBOFUX	Co	2	2	{1: 9999, 2: 0.001167, 3: 1.109492, 4: 9999}	3
EBUSEB	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
ECADOB01	Co	2	2	{1: 9999, 2: 0.001903, 3: 0.858297, 4: 9999}	3
ECBIMA10	Co	2	8888	{1: 9999, 2: 9999, 3: 1.145393, 4: 9999}	2
ECIDUR	Co	2	2	{1: 9999, 2: 0.160039, 3: 1.228376, 4: 9999}	3
ECIFED	Co	2	2	{1: 9999, 2: 0.165936, 3: 1.227946, 4: 9999}	3
ECIJOS	Co	2	2	{1: 9999, 2: 0.020938, 3: 1.018355, 4: 9999}	2
ECIXIY	Co	3	3	{1: 9999, 2: 0.556308, 3: 0.26026, 4: 9999}	3
ECOQET	Co	2	3	{1: 9999, 2: 0.747146, 3: 0.059092, 4: 9999}	4
ECUGIS	Co	2	2	{1: 9999, 2: 0.209173, 3: 0.699426, 4: 1.570736}	2
ECUPIC	Co	2	2	{1: 9999, 2: 0.027925, 3: 1.007808, 4: 9999}	1
EDAMEE	Co	3	3	{1: 9999, 2: 9999, 3: 0.00633, 4: 9999}	3
EDANEC	Co	3	7777	{1: 9999, 2: 0.222024, 3: 0.166078, 4: 9999}	3
EDAPUU	Co	3	7777	{1: 9999, 2: 0.315904, 3: 0.046346, 4: 9999}	3
EDAQUV	Co	2	2	{1: 9999, 2: 0.100132, 3: 1.248095, 4: 9999}	2
EDETEP	Co	2	2	{1: 9999, 2: 0.010913, 3: 1.001909, 4: 9999}	2
EDIDAX	Co	2	2	{1: 9999, 2: 3.3e-05, 3: 0.920472, 4: 9999}	3
EDIPEP	Co	2	2	{1: 9999, 2: 0.000896, 3: 0.937416, 4: 9999}	3
EDIWUJ	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
EDIXAQ	Co	1	3	{1: 9999, 2: 9999, 3: 0.0083, 4: 9999}	2
EDIXIY	Co	2	3	{1: 9999, 2: 9999, 3: 0.409551, 4: 9999}	2
EDOBIK	Co	9999	7777	{1: 9999, 2: 0.207431, 3: 0.478106, 4: 9999}	2
EDOZEE	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
EDUSEC	Co	2	2	{1: 9999, 2: 0.00294, 3: 1.062158, 4: 9999}	3
EFAHOI	Co	9999	8888	{1: 9999, 2: 9999, 3: 0.878175, 4: 9999}	2
EFIVOE	Co	2	2	{1: 9999, 2: 0.344108, 3: 1.473071, 4: 9999}	3
EFOMOE	Co	2	2	{1: 9999, 2: 0.040404, 3: 1.102306, 4: 9999}	3
EFUDAL	Co	3	7777	{1: 9999, 2: 0.163748, 3: 0.313986, 4: 9999}	1
EFUJOF	Co	2	2	{1: 9999, 2: 0.003233, 3: 1.056903, 4: 9999}	3
EGIXIB	Co	9999	3	{1: 9999, 2: 0.856719, 3: 0.173213, 4: 9999}	2
EGOJOB	Co	3	3	{1: 9999, 2: 0.795467, 3: 0.113597, 4: 9999}	3
EGUKIA	Co	3	3	{1: 9999, 2: 0.766947, 3: 0.066659, 4: 9999}	2
EGULIC	Co	3	7777	{1: 9999, 2: 0.447555, 3: 0.007302, 4: 9999}	4
EGUVIL	Co	2	2	{1: 9999, 2: 0.000722, 3: 0.95802, 4: 1.844605}	3
EHADAV	Co	3	2	{1: 9999, 2: 0.027977, 3: 0.808452, 4: 9999}	2
EHADID	Co	9999	2	{1: 9999, 2: 0.048958, 3: 1.077932, 4: 9999}	2
EHADUP	Co	9999	2	{1: 9999, 2: 0.065556, 3: 1.094958, 4: 9999}	2
EHALAA	Co	3	3	{1: 9999, 2: 9999, 3: 0.376311, 4: 9999}	3
EHAWUH	Co	2	2	{1: 9999, 2: 0.002205, 3: 1.067715, 4: 9999}	3
EHAXAN	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	1
EHAZET01	Co	2	2	{1: 9999, 2: 0.011495, 3: 1.079532, 4: 9999}	2
EHIJEM	Co	2	8888	{1: 9999, 2: 9999, 3: 1.143672, 4: 9999}	3
EHIPEQ	Co	2	2	{1: 9999, 2: 0.051561, 3: 1.203308, 4: 9999}	2
EHISUM	Co	2	2	{1: 9999, 2: 0.160545, 3: 1.261877, 4: 9999}	2
EHOTIE	Co	3	7777	{1: 9999, 2: 0.388122, 3: 0.04576, 4: 9999}	2
EHOZAE	Co	3	3	{1: 9999, 2: 9999, 3: 0.461871, 4: 9999}	1
EHOZEI	Co	3	3	{1: 9999, 2: 9999, 3: 0.242947, 4: 9999}	1
EHUFOD	Co	2	2	{1: 9999, 2: 0.050318, 3: 1.143547, 4: 9999}	1
EHUXIP	Co	2	2	{1: 9999, 2: 0.027897, 3: 1.033909, 4: 9999}	2
EJIBIL	Co	9999	3	{1: 9999, 2: 0.79659, 3: 0.112075, 4: 9999}	5
EJIWUP	Co	2	2	{1: 9999, 2: 0.010864, 3: 0.970516, 4: 9999}	2
EJOTOM	Co	3	3	{1: 9999, 2: 0.965467, 3: 0.294125, 4: 9999}	3
EJOTUS	Co	3	3	{1: 9999, 2: 0.921455, 3: 0.24958, 4: 9999}	3
EJOVEE	Co	3	3	{1: 9999, 2: 9999, 3: 0.174386, 4: 9999}	3
EJOYIN	Co	2	3	{1: 9999, 2: 0.997858, 3: 0.002206, 4: 9999}	3
EJUGIA	Co	9999	3	{1: 9999, 2: 9999, 3: 0.320428, 4: 9999}	3
EJUGUM	Co	9999	3	{1: 9999, 2: 9999, 3: 0.028916, 4: 9999}	4
EJUNAA	Co	9999	3	{1: 9999, 2: 1.112844, 3: 0.039274, 4: 9999}	3
EJUNEE	Co	9999	2	{1: 9999, 2: 0.07173, 3: 0.736891, 4: 9999}	3
EJUNUU	Co	9999	3	{1: 9999, 2: 1.089075, 3: 0.016208, 4: 9999}	3
EJUPAC	Co	9999	2	{1: 9999, 2: 0.001072, 3: 0.936603, 4: 9999}	3
EKALAF	Co	3	7777	{1: 9999, 2: 0.254364, 3: 0.124832, 4: 9999}	4
EKAVER	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
EKEQIU	Co	2	2	{1: 9999, 2: 0.000501, 3: 1.020192, 4: 9999}	2
EKEYUQ	Co	2	2	{1: 9999, 2: 0.001463, 3: 0.945562, 4: 9999}	1
EKEZAX	Co	2	2	{1: 9999, 2: 0.027728, 3: 0.973919, 4: 9999}	2
EKISOI	Co	9999	3	{1: 9999, 2: 0.589165, 3: 0.016882, 4: 9999}	3
EKOKEV	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	6
EKOREE	Co	2	2	{1: 9999, 2: 0.060454, 3: 1.11852, 4: 9999}	2
ELAHII	Co	3	7777	{1: 9999, 2: 0.442728, 3: 0.010766, 4: 9999}	4
ELOBAJ	Co	2	2	{1: 9999, 2: 0.125019, 3: 0.632372, 4: 9999}	1
ELOSEE	Co	2	2	{1: 9999, 2: 0.003597, 3: 1.007232, 4: 9999}	2
ELOSII	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
ELOSOO	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
ELUVAI	Co	9999	7777	{1: 9999, 2: 0.080351, 3: 0.346764, 4: 9999}	3
ELUXIU	Co	2	2	{1: 9999, 2: 0.009423, 3: 0.656642, 4: 9999}	4
EMAGEF	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
EMASAM	Co	2	2	{1: 9999, 2: 0.000321, 3: 1.053012, 4: 9999}	3
EMECUW	Co	2	2	{1: 9999, 2: 0.040124, 3: 1.113684, 4: 9999}	2
EMEDEH	Co	2	2	{1: 9999, 2: 0.025783, 3: 1.123349, 4: 9999}	2
EMIPAS	Co	2	2	{1: 9999, 2: 0.173069, 3: 1.315352, 4: 9999}	2
EMUMEH	Co	2	2	{1: 9999, 2: 0.006416, 3: 0.764515, 4: 9999}	1
ENAROC	Co	2	2	{1: 9999, 2: 0.009358, 3: 0.924231, 4: 9999}	2
ENARUI	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
ENCOCT	Co	3	7777	{1: 9999, 2: 0.242848, 3: 0.139519, 4: 9999}	4
ENCYCO	Co	3	7777	{1: 9999, 2: 0.223482, 3: 0.179584, 4: 9999}	3
ENCYSM	Co	3	7777	{1: 9999, 2: 0.242054, 3: 0.15517, 4: 9999}	4
ENEHEN	Co	2	7777	{1: 9999, 2: 0.219198, 3: 0.461311, 4: 9999}	2
ENEJUE	Co	2	2	{1: 9999, 2: 0.010949, 3: 1.033097, 4: 9999}	2
ENETIB	Co	2	2	{1: 9999, 2: 5.3e-05, 3: 0.976155, 4: 9999}	4
ENEYAY	Co	3	3	{1: 9999, 2: 0.757272, 3: 0.089547, 4: 9999}	3
ENGCOA	Co	3	3	{1: 9999, 2: 0.64567, 3: 0.017341, 4: 9999}	4
ENGCOB	Co	3	3	{1: 9999, 2: 0.6508, 3: 0.025423, 4: 9999}	4
ENIBUA	Co	2	2	{1: 9999, 2: 0.00239, 3: 1.000857, 4: 9999}	4
