refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
ACAYOT	Cr	9999	3	{2: 1.362228, 3: 0.185311, 4: 9999, 5: 9999, 6: 9999}	2
ACEGOH	Cr	3	2	{2: 0.021766, 3: 1.172873, 4: 9999, 5: 9999, 6: 9999}	4
ACRTUR	Cr	3	7777	{2: 1.286757, 3: 0.097025, 4: 0.001089, 5: 1.244371, 6: 2.017449}	2
ACUDOR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ACUDUX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ACUFAF	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ADOPEP	Cr	9999	8888	{2: 1.952758, 3: 0.744767, 4: 9999, 5: 9999, 6: 9999}	2
ADUXOO	Cr	3	3	{2: 1.031115, 3: 0.12838, 4: 9999, 5: 9999, 6: 9999}	3
AFOMEQ	Cr	3	8888	{2: 1.013384, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AFOSUM	Cr	2	2	{2: 0.003806, 3: 1.180499, 4: 9999, 5: 9999, 6: 9999}	2
AGOFEI	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AHEZAO	Cr	3	3	{2: 1.110789, 3: 0.010994, 4: 9999, 5: 9999, 6: 9999}	4
AJUKEW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
AKAGAU	Cr	9999	3	{2: 1.350526, 3: 0.174224, 4: 9999, 5: 9999, 6: 9999}	2
AKASEM	Cr	9999	7777	{2: 1.617497, 3: 0.408672, 4: 0.156814, 5: 0.894039, 6: 1.64595}	3
AKASIQ	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ALESOA	Cr	2	2	{2: 0.022321, 3: 1.162829, 4: 9999, 5: 9999, 6: 9999}	1
ALESUG	Cr	2	2	{2: 0.00169, 3: 1.106839, 4: 9999, 5: 9999, 6: 9999}	1
ALETAN	Cr	2	2	{2: 0.00206, 3: 1.10719, 4: 9999, 5: 9999, 6: 9999}	1
ALETER	Cr	2	2	{2: 0.002437, 3: 1.262119, 4: 9999, 5: 9999, 6: 9999}	1
ALUHIZ	Cr	9999	7777	{2: 1.56657, 3: 0.360685, 4: 0.103088, 5: 0.951207, 6: 1.706573}	2
ALUVEJ	Cr	2	8888	{2: 2.733472, 3: 1.527298, 4: 9999, 5: 9999, 6: 9999}	2
ALUVIN	Cr	2	8888	{2: 2.653389, 3: 1.450951, 4: 9999, 5: 9999, 6: 9999}	2
AQAMEL	Cr	9999	3	{2: 0.960205, 3: 0.195559, 4: 9999, 5: 9999, 6: 9999}	3
AQEMUF	Cr	9999	7777	{2: 1.202765, 3: 0.017882, 4: 0.024181, 5: 1.339106, 6: 2.117908}	1
AQOZEM	Cr	3	3	{2: 9999, 3: 0.266831, 4: 9999, 5: 9999, 6: 9999}	3
ARIRIC	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
ARIROI	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AROWUZ	Cr	3	3	{2: 1.10174, 3: 0.002496, 4: 9999, 5: 9999, 6: 9999}	5
ATOLAW	Cr	9999	7777	{2: 1.102737, 3: 0.000475, 4: 0.148353, 5: 1.451953, 6: 2.237574}	3
AVUCUP	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AVUDAW	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AVUDIE	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
AXUXEW	Cr	2	2	{2: 0.493317, 3: 0.546789, 4: 0.883813, 5: 2.141115, 6: 2.968377}	2
AYIZIS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
AYOHIG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BAPPOX	Cr	3	3	{2: 0.908357, 3: 0.234201, 4: 9999, 5: 9999, 6: 9999}	4
BAPWOF	Cr	3	7777	{2: 1.23615, 3: 0.049339, 4: 0.000936, 5: 1.30147, 6: 2.077998}	2
BAVGAG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BAVGEK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BAVGIO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BAVGUA10	Cr	3	3	{2: 0.968634, 3: 0.167885, 4: 9999, 5: 9999, 6: 9999}	3
BEBLEZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BECRIK	Cr	3	3	{2: 1.19022, 3: 0.010914, 4: 9999, 5: 9999, 6: 9999}	3
BEKGAB	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BEKGEF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BEKGOP	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
BEQTEW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BEQTIA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BEQTUM	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BEQYOM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
BEZLOH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BGUCRM	Cr	3	3	{2: 1.334519, 3: 0.159059, 4: 9999, 5: 9999, 6: 9999}	2
BIBPEI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BILDAB	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BILVUQ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BILWAX	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
BINHOV	Cr	3	3	{2: 1.158183, 3: 0.007997, 4: 9999, 5: 9999, 6: 9999}	3
BIPMAO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BIPNOD	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
BIVTOP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BOCMIR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BODHUZ	Cr	3	3	{2: 1.198235, 3: 0.019895, 4: 9999, 5: 9999, 6: 9999}	1
BOFFUY	Cr	0	7777	{2: 1.111974, 3: 0.001062, 4: 0.136886, 5: 1.441497, 6: 2.226486}	3
BOLJUI	Cr	9999	3	{2: 1.373002, 3: 0.189333, 4: 9999, 5: 9999, 6: 9999}	3
BOLKET	Cr	3	3	{2: 1.305497, 3: 0.150587, 4: 9999, 5: 9999, 6: 9999}	4
BONGEQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BOPPIF10	Cr	3	3	{2: 1.067695, 3: 0.055663, 4: 9999, 5: 9999, 6: 9999}	2
BORFET	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BORVIQ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BORWIR	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
BOTHEX	Cr	3	3	{2: 1.158263, 3: 8.7e-05, 4: 9999, 5: 9999, 6: 9999}	1
BOXKUW	Cr	3	3	{2: 1.283567, 3: 0.110789, 4: 9999, 5: 9999, 6: 9999}	2
BOXLAD	Cr	3	3	{2: 1.459293, 3: 0.277268, 4: 9999, 5: 9999, 6: 9999}	2
BOZCAW	Cr	3	3	{2: 1.341262, 3: 0.165448, 4: 9999, 5: 9999, 6: 9999}	3
BOZCEA	Cr	3	3	{2: 1.434823, 3: 0.254086, 4: 9999, 5: 9999, 6: 9999}	3
BTCRBZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
BUGRIE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
BUJPED	Cr	3	3	{2: 1.027032, 3: 0.119183, 4: 9999, 5: 9999, 6: 9999}	2
BUJPIH	Cr	2	2	{2: 0.143177, 3: 0.948183, 4: 9999, 5: 9999, 6: 9999}	3
BUJQOO	Cr	3	3	{2: 0.913196, 3: 0.198034, 4: 9999, 5: 9999, 6: 9999}	3
BUJXIO	Cr	2	2	{2: 0.01721, 3: 1.168084, 4: 9999, 5: 9999, 6: 9999}	1
BUJXOU	Cr	2	2	{2: 0.036839, 3: 1.149615, 4: 9999, 5: 9999, 6: 9999}	1
BUPBET	Cr	2	2	{2: 0.017001, 3: 1.121344, 4: 9999, 5: 9999, 6: 9999}	1
BUPXEQ	Cr	3	3	{2: 1.134089, 3: 0.001542, 4: 9999, 5: 9999, 6: 9999}	4
BUQYES	Cr	3	3	{2: 1.111645, 3: 0.00891, 4: 9999, 5: 9999, 6: 9999}	3
BUTDAV	Cr	3	3	{2: 1.126911, 3: 0.002072, 4: 9999, 5: 9999, 6: 9999}	4
BUWLOU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CABSEH	Cr	3	3	{2: 0.990177, 3: 0.127005, 4: 9999, 5: 9999, 6: 9999}	2
CABSOR	Cr	3	3	{2: 0.989002, 3: 0.168276, 4: 9999, 5: 9999, 6: 9999}	4
CAFZAM	Cr	2	2	{2: 0.000833, 3: 1.104449, 4: 9999, 5: 9999, 6: 9999}	1
CAGCIW	Cr	2	2	{2: 0.002071, 3: 0.967473, 4: 9999, 5: 9999, 6: 9999}	3
CAHCOG	Cr	3	3	{2: 1.16272, 3: 0.000658, 4: 9999, 5: 9999, 6: 9999}	4
CAKCIA	Cr	3	3	{2: 1.041819, 3: 0.078175, 4: 9999, 5: 9999, 6: 9999}	4
CAQJAF	Cr	0	7777	{2: 1.431028, 3: 0.232967, 4: 0.123038, 5: 1.081788, 6: 1.845043}	2
CASMEP	Cr	3	3	{2: 0.850411, 3: 0.260205, 4: 9999, 5: 9999, 6: 9999}	4
CATLAL	Cr	9999	8888	{2: 2.450838, 3: 1.216639, 4: 9999, 5: 9999, 6: 9999}	2
CATLIT	Cr	9999	8888	{2: 2.297112, 3: 1.071002, 4: 9999, 5: 9999, 6: 9999}	4
CAVFUA	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CAVGAH	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CAXVUS	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CAZVAA	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CEBRUW	Cr	3	3	{2: 0.992481, 3: 0.10435, 4: 9999, 5: 9999, 6: 9999}	2
CEPJIR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CEPXIE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CERDOT	Cr	2	3	{2: 1.425658, 3: 0.239408, 4: 9999, 5: 9999, 6: 9999}	3
CERDUZ	Cr	2	3	{2: 1.403232, 3: 0.218363, 4: 9999, 5: 9999, 6: 9999}	3
CEXVUW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CEXWAD	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CEXXAE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CHVICR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CIBVAK	Cr	3	3	{2: 1.085405, 3: 0.001259, 4: 9999, 5: 9999, 6: 9999}	4
CIDVOA	Cr	2	2	{2: 0.171357, 3: 0.892805, 4: 9999, 5: 9999, 6: 9999}	2
CIGBID	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CIGGOP	Cr	3	3	{2: 0.941035, 3: 0.151987, 4: 9999, 5: 9999, 6: 9999}	3
CIGGUV	Cr	2	2	{2: 0.006715, 3: 1.277745, 4: 9999, 5: 9999, 6: 9999}	2
CIGLUZ	Cr	3	3	{2: 0.857777, 3: 0.252489, 4: 9999, 5: 9999, 6: 9999}	4
CIHJEJ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CIHLUA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CILGIO	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CMPHSC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CMPYCR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
COFRIZ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
COFROF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
COPCAM	Cr	2	2	{2: 0.118614, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
COPKAU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
COPKEY	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORCOC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORCUI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORDAP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORDET	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORDOD	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORFAR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORFAS	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
CORFIA	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CORFOG	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CORGAT	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CTMTCR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CUBBOQ	Cr	2	2	{2: 0.044849, 3: 0.988044, 4: 1.436758, 5: 2.655724, 6: 3.514079}	3
CUMHEZ	Cr	3	3	{2: 1.178972, 3: 0.033126, 4: 9999, 5: 9999, 6: 9999}	5
CUNZAM	Cr	9999	3	{2: 9999, 3: 0.082106, 4: 9999, 5: 9999, 6: 9999}	4
CUPCEV	Cr	3	3	{2: 0.951599, 3: 0.185958, 4: 9999, 5: 9999, 6: 9999}	4
CUPYES	Cr	3	3	{2: 1.189176, 3: 0.011371, 4: 9999, 5: 9999, 6: 9999}	1
CUPYIV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
CUYVUN10	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
CUZWUR	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DACWOX	Cr	0	8888	{2: 1.8396, 3: 0.637564, 4: 9999, 5: 9999, 6: 9999}	1
DAGPUW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DALWAQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DAMKIM	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DAPBIG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DAPLIP	Cr	9999	8888	{2: 2.544807, 3: 1.323458, 4: 9999, 5: 9999, 6: 9999}	3
DAPNIR	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DAPSCR10	Cr	3	3	{2: 0.777005, 3: 0.300799, 4: 9999, 5: 9999, 6: 9999}	5
DARLEN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DAVRUP	Cr	3	3	{2: 1.17309, 3: 0.00495, 4: 9999, 5: 9999, 6: 9999}	2
DAZJOE	Cr	3	3	{2: 1.316102, 3: 0.130856, 4: 9999, 5: 9999, 6: 9999}	4
DBENCR11	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
DEAXIC10	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DEDCAQ	Cr	3	3	{2: 0.998027, 3: 0.138965, 4: 9999, 5: 9999, 6: 9999}	3
DEFVIT	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DERPAS	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	5
DEXCUE	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DEYDIU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DIBMAE	Cr	3	3	{2: 9999, 3: 0.192386, 4: 9999, 5: 9999, 6: 9999}	2
DIBMEI	Cr	3	3	{2: 9999, 3: 0.142772, 4: 9999, 5: 9999, 6: 9999}	3
DIFCOM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
DIGNOX	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DIGNUD	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DIGPAL	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DIJJIR	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
DIKHUA	Cr	3	3	{2: 9999, 3: 0.157465, 4: 9999, 5: 9999, 6: 9999}	3
DILBEG	Cr	3	3	{2: 1.393771, 3: 0.212475, 4: 9999, 5: 9999, 6: 9999}	3
DILPUM	Cr	3	3	{2: 1.023991, 3: 0.135129, 4: 9999, 5: 9999, 6: 9999}	4
DILQOH	Cr	3	3	{2: 0.975124, 3: 0.181425, 4: 9999, 5: 9999, 6: 9999}	3
DIXXEP	Cr	2	2	{2: 0.139999, 3: 1.421772, 4: 9999, 5: 9999, 6: 9999}	3
DIYTEN	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
DIYTIR	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
DIYVAL	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
DOCPIX	Cr	3	3	{2: 1.210094, 3: 0.036417, 4: 9999, 5: 9999, 6: 9999}	3
DOFVIG	Cr	3	3	{2: 1.110281, 3: 4e-05, 4: 9999, 5: 9999, 6: 2.374659}	2
DOHBEH	Cr	3	3	{2: 0.826231, 3: 0.295286, 4: 9999, 5: 9999, 6: 9999}	3
DOJCOX	Cr	2	2	{2: 0.467209, 3: 0.615188, 4: 9999, 5: 9999, 6: 9999}	2
DOQWUC	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DOQXIR	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DOQXUD	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DORZEP	Cr	3	3	{2: 1.07843, 3: 0.027643, 4: 9999, 5: 9999, 6: 9999}	4
DOSGOI	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DOXSOB	Cr	3	3	{2: 1.183012, 3: 0.006857, 4: 9999, 5: 9999, 6: 9999}	1
DOZBOJ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DOZQOY	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DOZQUE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DPBPCR	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
DUBPIA	Cr	2	2	{2: 0.01335, 3: 1.078872, 4: 9999, 5: 9999, 6: 9999}	1
DUCQIC	Cr	3	3	{2: 1.231804, 3: 0.015645, 4: 9999, 5: 9999, 6: 9999}	4
DUHBUD	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DUJCIU	Cr	3	3	{2: 9999, 3: 0.204106, 4: 9999, 5: 9999, 6: 9999}	1
DUJDAN	Cr	9999	8888	{2: 9999, 3: 0.676898, 4: 9999, 5: 9999, 6: 9999}	1
DULQAD	Cr	3	3	{2: 1.161416, 3: 0.00026, 4: 9999, 5: 9999, 6: 9999}	5
DULTUA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DUQZAR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DUTMEK10	Cr	3	3	{2: 9999, 3: 0.058213, 4: 9999, 5: 9999, 6: 9999}	1
DUTMIO10	Cr	3	3	{2: 9999, 3: 0.134377, 4: 9999, 5: 9999, 6: 9999}	1
DUYXAW	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
DUYZII	Cr	2	2	{2: 0.009233, 3: 1.170775, 4: 9999, 5: 9999, 6: 9999}	2
EAMNCR10	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EBEKEB	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
EBOLEN	Cr	9999	8888	{2: 2.684779, 3: 1.43827, 4: 9999, 5: 9999, 6: 9999}	2
EBOTEU	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
ECOBAB	Cr	3	3	{2: 1.175937, 3: 0.002949, 4: 9999, 5: 9999, 6: 9999}	5
ECOBEF	Cr	3	3	{2: 1.098108, 3: 0.023202, 4: 9999, 5: 9999, 6: 9999}	4
ECOBIJ	Cr	3	3	{2: 1.111904, 3: 0.000143, 4: 9999, 5: 9999, 6: 9999}	3
ECOXAW	Cr	2	2	{2: 0.003137, 3: 1.057752, 4: 1.546652, 5: 2.741807, 6: 3.605364}	2
EDTACR02	Cr	3	3	{2: 1.028073, 3: 0.054162, 4: 9999, 5: 9999, 6: 9999}	2
EDTCOR	Cr	9999	3	{2: 9999, 3: 0.030725, 4: 9999, 5: 9999, 6: 9999}	2
EFEGAY	Cr	2	3	{2: 0.90256, 3: 0.197369, 4: 9999, 5: 9999, 6: 9999}	3
EGEYAS	Cr	3	3	{2: 0.97159, 3: 0.140657, 4: 9999, 5: 9999, 6: 9999}	2
EGEYIA	Cr	3	3	{2: 1.201612, 3: 0.076411, 4: 9999, 5: 9999, 6: 9999}	3
EHUSOP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJAMUX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJANAE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJANEI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJANIM	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJANOS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJANUY	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EJIHIP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EKADEA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EKEKOV	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
EKOXOR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EMACCR	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EMAKEL	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
EMIWUS	Cr	3	3	{2: 0.637923, 3: 0.473446, 4: 9999, 5: 9999, 6: 9999}	5
EMOZEL	Cr	9999	3	{2: 1.360496, 3: 0.18367, 4: 9999, 5: 9999, 6: 9999}	3
EMOZIP	Cr	9999	3	{2: 1.393184, 3: 0.214638, 4: 9999, 5: 9999, 6: 9999}	3
ENAHIK	Cr	3	3	{2: 1.0069, 3: 0.091726, 4: 9999, 5: 9999, 6: 9999}	4
ENDACR	Cr	3	3	{2: 0.8517, 3: 0.298354, 4: 9999, 5: 9999, 6: 9999}	2
EPEJOZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EQIVIJ	Cr	2	2	{2: 0.002428, 3: 1.091291, 4: 9999, 5: 9999, 6: 9999}	1
EQIVOP	Cr	2	2	{2: 0.027818, 3: 1.193955, 4: 9999, 5: 9999, 6: 9999}	2
EQIWAC	Cr	3	3	{2: 1.238629, 3: 0.058934, 4: 9999, 5: 9999, 6: 9999}	1
EQOWEP	Cr	3	3	{2: 0.791837, 3: 0.355067, 4: 9999, 5: 9999, 6: 9999}	3
ESIMIC	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
EVOJAA	Cr	3	3	{2: 0.875437, 3: 0.237647, 4: 9999, 5: 9999, 6: 9999}	3
EWEYIO	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
EXIJUQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
EXOVIX	Cr	3	3	{2: 1.090041, 3: 0.038194, 4: 9999, 5: 9999, 6: 9999}	3
EYAYIN	Cr	3	3	{2: 1.368873, 3: 0.191606, 4: 9999, 5: 9999, 6: 9999}	2
EYAZAG	Cr	3	3	{2: 1.318168, 3: 0.143569, 4: 9999, 5: 9999, 6: 9999}	2
EZUSEY	Cr	3	3	{2: 1.327748, 3: 0.152645, 4: 9999, 5: 9999, 6: 9999}	4
FACDAO	Cr	3	3	{2: 1.170217, 3: 0.007629, 4: 9999, 5: 9999, 6: 9999}	3
