refcode	metal	charge_cif
DOBYUR	Co	2
DOBZAY	Co	2
DOBZEC	Co	2
DOCPOD	Co	2
DOCVOJ	Co	2
DOCZEB	Co	3
DOCZOK	Co	3
DOCZUQ	Co	3
DODNAL	Co	3
DODNUG	Co	2
DOFKEO	Co	3
DOFSAT	Co	2
DOFZAA	Co	3
DOGDOS	Co	3
DOGHEM	Co	3
DOHCAE	Co	3
DOHCEI	Co	3
DOHCIM	Co	3
DOHQID	Co	3
DOJLET	Co	3
DOJLIX	Co	3
DOJSUS	Co	3
DOJTIF	Co	3
DOJTOL	Co	3
DOJWAC	Co	2
DOLFIW	Co	2
DOLFOC	Co	2
DOLGOC	Co	2
DOLHER	Co	3
DOLHIV	Co	3
DOLTIH	Co	3
DOLTON	Co	3
DOMMIB	Co	2
DOMWEK	Co	2
DONFES	Co	2
DOPCOC	Co	2
DOPHAR	Co	3
DOPHEV	Co	3
DOPHIZ	Co	3
DOQBIV	Co	2
DOQCOD	Co	2
DOQSUZ	Co	3
DOTGEY	Co	3
DOTQAG	Co	2
DOTQEK	Co	2
DOTZUH	Co	2
DOVDAT	Co	3
DOVXUH	Co	3
DOVYES	Co	3
DOVYOC	Co	3
DOVYUI	Co	3
DOWBUN	Co	1
DOWDID	Co	3
DOWDOJ	Co	3
DOXBEX	Co	2
DOXBUN	Co	2
DOXCAU	Co	2
DOXGOM	Co	2
DOXPEM	Co	2
DOYMIN	Co	3
DOYMOT	Co	3
DOZYUM	Co	2
DOZZEX	Co	2
DPPMCO10	Co	1
DPPTCC	Co	2
DPTZCO10	Co	3
DSENCO	Co	3
DTZMCO	Co	3
DUBGUE	Co	2
DUBSEB	Co	2
DUBXEE	Co	2
DUBYIJ	Co	2
DUCFAJ	Co	2
DUCGUD	Co	3
DUCJEQ	Co	2
DUCJIU	Co	2
DUCJOA	Co	2
DUCLOD	Co	2
DUCNUL	Co	2
DUCPIA	Co	3
DUCYOP	Co	3
DUDSIG	Co	2
DUDYAE	Co	2
DUDZAF	Co	2
DUFLEX	Co	2
DUFRON	Co	2
DUFTAZ	Co	3
DUGDEQ	Co	3
DUGQUT	Co	2
DUHHAR	Co	2
DUHJEV	Co	2
DUHMEZ	Co	3
DUHMUP	Co	2
DUJDOB	Co	2
DUJKIC	Co	3
DUJKOI	Co	3
DUJWUB	Co	2
DUKNIH	Co	2
DULJUR	Co	2
DULPAC	Co	2
DULSOT	Co	2
DULWUE	Co	2
DUMBOC	Co	2
DUMBOD	Co	2
DUMYAL	Co	3
DUPPUB	Co	2
DUPQAI	Co	2
DUPQEL	Co	2
DUPQEM	Co	2
DUPVOA	Co	3
DUQCEY	Co	2
DUQTAL	Co	2
DUQZIZ	Co	2
DURBIC	Co	2
DURPIQ	Co	2
DURPUB	Co	3
DURSOZ	Co	1
DUSDAW	Co	3
DUTMIQ	Co	2
DUWCIJ	Co	2
DUWGOT	Co	3
DUWGUZ	Co	3
DUWWEY	Co	2
DUWWUN	Co	3
DUXFAD	Co	3
DUXTEW	Co	2
DUYWEZ	Co	2
DUZMOC	Co	2
EACMCO	Co	3
EAIGCO	Co	3
EAIMCO	Co	2
EAIVCO	Co	3
EBAICO01	Co	2
EBAPIJ	Co	3
EBAZAL	Co	3
EBECAP	Co	2
EBEGUP	Co	2
EBEHID	Co	3
EBEHUP	Co	2
EBEYER	Co	2
EBIJOO	Co	2
EBOFOR	Co	2
EBOFUX	Co	2
EBUSEB	Co	2
ECADOB01	Co	2
ECBIMA10	Co	2
ECIDUR	Co	2
ECIFED	Co	2
ECIJIM	Co	2
ECIJOS	Co	2
ECIJUY	Co	2
ECIXIY	Co	3
ECOQET	Co	2
ECOSAL	Co	3
ECUGIS	Co	2
ECUPIC	Co	2
ECUPUN	Co	3
ECUQEY	Co	3
ECUQIC	Co	3
EDABER	Co	3
EDALUR	Co	2
EDAMEE	Co	3
EDANEC	Co	3
EDAPUU	Co	3
EDAQUV	Co	2
EDETEP	Co	2
EDETIT	Co	2
EDIDAX	Co	2
EDIPEP	Co	2
EDIWUJ	Co	3
EDIXAQ	Co	3
EDIXEU	Co	3
EDIXIY	Co	2
EDOBIK	Co	3
EDOZEE	Co	2
EDUSEC	Co	2
EDUTON	Co	2
EDUYAG	Co	1
EFADIB	Co	1
EFAHOI	Co	1
EFENAH	Co	2
EFIVOE	Co	2
EFOMOE	Co	2
EFUDAK	Co	3
EFUDAL	Co	3
EFUJOF	Co	2
EGILOX	Co	2
EGIXIB	Co	3
EGOJOB	Co	3
EGUKIA	Co	3
EGULIC	Co	3
EGUNEB	Co	2
EGUVIL	Co	2
EHADAV	Co	3
EHADID	Co	2
EHADUP	Co	2
EHALAA	Co	3
EHAWUH	Co	2
EHAXAN	Co	2
EHAZET01	Co	2
EHIGIL	Co	3
EHIJEM	Co	2
EHIPEQ	Co	2
EHISUM	Co	2
EHOTIE	Co	3
EHOTOL	Co	3
EHOZAE	Co	3
EHOZEI	Co	3
EHUCUG	Co	3
EHUDAN	Co	3
EHUFOD	Co	2
EHUXIP	Co	2
EINIPC	Co	3
EJARIQ	Co	2
EJIBIL	Co	3
EJIWUP	Co	2
EJOTOM	Co	3
EJOTUS	Co	3
EJOVEE	Co	3
EJOYIN	Co	2
EJUGIA	Co	3
EJUGUM	Co	3
EJUNAA	Co	3
EJUNEE	Co	2
EJUNUU	Co	3
EJUPAC	Co	2
EKALAF	Co	3
EKAVER	Co	2
EKEQIU	Co	2
EKEYUQ	Co	2
EKEZAX	Co	2
EKINER	Co	2
EKISOI	Co	2
EKOKEV	Co	3
EKOREE	Co	2
EKUZUF	Co	2
ELAHEE	Co	2
ELAHII	Co	2
ELALUZ	Co	2
ELOBAJ	Co	2
ELOFIW	Co	2
ELOSEE	Co	2
ELOSII	Co	2
ELOSOO	Co	2
ELUVAI	Co	2
ELUXIU	Co	2
ELUXOA	Co	2
EMAGEF	Co	2
EMASAM	Co	2
EMECUW	Co	2
EMEDEH	Co	2
EMENOA	Co	2
EMIPAS	Co	2
EMIWAY	Co	2
EMUMEH	Co	2
ENAMCC11	Co	2
ENAQAM	Co	3
ENAROC	Co	2
ENARUI	Co	2
ENCOAM10	Co	3
ENCOCT	Co	3
ENCOPN	Co	3
ENCYCO	Co	3
ENCYSM	Co	3
ENEHEN	Co	2
ENEJUE	Co	2
ENETIB	Co	2
ENEYAY	Co	3
ENGCOA	Co	3
ENGCOB	Co	3
ENIBUA	Co	2
ENISCO	Co	3
ENIYOQ	Co	2
ENOCOC10	Co	3
ENORIJ	Co	3
ENPXCO	Co	3
ENSCOP	Co	3
ENTXCO	Co	3
ENTZCO	Co	3
ENZXCO	Co	3
EPEDEJ	Co	2
EPEFIP	Co	2
EPEGUC	Co	2
EPEKUH	Co	2
EPIFAL	Co	2
EPIFEP	Co	2
EPIFIT	Co	2
EPIFOZ	Co	2
EPIFUF	Co	2
EPIGEQ	Co	2
EPIGIU	Co	2
EPIGOA	Co	2
EPODUK	Co	3
EPOFIZ	Co	2
EPOSOS	Co	2
EQANES	Co	2
EQANIW	Co	2
EQANOC	Co	2
EQEPAU	Co	1
EQEPUO	Co	2
EQEQAV	Co	2
EQIFOC	Co	3
EQIGIX	Co	3
EQIGUJ	Co	3
EQIMUO	Co	3
EQINID	Co	2
EQODOE	Co	3
EQOJID	Co	2
EQOKAZ	Co	3
EQOKEB	Co	2
EQONAB	Co	2
EQOXIR	Co	2
EQUGAY	Co	3
EQUJOP	Co	2
EQUJUV	Co	2
ERAKOY	Co	3
EREHEP	Co	2
EREHIT	Co	2
ERIBAJ	Co	1
ERILUN	Co	2
ERINID	Co	3
EROMAZ	Co	2
EROYAL	Co	3
ERUPOY	Co	2
ERUWIX	Co	3
ERUXIZ	Co	2
ESACCO01	Co	3
ESEQOI	Co	2
ESIJEY	Co	3
ESIJIC	Co	3
ESIJUO	Co	3
ESILAU	Co	2
ESILIC	Co	2
ESIMAV	Co	2
ESIMEZ	Co	2
ESIMID	Co	2
ESOCEV	Co	3
ESOHEZ	Co	3
ESONEF	Co	3
ESONIJ	Co	3
ESOPUY03	Co	2
ESOQUZ	Co	2
ESOWEQ	Co	2
ESUDIH	Co	2
ESUNUD	Co	3
ESUPAL	Co	3
ESUVIY	Co	2
ESUZUN	Co	2
ETAZAA	Co	3
ETAZEE	Co	3
ETBSCA01	Co	2
ETEQOJ	Co	2
ETETEC	Co	2
ETOFAU	Co	3
ETOTIR	Co	3
ETUCED	Co	2
ETUDED	Co	2
ETUPOZ	Co	2
ETUTAP	Co	2
ETUVEV	Co	3
ETUWAS	Co	2
ETUZEZ	Co	2
ETUZUO	Co	3
EVABAE	Co	3
EVABOS	Co	3
EVABUY	Co	3
EVACAF	Co	3
EVIHAU	Co	2
EVUTEV	Co	2
EVUTIZ	Co	2
EWANAR	Co	2
EWAXEF	Co	2
EWAXIJ	Co	2
EWESOQ	Co	3
EWIJOK	Co	2
EWOPUB	Co	3
EWOROY	Co	3
EWUZON	Co	2
EXAFEQ	Co	2
EXEHUM	Co	2
EXEPOM	Co	3
EXEVAG	Co	2
EXEVIO	Co	2
EXIFAS	Co	2
EXIJEA	Co	2
EXISOV	Co	2
EXITIQ	Co	2
EXOZAS	Co	2
EXUJEN	Co	2
EYAJUK	Co	2
EYAKEV	Co	2
EYAKIZ	Co	2
EYAQEA	Co	3
EYAREC	Co	2
EYARIG	Co	2
EYIXAM	Co	2
EYOMOW	Co	2
EYOMUC	Co	2
EYOTIV	Co	2
EYOWIA	Co	2
EYOWOG	Co	2
EYOZEY	Co	2
EYULEP01	Co	2
EYUNIW	Co	2
EZASUU	Co	3
EZAXIM	Co	1
EZEFEW	Co	3
EZEXUE	Co	2
EZIROU	Co	2
EZIRUA	Co	2
EZOHAC	Co	3
EZOHEG	Co	3
EZULAM05	Co	2
FABBAP	Co	2
FABGIA	Co	2
FACFOF	Co	3
FACGUN	Co	3
FADGEX	Co	2
FAGCIZ	Co	0
FAGGUQ	Co	2
FAGHAX	Co	2
FAGTIT	Co	3
FAGXUG	Co	3
FAGYAN	Co	3
FAGZUL	Co	3
FAHCAW	Co	2
FAHLOQ	Co	2
FAHLUW	Co	2
FAHPIQ	Co	2
FAJFEC	Co	3
FAJHUX	Co	3
FAJMAF	Co	2
FAJSIV	Co	2
FAJXOD	Co	1
FAKPIR	Co	3
FAKVEU	Co	2
FALDUR	Co	3
FALGOQ	Co	2
FALQUE	Co	3
FALREP	Co	3
FALSOA	Co	3
FALSUG	Co	3
FAMKUZ	Co	3
FANMEM	Co	2
FANYEY10	Co	3
FAPRET	Co	2
FAPXIE	Co	2
FAQSAU	Co	2
FAQYAA	Co	2
FAQZEF	Co	2
FARZIH	Co	2
FASKEQ	Co	2
FASLUI	Co	2
FATCAG	Co	3
FATGAI	Co	2
FAWMOG	Co	2
FAWYUX	Co	2
FAXGAO	Co	2
FAXHUI	Co	3
FAYHIZ	Co	2
FAYHOF	Co	2
FAYQAX01	Co	3
FAYQIF	Co	3
FAYQOL	Co	3
FAZCAM	Co	2
FAZCOA	Co	2
FAZWOU	Co	2
FAZXOV	Co	2
FEBJAX	Co	2
FECQIN	Co	3
FEDYUI	Co	3
FEFDUP	Co	3
FEGMAF	Co	2
FEHNOV	Co	2
FEHSES	Co	2
FEHSIX	Co	3
FEJFUX	Co	2
FEJKOW	Co	2
FEJPOC	Co	2
FEJWEZ	Co	3
FEKJEL	Co	3
FEKJIP	Co	2
FELMUE	Co	3
FELSAR	Co	1
FELTIC	Co	2
FEMLOB	Co	3
FEMPIX	Co	3
FEMPOD	Co	3
FEMQAQ	Co	3
FEPQOG	Co	3
FEPRAT	Co	3
FEPREX	Co	3
FEQJOD	Co	2
FEQLIX	Co	2
FEQWAA	Co	2
FERWEH	Co	2
FESDIR	Co	3
FESDOX	Co	3
FESDUD	Co	3
FESFIT	Co	3
FESNUP	Co	2
FETYEI	Co	1
FEVDOC	Co	3
FEVNAW	Co	3
FEWCIV01	Co	3
FEWCUH	Co	3
FEWDIW01	Co	3
FEWDUI01	Co	3
FEWVEL	Co	1
FEWXEN	Co	0
FEWYAK	Co	1
FEWYIS	Co	2
FEWYOY	Co	2
FEXBIT	Co	2
FEXMIH	Co	2
FEYFEV	Co	2
FEYMIG	Co	2
FEYRUX	Co	3
FEZBOC	Co	2
FEZXEN	Co	3
FIBJUY	Co	3
FICJUY	Co	2
FICWAS01	Co	2
FICYIZ	Co	3
FICYOF	Co	3
FIDNAJ	Co	2
FIDZEY	Co	2
FIDZIC	Co	2
FIFLEO	Co	2
FIGFEH	Co	3
FIGGEI	Co	2
FIGMEQ	Co	1
FIHXAV	Co	3
FIJCOQ	Co	2
FIJRIC	Co	2
FIJZIJ	Co	2
FIKCIN	Co	2
FIKDUA	Co	2
FIKNOF	Co	2
FIKPEX02	Co	2
FIKSEY	Co	3
FIKYED	Co	2
FILHEP	Co	2
FIMDEM	Co	2
FIMKIX	Co	3
FINBEL	Co	2
FINKET	Co	2
FINROL	Co	2
FINSIG	Co	2
FINZOT	Co	2
FIPWEG	Co	3
FIQLOH	Co	2
FIQNEB	Co	3
FIRCOY	Co	3
FIRDUH	Co	3
FIRHUL	Co	2
FIRPEE	Co	3
FIRQAZ	Co	2
FIRQIH	Co	3
FIRRAB	Co	2
FIRTAB	Co	2
FIRYUC	Co	2
FIRZUB	Co	3
FISDIX	Co	3
FISFAR	Co	2
FISKEA	Co	2
FISKIE	Co	2
FISQEE	Co	2
FISSEF	Co	3
FITBUF	Co	3
FITWOV	Co	2
FITWUB	Co	2
FITXAI	Co	3
FIWCUJ	Co	3
FIWHID	Co	2
FIWMON	Co	2
FIYMOP	Co	1
FIZFOK	Co	2
FIZHUR	Co	2
FIZYOF	Co	3
FIZYUL	Co	3
FOBKAJ	Co	3
FOBKEN	Co	3
FOCJIQ	Co	2
FOCLOA	Co	2
FOCLUG	Co	2
FOCMAN	Co	2
FODDEI	Co	3
FODDIM	Co	3
FODLOZ	Co	3
FOFLAQ	Co	2
FOFMUK	Co	3
FOGKOD	Co	3
FOGXIJ	Co	2
FOHBUZ	Co	3
FOHHAL	Co	3
FOHJOC	Co	2
FOHMOF	Co	2
FOHTON	Co	3
FOHTUT	Co	3
FOHVAB	Co	3
FOHVEF	Co	3
FOHVIJ	Co	3
FOHWII	Co	2
FOHWOO	Co	3
FOHXAD	Co	3
FOHXIL	Co	3
FOMPUU	Co	2
FOMQAB	Co	2
FOMVEJ	Co	3
FOMZAK	Co	3
FONBIU	Co	2
FONDAO	Co	2
FOPCOE	Co	3
FOPHID	Co	2
FOPLUR	Co	3
FOPMAY	Co	3
FOPNUU	Co	2
FOPRUY	Co	3
FOQDIY	Co	3
FOQTUB	Co	2
FORJII	Co	3
FORJOO	Co	3
FORLED	Co	3
FOSKIJ	Co	2
FOTDAW	Co	2
FOTDEA	Co	2
FOTDIE	Co	2
FOTLIL	Co	2
FOTRAI	Co	2
FOVGIH	Co	2
FOWCEZ	Co	3
FOWCID	Co	3
FOWKAE	Co	3
FOXCOM	Co	2
FOXCUS	Co	2
FOXLAI	Co	3
FOYNUD	Co	2
FOYPEO	Co	2
FOYWEW	Co	2
FOYWIA	Co	2
FOYWOG	Co	2
FOYWUM	Co	2
FOZKIP	Co	2
FPTBCO	Co	3
FSMICO	Co	3
FUDVEG	Co	2
FUDZUA	Co	3
FUFVUX	Co	2
FUGCOZ	Co	3
FUGCUF	Co	3
FUGGUK	Co	3
FUGMIE	Co	2
FUGPUT	Co	2
FUGYUD	Co	2
FUGZOY	Co	2
FUHQEG	Co	2
FUJHAT	Co	2
FULDOF	Co	2
FULSIO	Co	3
FUMJII	Co	2
FUMNUZ	Co	2
FUNLIJ	Co	3
FUNQAG	Co	2
FUPGON	Co	3
FUPRAM	Co	3
FUPREQ	Co	3
FUPVER	Co	3
FUPVIV	Co	3
FUQCUR	Co	3
FUQDEC	Co	3
FUQDIG	Co	3
FUQLAF	Co	2
FUQZEZ	Co	2
FUQZID	Co	2
FURBIF	Co	2
FURVIA	Co	2
FUSJUZ	Co	2
FUSSOB	Co	3
FUSTAO	Co	3
FUTBAZ	Co	2
FUTKUA	Co	3
FUTTEW	Co	2
FUVCOO	Co	3
FUVDAB	Co	3
FUWGUZ	Co	2
FUYKAM	Co	2
FUYYAB	Co	3
FUYYEF	Co	3
FUYYOP	Co	3
FUZPAT	Co	2
GABLUU	Co	2
GACFIZ	Co	3
GACNED	Co	3
GADMEE	Co	3
GADMEH	Co	2
GADNEF	Co	3
GADSIQ	Co	3
GADSOT	Co	3
GAGGOM	Co	2
GAGGUS	Co	2
GAGVOB	Co	2
GAHFUT	Co	3
GAJCAY	Co	2
GAJGOO	Co	2
GAJZAW	Co	3
GAKBIF	Co	3
GAKMIO	Co	3
GAKREQ	Co	2
GAKTOC	Co	2
GALSUI	Co	2
GALYEZ	Co	3
GAMBIH	Co	2
GAMTAP	Co	3
GANCON	Co	2
GANLIS	Co	2
GANMUG	Co	3
GANNAM	Co	3
GANNOB	Co	3
GANNUH	Co	3
GANSUL	Co	3
GANTEW	Co	3
GANZOM	Co	3
GAPXOK	Co	3
GAPZEC	Co	3
GAPZEF	Co	2
GARMEU	Co	1
GARYUV	Co	2
GASCIN	Co	2
GASLOE	Co	2
GAVREB	Co	2
GAVYOS	Co	3
GAWBIQ	Co	2
GAWLIA	Co	2
GAWQUR	Co	2
GAWQUS	Co	2
GAWRIG	Co	3
GAXVAC01	Co	3
GAXVEG	Co	3
GAXYIQ	Co	2
GAXYUC	Co	2
GAXZAJ	Co	2
GAYRIH	Co	2
GAYVAG	Co	3
GAZKIB	Co	2
GAZTOQ	Co	2
GEBFIF	Co	2
GECDIB	Co	3
GEDJIJ	Co	2
GEFFON	Co	2
GEFTAN	Co	2
GEFTOB	Co	2
GEGBUS	Co	2
GEHGIM	Co	2
GEHPER	Co	2
GEHTIZ	Co	2
GEHTUL	Co	1
GEHZOL	Co	2
GEKVAV	Co	2
GELBII	Co	1
GELDEG	Co	1
GELDIK	Co	1
GELGEJ	Co	1
GELGIP	Co	2
GELKAK	Co	2
GELPIY	Co	2
GEMJOY	Co	3
GEMMOA	Co	3
GEMMUG	Co	3
GENFUD	Co	2
GENGEM	Co	3
GENGIQ	Co	3
GENVIF	Co	3
GEPBEI	Co	2
GEPGEO	Co	3
GEPJUH	Co	2
GEQCUD	Co	3
GEQDEM	Co	2
GERQIG	Co	2
GESNUO	Co	2
GESPAW	Co	2
GESPEA	Co	2
GESTED	Co	2
GESVUW	Co	2
GESXEH	Co	3
GESXIL	Co	3
GETNAV	Co	2
GETQOL	Co	3
GETWOS	Co	2
GEVHEW	Co	2
GEVHIA	Co	2
GEVTUW	Co	3
GEWNAX	Co	3
GEWNIF	Co	3
GEWVAF	Co	3
GEXRUY	Co	2
GEYPUX	Co	2
GEYZAO	Co	2
GEZCUM	Co	2
GEZMUT	Co	3
GEZNEE	Co	3
GEZSAF	Co	3
GEZTIQ	Co	2
GIBDAW	Co	2
GIBFII	Co	2
GIBGON	Co	2
GICBAX	Co	3
GICGUW	Co	2
GICHUX	Co	2
GICMIQ	Co	2
GICROA	Co	3
GIFJIQ	Co	2
GIFPOD	Co	3
GIGGEJ	Co	2
GIGGUZ	Co	2
GIGHIP	Co	3
GIGHUA	Co	2
GIGJAI	Co	2
GIGJEM	Co	2
GIHYEB	Co	2
GIHZIH	Co	2
GIHZON	Co	3
GIHZUT	Co	3
GIJBAD	Co	3
GIJBEH	Co	2
GILLAO	Co	3
GILSUR	Co	2
GILTAY	Co	2
GILTEC	Co	2
GIMPEZ	Co	2
GIPMIB	Co	2
GIQNIE	Co	3
GIQNOM	Co	2
GIQNUS	Co	2
GIQPAA	Co	2
GIQPEE	Co	2
GIRGAQ	Co	2
GISKUP01	Co	2
GISLAX	Co	3
GISMIF	Co	2
GISNEE	Co	2
GISVAF	Co	2
GISWIR	Co	3
GITTAG	Co	2
GIVQUZ	Co	2
GIWCAT	Co	2
GIWDOG	Co	3
GIWLEE	Co	2
GIWLUU	Co	2
GIWZUJ	Co	2
GIXFEZ	Co	3
GIXYER	Co	3
GIXYIV	Co	3
GIXYOB	Co	3
GIXYUH	Co	3
GIZLIL	Co	3
GIZLUX	Co	3
GIZTIS	Co	3
GLCOEN	Co	2
GLXCOA10	Co	3
GLXCOB10	Co	3
GOBHIO	Co	2
GODDIM	Co	2
GODDOS	Co	2
GODKEP	Co	2
GOFGAJ	Co	3
GOFGEN	Co	3
GOGCIP	Co	2
GOGJAO	Co	2
GOGRUQ	Co	3
GOGWAD	Co	2
GOGWEH	Co	2
GOGWIL	Co	2
GOGXAE	Co	2
GOGXEI	Co	2
GOHJAO	Co	2
GOJQOL	Co	2
GOJSEF	Co	3
GOKDOB	Co	2
GOKGIY	Co	2
GOKMAV	Co	2
GOLKEX	Co	3
GOLKOH	Co	2
GOLKUN	Co	2
GOLMAW	Co	3
GOLRUV	Co	2
GOMKIE	Co	2
GOPXUE	Co	3
GOQGAU	Co	3
GOQZOD	Co	2
GOSWAP	Co	2
GOSXOB	Co	2
GOVBEA	Co	3
GOVBIE	Co	3
GOWFIJ	Co	2
GOYPEP	Co	3
GOYVAT	Co	2
GOZZEC	Co	3
GOZZIG	Co	2
GUACOT	Co	3
GUBKAR	Co	2
GUCFUI	Co	2
GUCMOG	Co	3
GUCPUR	Co	2
GUCXUX	Co	2
GUDPIH	Co	2
GUDYIO	Co	3
GUFGET	Co	2
GUFGOD	Co	2
GUFHIY	Co	2
GUGCUI	Co	2
GUGQUV	Co	1
GUGTEH	Co	2
GUGYOW	Co	2
GUHGEX	Co	2
GUHGIB	Co	2
GUJBET	Co	1
GUJCUK	Co	2
GUJTEK	Co	3
GUJTIO	Co	3
GUKGOJ	Co	3
GUKJOL	Co	3
GUKJUR	Co	3
GUKKAY	Co	3
GUKKEC	Co	3
GUKKIG	Co	3
GULCIB	Co	2
GULQIP	Co	2
GUMXOD	Co	2
GUNHUU	Co	3
GUQFEE	Co	2
GUQVOD	Co	3
GUQYIC	Co	4
GUQYOI	Co	5
GURDED	Co	2
GUTJOV	Co	3
GUTRAO	Co	2
GUTROC	Co	2
GUVGUZ	Co	2
GUVZIH	Co	3
GUWNAO	Co	2
GUWWAW	Co	2
GUWYIH	Co	2
GUYQUO	Co	3
GUYSAU	Co	2
GUYVEE	Co	1
GUZCUZ	Co	3
GUZNIY	Co	3
GUZPUO	Co	3
GUZTIH	Co	2
GUZTON	Co	3
GUZTUT	Co	2
GUZYIJ	Co	2
HABKIF	Co	2
HABKUU	Co	2
HABYIU	Co	2
HACNAA	Co	3
HACPAC	Co	3
HACYIV	Co	3
HADYUJ	Co	3
HADZAQ	Co	3
HAFSAI	Co	2
HAFYOC	Co	2
HAGPEL	Co	2
HAHFOM	Co	3
HAHGED	Co	3
HAHGON	Co	3
HAHKAF	Co	2
HAHKEJ	Co	2
HAJGEF	Co	2
HAJKIM	Co	2
HAJQAL	Co	2
HALBUR	Co	3
HALJEL	Co	2
HALXUP	Co	2
HANFEJ	Co	3
HANJIP	Co	3
HANMIS	Co	2
HAPYAY	Co	3
HAPYOM	Co	3
HAPZUT	Co	3
HAQBAC	Co	2
HAQVIH	Co	2
HAQVON	Co	3
HARZUV	Co	3
HASBIO	Co	3
HATBEL	Co	3
HATHAM	Co	2
HATHEQ	Co	2
HATHOA	Co	3
HATJOC	Co	3
HATLAQ	Co	2
HATSOK	Co	2
HATSUR	Co	2
HAVWIM	Co	2
HAWTAB	Co	3
HAWVEH	Co	2
HAWXAH	Co	2
HAWXEL	Co	2
HAXLOH	Co	3
HAXPEE	Co	3
HAYHEW	Co	2
HAYKUN	Co	2
HAYQAB	Co	2
HAYRUW	Co	2
HAYXEL	Co	3
HAZJEY	Co	3
HAZLOJ	Co	3
HEAMCO	Co	3
HEBTOX	Co	2
HEBTUE	Co	2
HECVIX	Co	2
HECWAQ	Co	2
HECXOC	Co	3
HECZIY	Co	2
HEDQUF	Co	3
HEDYEX	Co	2
HEFMIO	Co	2
HEFNIP	Co	2
HEFSAM	Co	2
HEFTAN	Co	3
HEFXAS	Co	2
HEGRAP	Co	2
HEGXAS10	Co	3
HEHJOW	Co	3
HEJRUM	Co	2
HEKDOQ	Co	2
HEKGEJ	Co	3
HEKXIG	Co	2
HELGAG	Co	2
HELJAJ	Co	3
HELPUJ	Co	3
HEMJER	Co	2
HEMTEY	Co	3
HENLOB	Co	2
HENQOH	Co	2
HEPTEC	Co	2
HEPTIG	Co	2
HEPVEE	Co	2
HEQBAJ	Co	2
HEQBIR	Co	3
HEQBOX	Co	2
HEQWIL	Co	3
HEQYUA	Co	3
HEQZAH	Co	3
HEQZEI	Co	2
HEQZIM	Co	2
HERFAM	Co	3
HERGUG	Co	3
HERHAN	Co	3
HESGAO	Co	2
HESJUL	Co	2
HESMUQ01	Co	1
HESNAX	Co	1
HESPON	Co	2
HETMUP	Co	2
HEVDER	Co	1
HEVDOB	Co	3
HEWBOB	Co	2
HEWDOE	Co	3
HEWHEX	Co	2
HEWMUR	Co	2
HEWZOZ	Co	3
HEXFAR	Co	2
HEXLAX	Co	3
HEYWEQ	Co	2
HEZDOF	Co	2
HEZDUL	Co	2
HEZFEX	Co	3
HEZHEA	Co	2
HEZRUB	Co	3
HIBMOV	Co	1
HIBNAK	Co	2
HIBPAJ	Co	3
HIDPAM	Co	2
HIDPEQ	Co	2
HIDXUP	Co	2
HIDYIF	Co	2
HIDZAX	Co	2
HIDZIF	Co	3
HIDZUQ	Co	2
HIDZUS	Co	2
HIFMOZ	Co	2
HIFMUF	Co	2
HIFWID	Co	2
HIGPUI	Co	3
HIGTAV	Co	2
HIGWAY	Co	2
HIGYUR	Co	2
HIHDIL	Co	2
HILBUC	Co	2
HILQAW	Co	2
HIMFAM	Co	3
HIMHUH	Co	2
HIMJAP	Co	2
HINSAA	Co	2
HINYUZ	Co	3
HINZAG	Co	3
HIPBOY	Co	3
HIPBUG	Co	2
HIPLEY	Co	2
HIPLOI	Co	2
HIPREG	Co	2
HIPRUW	Co	3
HIPSAD	Co	2
HIQFUJ	Co	2
HIQGET	Co	2
HIQGIY	Co	2
HIQNUT	Co	2
HIQTAD	Co	2
HIQTUX	Co	2
HIQWEK	Co	2
HIQWIO	Co	2
HIQYUC	Co	2
HIRGIA	Co	3
HIRGOG01	Co	3
HIRHEX	Co	3
HIRLAY	Co	2
HISPIJ	Co	2
HISQEG	Co	2
HITFEX	Co	2
HITJUQ	Co	2
HITQAD	Co	2
HITWIS	Co	2
HIVRIO	Co	2
HIVWEQ	Co	2
HIVYIV	Co	2
HIXMEI	Co	2
HIZCEA	Co	3
HOBYED	Co	2
HOCQUL	Co	2
HODCEJ	Co	3
HODCIN	Co	3
HODCOT	Co	3
HODYUU	Co	2
HODZOP	Co	3
HOKTIM	Co	2
HOKTOS	Co	2
HOLCUI	Co	2
HOMKUP	Co	2
HOMLAW	Co	2
HONBOC	Co	2
HONGEW	Co	3
HONGIA	Co	3
HOPGIE	Co	2
HOPHUQ	Co	1
HOPYOA	Co	2
HOQTIS	Co	3
HORRUC	Co	3
HOSKUX	Co	3
HOSLAE	Co	3
HOSLEI	Co	3
HOSLIM	Co	3
HOSLOS	Co	3
HOSNUA	Co	2
HOSPOV	Co	2
HOSROX	Co	2
HOSTAL	Co	2
HOSVIV	Co	2
HOTCIE	Co	2
HOTDUR	Co	2
HOTQIR	Co	2
HOTQUD	Co	2
HOVCOL	Co	3
HOVHUX	Co	3
HOVLAH	Co	2
HOVVIX	Co	2
HOXSUJ	Co	2
HOYGIM	Co	2
HOZBEF	Co	2
HPYBCO	Co	2
HUBFAM	Co	2
HUBFER	Co	2
HUBFIU	Co	2
HUBFOB	Co	2
HUCGES	Co	2
HUCPAX	Co	3
HUCPIF	Co	2
HUCWIN	Co	2
HUFNUR	Co	3
