refcode	metal	charge_cif
HUTPOB	Ru	2
HUTQAO	Ru	2
HUWLIU	Ru	2
HUWLOA	Ru	2
HUWLUH	Ru	2
HUWMAO	Ru	2
HUWROG	Ru	2
HUWVUQ	Ru	2
HUWYUT	Ru	2
HUYQEX	Ru	2
HUYQIB	Ru	2
HUZSEB	Ru	2
HVIORU	Ru	2
IBAFIB	Ru	2
IBAJAX	Ru	2
IBAWOZ	Ru	2
IBIBAY	Ru	2
IBIBEC	Ru	2
IBIBIG	Ru	2
IBIKUB	Ru	2
IBUKIZ	Ru	2
IBUKOF	Ru	2
ICESUG	Ru	2
ICETAN	Ru	2
ICINIS	Ru	2
ICIVIZ	Ru	2
ICOGIR	Ru	3
ICOGOX	Ru	3
ICOMAR	Ru	2
ICOMEV	Ru	2
ICOPAT	Ru	2
ICOPEX	Ru	2
ICOPIB	Ru	2
ICOPOH	Ru	2
ICOSUO	Ru	2
ICUWAE	Ru	3
ICUZUB	Ru	2
IDEHII	Ru	2
IDERAK	Ru	2
IDEREO	Ru	2
IDETEQ	Ru	2
IDIFOQ	Ru	2
IDONAR	Ru	2
IDUMOL	Ru	2
IDUMUR	Ru	3
IFAXUI	Ru	2
IFAYAP	Ru	2
IFAYET	Ru	2
IFEYUN	Ru	2
IFEZAU	Ru	2
IFEZEY	Ru	2
IFOREA	Ru	2
IGENIT	Ru	2
IHAJOQ	Ru	2
IHAKAD	Ru	2
IHAPUE	Ru	2
IHEKUB	Ru	2
IHEXOI	Ru	2
IHEZEB	Ru	2
IHEZIF	Ru	2
IHEZOL	Ru	2
IHEZUR	Ru	2
IHIHOY	Ru	2
IHIKUF	Ru	2
IHIKUH	Ru	2
IHOXAF	Ru	2
IHUSAF	Ru	2
IJEDIK	Ru	3
IJEJAI	Ru	2
IJEKUE	Ru	2
IJELAL	Ru	2
IJONAX	Ru	2
IJOWOW	Ru	2
IKELUF	Ru	2
IKILUL	Ru	2
IKIQUQ	Ru	2
IKOFEV	Ru	2
IKOFOF	Ru	2
IKOFUL	Ru	2
IKOWAH	Ru	2
IKUBEX	Ru	2
IKUFIF	Ru	2
ILELAM	Ru	2
ILEXAA	Ru	2
ILEXEE	Ru	2
ILEZUW	Ru	2
ILODUI	Ru	2
ILUSIR	Ru	2
ILUYOE	Ru	2
ILUZAR	Ru	2
ILUZUM	Ru	2
IMAYAY	Ru	2
IMESIE	Ru	2
IMESOK	Ru	2
IMESUQ	Ru	2
IMEXII	Ru	2
IMICEN	Ru	2
IMIDEO	Ru	2
IMOXIR	Ru	2
IMUDEZ	Ru	2
IMUDID	Ru	2
IMUDOJ	Ru	2
IMUGII	Ru	2
INISEE	Ru	2
INUTUG	Ru	2
IPADEJ	Ru	3
IPADIN	Ru	2
IPAHUC	Ru	2
IPAJAK	Ru	2
IPAKIT	Ru	2
IPAKOZ	Ru	2
IPAKUF	Ru	2
IPASEZ	Ru	2
IPEQOJ	Ru	2
IPEQUP	Ru	2
IPERAW	Ru	2
IPEREA	Ru	2
IPESEB	Ru	2
IQEVUX	Ru	2
IQICAM	Ru	4
IQIKEZ	Ru	3
IQIQIJ	Ru	2
IQIQOP	Ru	2
IQIQUV	Ru	2
IQOWOA	Ru	2
IQUFEG	Ru	4
IQUPOB	Ru	2
IREDOZ	Ru	2
IREDUE	Ru	2
IREDUF	Ru	2
IREFAM	Ru	2
IREGIW	Ru	2
IREGOC	Ru	2
IREGUI	Ru	2
IREZUA	Ru	0
IRIJOJ	Ru	2
IRIJUP	Ru	3
ISIXEP	Ru	2
ISIXUD	Ru	0
ISOKAE	Ru	2
ISUFOT	Ru	2
ISUKIR	Ru	2
ISUKOX	Ru	2
ITUYAZ	Ru	3
ITUYON	Ru	2
IVENAY	Ru	2
IVENEC	Ru	2
IVENIG	Ru	2
IVIZUJ	Ru	2
IWAKAS	Ru	2
IWOMIQ	Ru	2
IXALEZ	Ru	2
IXANUR	Ru	2
IXECAP	Ru	2
IXOPOB	Ru	2
IXOPUH	Ru	2
IXOQAO	Ru	2
IXOQES	Ru	2
IXUTUQ	Ru	2
IXUZAC	Ru	2
IXUZEG	Ru	2
IYECEV	Ru	3
IYECIZ	Ru	3
IYEZOB	Ru	3
IYEZUH	Ru	3
IYOKAI	Ru	2
IYOKEM	Ru	2
IZIBIC	Ru	2
IZUVOO	Ru	2
JABMIJ	Ru	2
JAMWUP	Ru	3
JANZEG	Ru	2
JAPNIY	Ru	2
JAQRID	Ru	4
JAQROJ	Ru	4
JAQYAB	Ru	0
JAQYEF	Ru	0
JARTUS	Ru	2
JARVEE	Ru	2
JARVII	Ru	2
JASFOY	Ru	3
JAWCUG	Ru	2
JAWLAV	Ru	2
JAWXAJ	Ru	2
JAXHUL	Ru	3
JAYSOR	Ru	3
JEDLAI	Ru	2
JEDLEM	Ru	2
JEGLUD	Ru	2
JEJPOE	Ru	2
JEJXOM	Ru	2
JELWED	Ru	4
JELWON	Ru	4
JEMBOS	Ru	0
JEMWAA	Ru	2
JEPGER	Ru	2
JEQLID	Ru	2
JEQLOJ	Ru	2
JETQAB	Ru	2
JEXDUM	Ru	2
JIBJAF	Ru	2
JIMKEV	Ru	3
JIMLOG	Ru	2
JIMLUM	Ru	2
JIMMAT	Ru	2
JINJIZ	Ru	1
JINRUW	Ru	2
JINSEH	Ru	2
JINXEK	Ru	2
JINXUA	Ru	2
JIPPEG	Ru	2
JIPPIK	Ru	2
JIQSOS	Ru	2
JIRMUS	Ru	2
JISVIR	Ru	2
JITYIV	Ru	2
JITYUH	Ru	2
JIVGAX	Ru	2
JIVLEG	Ru	2
JIWCOI	Ru	2
JIWDOI	Ru	2
JIWQAH	Ru	2
JIWTEP	Ru	2
JIXNOT	Ru	6
JIZFUU	Ru	2
JIZQUE	Ru	3
JIZXUO	Ru	2
JIZYIA	Ru	6
JOCZAE	Ru	2
JODNUN	Ru	2
JODPEZ	Ru	2
JODYIM	Ru	2
JOGLUN	Ru	2
JOHZAI	Ru	2
JOJCIV	Ru	2
JOJQUV	Ru	4
JOJSIL	Ru	2
JOJSOR	Ru	2
JOJTAD	Ru	2
JOJTEI	Ru	2
JOJVIP	Ru	2
JOMRUY	Ru	2
JOMSAF	Ru	2
JONQUY	Ru	2
JONYOA	Ru	2
JOPPUZ	Ru	3
JOPTOA	Ru	2
JOQROW	Ru	2
JOQRUC	Ru	2
JOQXEU	Ru	2
JOQXIY	Ru	2
JOSRIS	Ru	2
JOSSAL	Ru	2
JOWKAH	Ru	2
JOXCUW	Ru	2
JOZBOP	Ru	2
JOZJIR	Ru	3
JUBLAW	Ru	2
JUBLEA	Ru	2
JUBLIE	Ru	3
JUBLOK	Ru	3
JUBYAG	Ru	2
JUBYEK	Ru	2
JUDJUQ	Ru	2
JUFDEW	Ru	2
JUFDIA	Ru	2
JUFKAW	Ru	2
JUFQAC	Ru	2
JUHZOE	Ru	2
JUHZUK	Ru	2
JUJBAU	Ru	2
JUJBEY	Ru	2
JUJBIC	Ru	2
JUJCAV	Ru	2
JUNVAR	Ru	4
JUQHEI	Ru	2
JURYAW	Ru	2
JUSFEI01	Ru	4
JUVHOA	Ru	2
JUVHUG	Ru	2
JUZHER	Ru	3
JUZXOT	Ru	2
JUZXUZ	Ru	2
KACDAW	Ru	2
KACDOI	Ru	2
KACDOK	Ru	2
KACNOR	Ru	2
KACNUX	Ru	2
KADVAN	Ru	2
KAFRAO	Ru	2
KAJVIB	Ru	2
KAKCAB	Ru	2
KALHUB	Ru	2
KAMWOM	Ru	2
KANYOQ	Ru	2
KANYUW	Ru	2
KANZAD	Ru	2
KAQDOX	Ru	2
KAQDUD	Ru	2
KAQHEQ	Ru	2
KAQHOA	Ru	2
KAQHUG	Ru	2
KARVUV	Ru	2
KASMIC	Ru	2
KASMUO	Ru	2
KASNAV	Ru	2
KASNEZ	Ru	2
KATMEY	Ru	2
KAWQIK	Ru	2
KAWQOQ	Ru	2
KAWQUW	Ru	2
KAWRAD	Ru	2
KAWREH	Ru	2
KAWREI	Ru	2
KAWROR	Ru	2
KAXLEC	Ru	2
KAYHAW	Ru	2
KAYHEA	Ru	2
KAYJEB	Ru	3
KAYKUS	Ru	2
KAYTUC	Ru	2
KAYVAK	Ru	2
KAYVEO	Ru	2
KAZJIF	Ru	2
KAZJOL	Ru	2
KAZJUR	Ru	2
KEDPOA	Ru	2
KEFBUU	Ru	2
KEFCAB	Ru	2
KEGCEE	Ru	2
KEGXEC	Ru	2
KEGXIG	Ru	2
KEHSAT	Ru	2
KEHSIB	Ru	3
KEHSUN	Ru	2
KEKFIP	Ru	2
KEKFOV	Ru	2
KEKGAI	Ru	2
KELLIW	Ru	3
KELSUQ	Ru	3
KELXUX	Ru	2
KEMLUK	Ru	2
KEMTUR	Ru	0
KEMVAZ	Ru	2
KEPBEM	Ru	2
KEPMAV	Ru	2
KEPVUX	Ru	3
KEPWAE	Ru	3
KEQDIU	Ru	2
KEQDOA	Ru	2
KESCAO	Ru	2
KESNOL	Ru	2
KESNUR	Ru	2
KESQAA	Ru	2
KESQII	Ru	3
KESQOO	Ru	3
KESQUU	Ru	3
KESYEP	Ru	2
KETSIM	Ru	2
KEXCOI	Ru	2
KEZCEA	Ru	2
KIBMAK	Ru	2
KIBMEO	Ru	2
KIBTOG	Ru	2
KIBTUM	Ru	2
KIBXIC	Ru	2
KICGAF	Ru	2
KICGEJ	Ru	2
KICJEN	Ru	2
KIDFUZ	Ru	2
KIHJEQ	Ru	2
KIHKAP	Ru	2
KIHMIZ	Ru	2
KIJYEI	Ru	2
KIMGAQ	Ru	2
KIMGEU	Ru	2
KIMGIY	Ru	2
KIMLID	Ru	2
KIMLOJ	Ru	2
KIMQOP	Ru	3
KISREK	Ru	2
KISRIO	Ru	2
KIVMOS	Ru	3
KIVMUY	Ru	3
KIVPEL	Ru	2
KIVROW	Ru	3
KIVRUC	Ru	2
KIVYAP	Ru	2
KIWKOQ	Ru	2
KIYNAI	Ru	2
KIYVAR	Ru	2
KIZSAO	Ru	2
KIZSES	Ru	2
KIZSIW	Ru	2
KIZSOC	Ru	2
KIZSUI	Ru	2
KIZTAP	Ru	2
KIZTET	Ru	2
KIZTIX	Ru	2
KIZTOD	Ru	2
KIZWIA	Ru	2
KODQUP	Ru	2
KOFWIM	Ru	2
KOFWOS	Ru	2
KOFWUY	Ru	2
KOGHAQ	Ru	2
KOGLOI	Ru	2
KOGMEY	Ru	2
KOJQIM	Ru	2
KOJQOS	Ru	2
KOKMUU	Ru	2
KOLJOM	Ru	2
KOMDEW	Ru	2
KOMFIB	Ru	2
KOMFOH	Ru	2
KOMMEE	Ru	2
KOMZER	Ru	2
KOPRAL	Ru	2
KOPREP	Ru	2
KOSWIY	Ru	4
KOVMAL	Ru	2
KOWQAQ	Ru	2
KOWYIH	Ru	2
KOWYON	Ru	2
KOWYUT	Ru	2
KOWZAA	Ru	2
KOYZUW	Ru	2
KUCKAU	Ru	2
KUCWAH	Ru	2
KUDBUG	Ru	2
KUFDOE	Ru	3
KUFKIG	Ru	2
KUGPEI	Ru	2
KUKLUX	Ru	3
KUKMAE	Ru	3
KUNJUB	Ru	2
KUNSAN	Ru	2
KUPDIJ	Ru	2
KUPJAG	Ru	4
KUPPAN	Ru	3
KUPXUQ	Ru	2
KURKOX	Ru	4
KURKUD	Ru	4
KUVMET	Ru	2
KUWXAB	Ru	2
KUYCEN	Ru	2
KUZKUO	Ru	2
KUZLAV	Ru	2
LABFON	Ru	4
LABHAB	Ru	2
LABJAD	Ru	2
LABJEH	Ru	2
LABKIK	Ru	2
LABKOQ	Ru	2
LACHAB	Ru	2
LACHEF	Ru	2
LACHIJ	Ru	2
LACHOP	Ru	2
LACZIY	Ru	4
LADTIW	Ru	2
LAGCEF	Ru	2
LAHTUJ	Ru	2
LAJFOS	Ru	2
LALPUJ	Ru	2
LAMDEJ	Ru	2
LANVEC	Ru	2
LAQFUE	Ru	2
LAQQUP	Ru	3
LAQRAW	Ru	4
LARHUJ	Ru	2
LARYEI	Ru	2
LASHIX	Ru	2
LATHUK	Ru	2
LATVAD	Ru	2
LATVEI	Ru	2
LATVIM	Ru	2
LATVOS	Ru	2
LATVUY	Ru	2
LAVCUH	Ru	2
LAWJEZ	Ru	0
LAYKUT	Ru	2
LAYLAA	Ru	2
LAYTIO	Ru	0
LAYVAK	Ru	2
LAYVEO	Ru	3
LAZLEG	Ru	2
LEBTES	Ru	2
LEBTIW	Ru	2
LEFYED	Ru	2
LEGDUZ	Ru	2
LEGZEC01	Ru	2
LEHPIZ	Ru	2
LEJPEW	Ru	4
LEKBOS	Ru	2
LELFIS	Ru	2
LELFOY	Ru	2
LELFUD	Ru	3
LELMAR	Ru	2
LELREA	Ru	2
LEMDOW	Ru	2
LEMRAW	Ru	3
LENDEO	Ru	2
LEPFOD	Ru	2
LEPFUJ	Ru	2
LEPGIY	Ru	2
LERLAY	Ru	2
LERLIG	Ru	2
LERLOM	Ru	2
LERLUR	Ru	2
LERMAY	Ru	2
LERMON	Ru	2
LESTOS	Ru	2
LESZOZ	Ru	2
LESZUF	Ru	2
LETGID	Ru	2
LETGOJ	Ru	2
LEWPOV	Ru	2
LEWSIP	Ru	2
LEWYOE	Ru	0
LEWYUK	Ru	0
LEWZEV	Ru	0
LEXFOJ	Ru	2
LIBTUM	Ru	2
LICQIY	Ru	2
LIDFIP	Ru	2
LIFVUS	Ru	2
LIFWAZ	Ru	2
LIGYEH	Ru	2
LIKZOX	Ru	2
LIKZUD	Ru	2
LIMLOL	Ru	2
LIMRUW	Ru	2
LIMSUV	Ru	2
LIMYEM	Ru	0
LINGEW	Ru	3
LINGIA	Ru	3
LINSOS	Ru	3
LIPKIF	Ru	2
LIPMAY	Ru	2
LIPMEC	Ru	2
LIQYAM	Ru	2
LIRDEW	Ru	2
LIRYIX	Ru	2
LISHOK	Ru	2
LIXKIM	Ru	3
LIYDIH	Ru	2
LIYJAF	Ru	2
LIYJOT	Ru	2
LIYJUY	Ru	2
LIYPEP	Ru	3
LIYPIT	Ru	2
LOCREA	Ru	2
LOFHOG	Ru	2
LOFMID	Ru	2
LOFMOJ	Ru	2
LOFTEF	Ru	2
LOGCOZ	Ru	2
LOGLAW	Ru	2
LOGLEA	Ru	2
LOGYOV	Ru	2
LOGYUB	Ru	2
LOHKUP	Ru	2
LOJPUW	Ru	4
LOKNAC	Ru	6
LOKNEG	Ru	4
LOKNIK	Ru	4
LOKVUC	Ru	2
LOKWAJ	Ru	2
LOMWIU	Ru	2
LOMXIV	Ru	2
LONCIB	Ru	4
LONCUN	Ru	4
LONDAU	Ru	4
LONQUA	Ru	2
LONYIX	Ru	2
LOPYEV	Ru	2
LOQNOV	Ru	2
LOQPAJ	Ru	2
LOQPEN	Ru	2
LOQWOE	Ru	2
LOQXAR	Ru	2
LOQZAT	Ru	2
LOTTUJ	Ru	2
LOTVAR	Ru	2
LOTZEB	Ru	2
LOYGEN	Ru	2
LUBZOX	Ru	4
LUCYIR	Ru	2
LUFGIC	Ru	3
LUFGOI	Ru	3
LULBEZ	Ru	2
LUNBEE	Ru	2
LUNBOO	Ru	2
LUNFEG	Ru	2
LUNSAO	Ru	2
LUNSES	Ru	2
LUNXAT03	Ru	2
LUNXIB01	Ru	2
LUQYOL	Ru	2
LUQYOM	Ru	2
LUQYUS	Ru	2
LUSGEM	Ru	2
LUSHEO	Ru	2
LUSHUE	Ru	2
LUSKIV	Ru	2
LUSKOB	Ru	2
LUTJOZ	Ru	2
LUTKAM	Ru	2
LUTKEQ	Ru	2
LUTKOA	Ru	2
LUTLAN	Ru	2
LUTWOM	Ru	2
LUTWUS	Ru	2
LUWFIS	Ru	2
LUWGUF	Ru	2
LUWJET	Ru	2
LUWKIY	Ru	2
LUWLAR	Ru	2
LUWLEV	Ru	2
LUWRUS	Ru	2
LUWSAZ	Ru	2
LUXYOV	Ru	2
LUYYOU	Ru	2
MABKAF	Ru	3
MABXAP	Ru	2
MABXIX	Ru	2
MACJAC	Ru	2
MACQOX	Ru	2
MACQUD	Ru	2
MACVAO	Ru	2
MADDOO	Ru	2
MADTOB	Ru	2
MAFDUT	Ru	1
MAFFAB	Ru	1
MAFFEF	Ru	2
MAFFIJ	Ru	2
MAFFOP	Ru	2
MAFGEG	Ru	2
MAFGIK	Ru	2
MAFHUX	Ru	2
MAKTOI	Ru	2
MAKTUO	Ru	2
MAKWOO	Ru	2
MALFOV	Ru	0
MALPUK	Ru	2
MALZIK	Ru	2
MALZOQ	Ru	3
MAMFIR	Ru	2
MANNAQ	Ru	2
MANNIA	Ru	2
MANNIY	Ru	2
MANNUM	Ru	2
MANPAS	Ru	2
MANPOG	Ru	2
MANSEZ	Ru	2
MANSOJ	Ru	2
MANTEA	Ru	2
MAQFOC	Ru	2
MAQQAW	Ru	2
MAQQEA	Ru	2
MAQWEG	Ru	2
MAQWIK	Ru	2
MARBUC	Ru	2
MARCEN	Ru	2
MARCIR	Ru	2
MARVEH	Ru	2
MARWOS	Ru	3
MARXUZ	Ru	3
MARYAG	Ru	3
MARYEK	Ru	2
MATQIJ	Ru	2
MATQOP	Ru	2
MAVNON	Ru	3
MAVPOP	Ru	2
MAXKAY	Ru	3
MAXVAL	Ru	2
MAXVIS	Ru	2
MAYQEJ	Ru	2
MAZFIE	Ru	2
MAZGIF	Ru	2
MAZHIE	Ru	2
MEBDAY	Ru	2
MEBGAD	Ru	2
MEBTAO	Ru	2
MEBTES	Ru	2
MEBTIW	Ru	2
MEBVUL	Ru	2
MEBWIA	Ru	2
MEBWOG	Ru	2
MECFAB	Ru	2
MECFEF	Ru	2
MEDVOG	Ru	2
MEDZUR	Ru	4
MEGFOT	Ru	2
MEGYIG	Ru	2
MEHYII	Ru	2
MEJYOR	Ru	2
MEJYUX	Ru	2
MEKGAN	Ru	2
MEKTOM	Ru	2
MELQOM	Ru	2
MEMGEQ	Ru	3
MEMJOE	Ru	2
MEMLAU	Ru	2
MENFUG	Ru	2
MENNUP	Ru	2
MEPMIG	Ru	2
MEPRUC	Ru	0
MESFAS	Ru	2
MESFEW	Ru	2
MEVKED	Ru	2
MEWMEJ	Ru	2
MEXJEH	Ru	2
MEXJIL	Ru	2
MEXJOR	Ru	2
MEXJUX	Ru	2
MEXKAE	Ru	2
MEXKEI	Ru	2
MEYZIC	Ru	2
MEYZUO	Ru	2
MEZBAX	Ru	2
MEZBEB	Ru	2
MEZBIF	Ru	2
MEZBOL	Ru	2
MEZJUZ	Ru	2
MIBXEA	Ru	2
MICSAU	Ru	2
MICSEY	Ru	2
MIDLOB	Ru	2
MIDLUH	Ru	2
MIDMAO	Ru	2
MIDMIW	Ru	2
MIDMOC	Ru	2
MIDNET	Ru	2
MIDNIX	Ru	2
MIDNOD	Ru	2
MIDPAR	Ru	2
MIDPEV	Ru	2
MIDPUL	Ru	2
MIFDUA	Ru	4
MIGCIQ	Ru	2
MIGCOW	Ru	2
MIGNEV	Ru	2
MIHBEK	Ru	2
MIHBIO	Ru	2
MIKDEQ	Ru	2
MIKDIU	Ru	2
MIKDOA	Ru	2
MIKFAO	Ru	2
MIKGIZ	Ru	3
MIKGOF	Ru	3
MIKHAS	Ru	3
MIKHEW	Ru	3
MIKHIA	Ru	2
MIKHOG	Ru	2
MIKHUM	Ru	3
MIKJAU	Ru	3
MIKXOV	Ru	2
MIKXUB	Ru	2
MILDOD	Ru	2
MIMHAS	Ru	2
MIMJAU	Ru	2
MIMRUV	Ru	2
MIMSAC	Ru	2
MIMSOQ	Ru	2
MIMSUW	Ru	2
MINNEE	Ru	2
MINNOO	Ru	2
MINNUU	Ru	2
MINPIK	Ru	2
MIPREI	Ru	2
MIQLEF	Ru	2
MIQLOP	Ru	2
MIQLUV	Ru	2
MIQMAC	Ru	2
MIQTAK	Ru	2
MIQYOC	Ru	2
MIRPAE	Ru	2
MITNAF	Ru	2
MITNEJ	Ru	2
MIVBEZ	Ru	2
MIVJAD	Ru	2
MIVJEH	Ru	2
MIVJOR	Ru	2
MIVKEI	Ru	2
MIVKIM	Ru	2
MIVKOS	Ru	2
MIVLAF	Ru	2
MIVLEJ	Ru	2
MIVSEP	Ru	2
MIWDIH	Ru	2
MIXJOT	Ru	2
MIXLIR	Ru	2
MIYFOQ	Ru	2
MIYNEO	Ru	2
MIYQOB	Ru	2
MIYQUH	Ru	2
MIZSAP	Ru	2
MIZTUN	Ru	2
MIZVAV	Ru	2
MIZVID	Ru	2
MIZVOJ	Ru	2
MIZVUP	Ru	2
MIZWAW	Ru	2
MIZWEA	Ru	2
MODHEV	Ru	2
MODHUL	Ru	2
MODJAT	Ru	2
MODTAD	Ru	2
MODTIL	Ru	2
MODTUX	Ru	2
MODVEJ	Ru	2
MODVIN	Ru	2
MODVUZ	Ru	2
MODYAH	Ru	2
MOGHAR	Ru	2
MOGQUV	Ru	3
MOGRAC	Ru	2
MOGRAD	Ru	2
MOJMED	Ru	2
MOJYAM	Ru	2
MOJYIU	Ru	2
MOLHEB	Ru	3
MOMBUL	Ru	2
MOMVOB	Ru	2
MOMWUG	Ru	2
MOMXAN	Ru	2
MOMXER	Ru	2
MONYIY	Ru	2
MONYOE	Ru	2
MOPVET	Ru	2
MOPVIX	Ru	2
MOQZOH	Ru	2
MOQZUN	Ru	2
MOSKUA	Ru	0
MOSLAH	Ru	0
MOSLEL	Ru	0
MOVWOJ	Ru	2
MOXNET	Ru	2
MOYXUT	Ru	3
MOYYEE	Ru	3
MOYYII	Ru	3
MOYYOO	Ru	3
MOZNIA	Ru	2
MPNCRU10	Ru	2
MPTPRU	Ru	2
MUBTIM	Ru	4
MUBTOS	Ru	4
MUBTUY	Ru	4
MUBVAG	Ru	2
MUCCIW	Ru	2
MUCCOC	Ru	2
MUCSUA	Ru	2
MUDTUA	Ru	2
MUFRAI	Ru	2
MUGJUU	Ru	2
MUGREL	Ru	2
MUHJUW	Ru	2
MUHKAD	Ru	2
MUHMAF	Ru	2
MUHVES	Ru	2
MUHZUL	Ru	2
MULZOI	Ru	2
MUMMAI	Ru	2
MUMMEM	Ru	2
MUNFIK	Ru	0
MUNQUK	Ru	3
MUNVIA	Ru	2
MUPBUU	Ru	2
MUPSUM	Ru	2
MUQFUZ	Ru	2
MURNUI	Ru	2
MURPAQ	Ru	2
MURPEU	Ru	2
MURSUN	Ru	3
MURZEH	Ru	2
MURZOR	Ru	2
MUSNUK	Ru	2
MUXDIU	Ru	2
MUXTEF	Ru	2
MUZSEF	Ru	2
MUZSIJ	Ru	2
NABPOY	Ru	3
NABXEU	Ru	2
NABXOE	Ru	2
NABYAR	Ru	2
NACJOR	Ru	2
NACJUX	Ru	2
NACSUH	Ru	2
NAFDIJ	Ru	2
NAFDOP	Ru	2
NAFWAU	Ru	2
NAGDOQ	Ru	2
NAGGAF	Ru	2
NAGGEJ	Ru	2
NAGPOD	Ru	2
NAGTOI	Ru	2
NAHBAB	Ru	2
NAHDEI	Ru	3
NAHMUG	Ru	2
NAHQAO	Ru	2
NAJXUS	Ru	2
NAJYED	Ru	2
NAJZIL	Ru	2
NALPUN	Ru	2
NAPYOT	Ru	2
NAPYUZ	Ru	2
NAPZAG	Ru	2
NAPZIO	Ru	2
NAPZOU	Ru	2
NAQBAJ	Ru	2
NAQRUT	Ru	2
NAQRUV	Ru	2
NAQSAA	Ru	2
NAQSEE	Ru	2
NAQSII	Ru	2
NAQSUU	Ru	2
NAQTAB	Ru	2
NAQTEF	Ru	2
NASHOE	Ru	2
NASJEW	Ru	2
NATRUW	Ru	3
NATSAD	Ru	3
NATSEH	Ru	3
NATSOR	Ru	3
NATSUX	Ru	3
NAVRUY	Ru	3
NAVSAF	Ru	3
NAVSEJ	Ru	3
NAVSIN	Ru	3
NAVSOT	Ru	3
NAWJEB	Ru	2
NAWLUV	Ru	2
NAWMAC	Ru	2
NAWMEG	Ru	2
NAYYOB	Ru	2
NAZNEH	Ru	2
NAZVOC	Ru	2
NAZYUK	Ru	2
NEBGAF	Ru	2
NEBGOT	Ru	2
NEBGUZ	Ru	2
NECJIQ	Ru	2
NEDLUE	Ru	2
NEDZIG	Ru	2
NEFGIP	Ru	2
NEFVAX	Ru	4
NEFWUQ	Ru	2
NEFXUS02	Ru	2
NEGSOJ	Ru	2
NEHLER	Ru	0
NEHLOB	Ru	0
NEKNOH	Ru	2
NEKNUN	Ru	2
NEMZUC	Ru	2
NENLID	Ru	2
NENLOJ	Ru	2
NENLUP	Ru	2
NENMAW	Ru	2
NERZUF	Ru	3
NETMUV	Ru	2
NETNOQ	Ru	2
NEXFAY	Ru	2
NEXFEC	Ru	2
NEXFIG	Ru	2
NEXZOI	Ru	2
NEXZUO	Ru	2
NEZGAA	Ru	2
NIBRAU	Ru	2
NIDCIM	Ru	2
NIDJIU	Ru	3
NIDJOA	Ru	3
NIFMUK	Ru	2
NIFNAR	Ru	2
NIGDEP	Ru	3
NIHPAV	Ru	2
NIHPEZ	Ru	2
NIHXOS	Ru	2
NIHXUY	Ru	2
NIHYAF	Ru	2
NIJDAL	Ru	2
NIJWUZ	Ru	2
NIMSAE	Ru	2
NIMSEI	Ru	2
NIMSIM	Ru	2
NIMYIU	Ru	2
NINDIZ	Ru	2
NINFIZ	Ru	2
NINFOF	Ru	2
NINFOG	Ru	2
NINHEZ	Ru	2
NINHOJ	Ru	2
NINKAY	Ru	2
NINSAE	Ru	2
NIPBIX	Ru	2
NIPBOD	Ru	2
NIPHEA	Ru	2
NIPHIE	Ru	2
NIPXAN	Ru	2
NIQSIP	Ru	3
NIRNOT	Ru	2
NIRPAH	Ru	2
NIRPOV	Ru	2
NISCUP	Ru	2
NISDAW	Ru	2
NIWGUV	Ru	2
NIWHAC	Ru	2
NIYPIU	Ru	2
NOBCAL	Ru	2
NOBFAM	Ru	2
NOCRIH	Ru	2
NOCWOS	Ru	2
NOCWUY	Ru	2
NOCXAF	Ru	2
NODRAZ	Ru	2
NODRUT	Ru	2
NOFPII	Ru	2
NOFVIP	Ru	2
NOGTIN	Ru	2
NOGTOT	Ru	2
NOJHID	Ru	2
NOJPOU	Ru	2
NOKKAC	Ru	2
NOKMOP	Ru	2
NOKWAN	Ru	2
NOLNUX	Ru	2
NOLPAF	Ru	2
NOLXAQ	Ru	2
NOLXIY	Ru	2
NOMHAY	Ru	2
NOMHOM	Ru	2
NOMKIK	Ru	2
NOMMOU	Ru	2
NONLIM	Ru	2
NOQPUE	Ru	2
NOQQAL	Ru	2
NORQAO	Ru	2
NOWQOF	Ru	2
NOWYAZ	Ru	2
NOYBUY	Ru	2
NUCFOH	Ru	2
NUCZOD	Ru	2
NUCZUJ	Ru	2
NUDZAO	Ru	2
NUFFOJ	Ru	2
NUGMOT	Ru	2
NUGMUZ	Ru	2
NUHTEQ	Ru	2
NUHTOB	Ru	2
NULTET	Ru	2
NUSWON	Ru	2
NUWVUW	Ru	2
NUYWAI	Ru	2
NUYWIQ	Ru	2
OBALUA	Ru	2
OBEYIE	Ru	2
OBITIC	Ru	2
OBIXAZ	Ru	2
OBOWAE	Ru	2
OCEVIC	Ru	2
OCEVOI	Ru	2
OCEWAV	Ru	2
OCOCOY	Ru	2
OCOVUZ	Ru	3
OCOWAG	Ru	3
ODEKUG	Ru	2
ODELAN	Ru	2
ODELIV	Ru	2
ODICIP	Ru	2
ODIDIP	Ru	2
ODIDUB	Ru	2
ODOWOT	Ru	2
OFAHEJ	Ru	2
OFAHIN	Ru	2
OFAHUZ	Ru	3
OFEBUZ	Ru	2
OFEJOB	Ru	2
OFEROH	Ru	2
OFIBIO	Ru	4
OFISUT	Ru	2
OFOXEO	Ru	2
OFOXUE	Ru	2
OFUJIJ	Ru	2
OFUTER	Ru	2
OGAFEI	Ru	2
OGAZAZ	Ru	2
OGIHER	Ru	2
OGIRUT	Ru	2
OGIWAF	Ru	2
OGUBUQ	Ru	2
